Time(s), X, Y, Z,Gesture
1418260275.802,-912,400,-224,Inactive
1418260275.886,-920,400,-248,Inactive
1418260275.964,-912,424,-296,Inactive
1418260276.049,-1008,496,-352,Inactive
1418260276.130,-1192,760,-512,Raise Hand
1418260276.213,-1072,920,-528,Raise Hand
1418260276.296,-624,952,-504,Raise Hand
1418260276.379,-272,1064,-368,Raise Hand
1418260276.462,8,896,-312,Raise Hand
1418260276.545,360,672,-144,Raise Hand
1418260276.628,504,448,-184,Raise Hand
1418260276.713,584,280,-304,Raise Hand
1418260276.794,688,376,-600,Raise Hand
1418260276.877,840,600,-728,Raise Hand
1418260276.960,488,448,-592,Comb Hair
1418260277.043,224,-96,-320,Comb Hair
1418260277.126,408,-424,-712,Comb Hair
1418260277.209,760,-432,-648,Comb Hair
1418260277.292,952,-184,-392,Comb Hair
1418260277.375,992,232,-376,Comb Hair
1418260277.458,944,688,-832,Comb Hair
1418260277.541,656,536,-376,Comb Hair
1418260277.791,1160,-136,-96,Comb Hair
1418260277.877,896,200,-320,Comb Hair
1418260277.957,344,248,-864,Comb Hair
1418260278.040,328,-312,-1664,Comb Hair
1418260278.123,816,-80,408,Comb Hair
1418260278.206,1296,280,224,Comb Hair
1418260278.289,696,72,-824,Comb Hair
1418260278.372,312,0,-1784,Comb Hair
1418260278.455,368,0,144,Comb Hair
1418260278.538,1064,-216,-200,Comb Hair
1418260278.621,1168,120,-424,Comb Hair
1418260278.704,1072,392,-848,Comb Hair
1418260278.787,864,824,-872,Comb Hair
1418260278.870,72,120,-1040,Comb Hair
1418260278.953,72,-544,-624,Comb Hair
1418260279.036,600,-464,-648,Comb Hair
1418260279.119,1128,-8,-472,Comb Hair
1418260279.451,24,-344,-768,Comb Hair
1418260279.534,336,-464,-576,Comb Hair
1418260279.617,776,-152,-536,Comb Hair
1418260279.700,1040,288,-856,Comb Hair
1418260279.783,616,728,-808,Comb Hair
1418260279.866,144,-328,-568,Comb Hair
1418260279.949,128,-720,-656,Comb Hair
1418260280.032,720,-464,-720,Comb Hair
1418260280.115,984,368,-584,Comb Hair
1418260280.198,352,560,-688,Comb Hair
1418260280.281,88,-640,-888,Comb Hair
1418260280.364,144,-1176,-1664,Comb Hair
1418260280.447,600,-504,-648,Comb Hair
1418260280.530,784,120,-416,Comb Hair
1418260280.945,936,-104,-736,Comb Hair
1418260281.028,656,-200,-1176,Comb Hair
1418260281.111,544,-112,-448,Comb Hair
1418260281.194,376,-272,-472,Comb Hair
1418260281.277,280,-992,-152,Comb Hair
1418260281.360,376,-984,-424,Comb Hair
1418260281.443,688,-952,-312,Comb Hair
1418260281.526,584,-768,-56,Comb Hair
1418260281.609,368,-840,-32,Comb Hair
1418260281.692,232,-800,-288,Lower Hand
1418260281.775,328,-488,-384,Lower Hand
1418260281.858,536,-112,-488,Lower Hand
1418260281.941,528,288,-880,Lower Hand
1418260282.024,400,608,-888,Lower Hand
1418260282.107,192,680,-824,Lower Hand
1418260282.191,-128,680,-784,Lower Hand
1418260282.440,-1016,600,-496,Inactive
1418260282.523,-1184,672,-296,Inactive
1418260282.606,-1064,600,-312,Inactive
1418260282.689,-944,448,-320,Inactive
1418260282.772,-888,368,-264,Inactive
