Time(s), X, Y, Z,Gesture
1418318273.962,-24,400,-968,Brush Teeth
1418318274.043,-72,536,-760,Brush Teeth
1418318274.198,64,952,-368,Brush Teeth
1418318274.364,136,1000,-336,Brush Teeth
1418318274.530,8,544,-824,Brush Teeth
1418318274.696,24,400,-920,Brush Teeth
1418318274.779,24,416,-968,Brush Teeth
1418318274.865,24,608,-752,Brush Teeth
1418318274.945,96,896,-416,Brush Teeth
1418318275.028,240,1008,-248,Brush Teeth
1418318275.361,272,848,-400,Brush Teeth
1418318275.444,408,888,120,Brush Teeth
1418318275.527,184,968,-784,Brush Teeth
1418318275.610,312,784,-72,Brush Teeth
1418318275.693,440,784,-64,Brush Teeth
1418318275.777,72,1024,-896,Brush Teeth
1418318275.859,416,776,768,Brush Teeth
1418318275.942,296,904,-552,Brush Teeth
1418318276.025,104,1032,-680,Brush Teeth
1418318276.108,672,1192,848,Brush Teeth
1418318276.191,224,1040,-880,Brush Teeth
1418318276.275,168,824,-936,Brush Teeth
1418318276.358,576,1032,456,Brush Teeth
1418318276.441,-56,848,-2160,Brush Teeth
1418318276.524,304,768,-8,Brush Teeth
1418318276.607,440,960,-184,Brush Teeth
1418318276.690,64,608,-1912,Brush Teeth
1418318276.773,560,928,1360,Brush Teeth
1418318276.856,232,1032,-616,Brush Teeth
1418318276.939,232,1008,-416,Brush Teeth
1418318277.188,216,1120,-72,Brush Teeth
1418318277.354,128,1040,-1096,Brush Teeth
1418318277.520,680,1136,1176,Brush Teeth
1418318277.609,208,1120,-1800,Brush Teeth
1418318277.686,728,624,-8,Brush Teeth
1418318277.770,920,936,152,Brush Teeth
1418318277.853,376,776,-1216,Brush Teeth
1418318277.936,776,760,928,Brush Teeth
1418318278.019,504,160,-1432,Brush Teeth
1418318278.102,544,56,-240,Brush Teeth
1418318278.185,832,-256,184,Brush Teeth
1418318278.268,600,-256,-1384,Brush Teeth
1418318278.351,1096,-184,880,Brush Teeth
1418318278.434,744,-304,-832,Brush Teeth
1418318278.517,488,-456,-272,Brush Teeth
1418318278.600,1008,-232,888,Brush Teeth
1418318278.683,568,-488,-1696,Brush Teeth
1418318278.766,784,-312,344,Brush Teeth
1418318280.681,824,352,-176,Brush Teeth
1418318280.760,608,384,-336,Brush Teeth
1418318280.842,920,848,-104,Brush Teeth
1418318280.925,736,-144,-552,Brush Teeth
1418318281.100,848,592,-152,Brush Teeth
1418318281.174,504,-232,-424,Brush Teeth
1418318281.257,968,1368,-360,Brush Teeth
1418318281.341,768,368,-592,Brush Teeth
1418318281.424,648,96,-904,Brush Teeth
1418318281.507,1144,128,120,Brush Teeth
1418318281.590,632,-152,-1152,Brush Teeth
1418318281.673,784,-328,104,Brush Teeth
1418318281.756,984,-96,24,Brush Teeth
1418318281.839,568,-520,-1288,Brush Teeth
1418318282.171,1192,-184,1008,Brush Teeth
1418318282.254,880,-64,-968,Brush Teeth
1418318282.337,640,-232,-824,Brush Teeth
1418318282.420,1232,152,608,Brush Teeth
1418318282.503,824,-16,-1080,Brush Teeth
1418318282.586,616,24,-744,Brush Teeth
1418318282.669,1280,176,896,Brush Teeth
1418318282.752,760,-136,-1200,Brush Teeth
1418318282.835,608,160,-768,Brush Teeth
1418318282.918,1224,16,520,Brush Teeth
1418318283.001,584,128,-1848,Brush Teeth
1418318283.167,776,-320,-360,Brush Teeth
1418318283.250,440,-184,-1312,Brush Teeth
1418318283.333,896,-464,528,Brush Teeth
1418318283.417,536,-256,-1352,Brush Teeth
1418318283.500,912,-360,232,Brush Teeth
1418318283.583,1008,-336,248,Brush Teeth
1418318283.666,624,-480,-1208,Brush Teeth
1418318283.750,1136,-136,864,Brush Teeth
1418318283.833,856,-264,-352,Brush Teeth
1418318283.916,608,-384,-1064,Brush Teeth
1418318283.999,1120,-88,968,Brush Teeth
1418318284.082,784,-184,-840,Brush Teeth
1418318284.165,664,-360,-352,Brush Teeth
1418318284.250,1152,-152,768,Brush Teeth
1418318284.331,728,-40,-1416,Brush Teeth
1418318284.414,856,-200,-248,Brush Teeth
1418318284.498,1080,-72,432,Brush Teeth
1418318284.663,1056,72,576,Brush Teeth
1418318284.747,896,104,-32,Brush Teeth
1418318284.830,688,368,-920,Brush Teeth
1418318284.912,1248,248,760,Brush Teeth
1418318284.996,808,248,-1000,Brush Teeth
1418318285.078,752,312,-408,Brush Teeth
1418318285.161,1160,168,1072,Brush Teeth
1418318285.244,552,280,-2104,Brush Teeth
1418318285.327,904,160,-160,Brush Teeth
1418318285.416,1160,104,704,Brush Teeth
1418318285.494,512,144,-1816,Brush Teeth
1418318285.577,896,96,-80,Brush Teeth
1418318285.660,1128,-64,664,Brush Teeth
1418318286.333,800,-248,-576,Brush Teeth
1418318286.407,792,-176,-576,Brush Teeth
1418318286.490,960,-320,336,Brush Teeth
1418318286.573,688,-232,-1192,Brush Teeth
1418318286.657,1008,-392,456,Brush Teeth
1418318286.740,608,-136,-1200,Brush Teeth
