Time(s), X, Y, Z,Gesture
1418329534.910,-576,760,360,Inactive
1418329534.991,-536,728,392,Inactive
1418329535.065,-552,832,424,Inactive
1418329535.148,-576,824,424,Inactive
1418329535.231,-576,768,344,Inactive
1418329535.314,-584,760,344,Inactive
1418329535.397,-568,768,392,Inactive
1418329535.481,-616,768,392,Inactive
1418329535.564,-600,752,384,Inactive
1418329535.647,-608,768,400,Inactive
1418329535.729,-616,760,312,Inactive
1418329535.813,-656,800,400,Inactive
1418329535.896,-608,816,432,Inactive
1418329535.979,-752,992,488,Raise Hand
1418329536.062,-584,1432,768,Raise Hand
1418329536.145,-168,1520,296,Raise Hand
1418329536.228,-120,976,72,Raise Hand
1418329536.311,80,544,-112,Raise Hand
1418329536.394,392,280,-336,Raise Hand
1418329536.477,712,368,-344,Raise Hand
1418329536.560,608,288,-544,Brush Teeth
1418329536.726,632,88,-1040,Brush Teeth
1418329536.809,1048,736,224,Brush Teeth
1418329536.892,760,120,-840,Brush Teeth
1418329536.975,824,224,-248,Brush Teeth
1418329537.142,640,248,-648,Brush Teeth
1418329537.225,896,720,-464,Brush Teeth
1418329537.308,1000,352,-456,Brush Teeth
1418329537.391,904,-56,-208,Brush Teeth
1418329537.474,568,-272,-912,Brush Teeth
1418329537.557,984,88,-16,Brush Teeth
1418329537.640,640,-104,-1376,Brush Teeth
1418329537.723,728,8,-400,Brush Teeth
1418329537.806,920,384,-384,Brush Teeth
1418329537.889,528,40,-872,Brush Teeth
1418329537.972,1104,288,64,Brush Teeth
1418329538.055,648,120,-1080,Brush Teeth
1418329538.138,712,-24,-280,Brush Teeth
1418329538.221,984,576,-600,Brush Teeth
1418329538.304,552,88,-824,Brush Teeth
1418329538.387,1096,472,8,Brush Teeth
1418329538.470,672,-176,-1088,Brush Teeth
1418329538.641,952,312,-360,Brush Teeth
1418329538.723,664,-232,-744,Brush Teeth
1418329538.802,1112,512,264,Brush Teeth
1418329538.886,760,56,-944,Brush Teeth
1418329538.969,856,152,-288,Brush Teeth
1418329539.052,928,576,-648,Brush Teeth
1418329539.135,728,24,-704,Brush Teeth
1418329539.467,808,8,-976,Brush Teeth
1418329539.550,712,136,-456,Brush Teeth
1418329539.635,896,488,-224,Brush Teeth
1418329540.049,896,584,-280,Brush Teeth
1418329540.215,624,-136,-816,Brush Teeth
1418329540.298,808,-520,-384,Brush Teeth
1418329540.381,896,72,-480,Brush Teeth
1418329540.464,608,-368,-856,Brush Teeth
1418329540.547,944,168,-288,Brush Teeth
1418329540.630,680,-312,-936,Brush Teeth
1418329540.713,864,-104,-560,Brush Teeth
1418329540.796,816,144,-904,Brush Teeth
1418329540.879,648,-32,-656,Brush Teeth
1418329540.962,976,240,-72,Brush Teeth
1418329541.045,528,-16,-1240,Brush Teeth
1418329541.128,816,216,-240,Brush Teeth
1418329541.377,1016,272,40,Brush Teeth
1418329541.460,552,176,-1328,Brush Teeth
1418329541.543,792,112,-232,Brush Teeth
1418329541.709,536,152,-568,Brush Teeth
1418329541.793,904,520,-456,Brush Teeth
1418329541.875,520,328,-784,Brush Teeth
1418329541.967,1008,384,-48,Brush Teeth
1418329542.042,776,240,-920,Brush Teeth
1418329542.125,560,64,-584,Brush Teeth
1418329542.208,1016,496,-184,Brush Teeth
1418329542.291,512,232,-752,Brush Teeth
1418329542.375,864,312,-328,Brush Teeth
1418329542.458,816,336,-856,Brush Teeth
1418329542.541,624,56,-672,Brush Teeth
1418329542.624,992,328,-224,Brush Teeth
1418329542.707,520,-48,-944,Brush Teeth
1418329542.790,1064,112,-88,Brush Teeth
1418329542.873,832,136,-712,Brush Teeth
1418329542.956,576,32,-544,Brush Teeth
1418329543.039,952,288,-312,Brush Teeth
1418329543.122,600,-80,-992,Brush Teeth
