Time(s), X, Y, Z,Gesture
1418259996.765,912,336,-152,Inactive
1418259997.014,968,584,-72,Raise Hand
1418259997.100,944,768,-176,Raise Hand
1418259997.180,888,928,-160,Raise Hand
1418259997.264,720,1056,-192,Raise Hand
1418259997.351,464,1248,-368,Raise Hand
1418259997.430,136,1008,-336,Raise Hand
1418259997.520,-168,312,-88,Raise Hand
1418259997.601,-488,40,-80,Raise Hand
1418259997.762,-656,-216,-440,Scratch Chin
1418259997.846,-808,-72,-696,Scratch Chin
1418259997.929,-1024,64,-544,Scratch Chin
1418259998.012,-984,-48,-416,Scratch Chin
1418259998.096,-824,-152,-144,Scratch Chin
1418259998.178,-752,-288,-416,Scratch Chin
1418259998.268,-984,-48,-584,Scratch Chin
1418259998.344,-1024,-88,-472,Scratch Chin
1418259998.428,-888,-240,-224,Scratch Chin
1418259998.676,-912,-80,-224,Scratch Chin
1418259998.759,-1000,-152,-568,Scratch Chin
1418259998.926,-784,-280,-248,Scratch Chin
1418259999.009,-952,-48,-352,Scratch Chin
1418259999.092,-1056,-48,-560,Scratch Chin
1418259999.181,-968,-136,-480,Scratch Chin
1418259999.260,-760,-256,-80,Scratch Chin
1418259999.342,-816,-192,-480,Scratch Chin
1418259999.425,-920,-64,-104,Scratch Chin
1418259999.508,-1056,-96,-504,Scratch Chin
1418259999.591,-968,-128,-440,Scratch Chin
1418259999.674,-800,-256,-224,Scratch Chin
1418259999.758,-832,-200,-296,Scratch Chin
1418259999.840,-912,-264,-496,Scratch Chin
1418259999.924,-992,-224,-520,Scratch Chin
1418260000.007,-896,-192,-328,Scratch Chin
1418260000.090,-768,-288,-272,Scratch Chin
1418260000.173,-824,-240,-416,Scratch Chin
1418260000.256,-808,-200,-592,Scratch Chin
1418260000.339,-672,-336,-272,Lower Hand
1418260000.422,-344,-136,-560,Lower Hand
1418260000.510,-80,64,-664,Lower Hand
1418260000.755,1304,400,-296,Lower Hand
1418260000.844,1520,840,-24,Lower Hand
1418260000.921,1200,640,-248,Inactive
1418260001.005,984,592,-24,Inactive
1418260001.088,848,496,-56,Inactive
1418260001.181,904,432,-88,Inactive
1418260001.254,928,384,-120,Inactive
1418260001.337,896,320,-184,Inactive
1418260001.425,872,312,-128,Inactive
