Time(s), X, Y, Z,Gesture
1418329482.499,-600,568,-608,Inactive
1418329482.585,-584,592,-600,Inactive
1418329482.665,-608,576,-584,Inactive
1418329482.748,-600,584,-592,Draw
1418329482.914,-576,600,-664,Draw
1418329483.081,-648,832,-536,Draw
1418329483.247,-296,776,-272,Draw
1418329483.416,-496,944,8,Draw
1418329483.496,-520,944,-64,Draw
1418329483.579,-456,904,-88,Draw
1418329483.662,-384,920,56,Draw
1418329483.745,-400,1016,16,Draw
1418329483.828,-384,1016,-112,Draw
1418329483.911,-360,960,-320,Draw
1418329483.995,-392,840,-456,Draw
1418329484.080,-360,824,-184,Draw
1418329484.161,-384,1032,-88,Draw
1418329484.246,-416,784,-440,Draw
1418329484.327,-368,1032,24,Draw
1418329484.410,-416,744,-632,Draw
1418329484.493,-368,1056,152,Draw
1418329484.576,-448,776,-784,Draw
1418329484.659,-368,1000,208,Draw
1418329484.742,-440,856,-680,Draw
1418329484.828,-392,856,-48,Draw
1418329484.908,-440,1040,-208,Draw
1418329484.991,-464,776,-424,Draw
1418329485.074,-368,992,112,Draw
1418329485.161,-392,712,-632,Draw
1418329485.243,-392,1056,184,Draw
1418329485.331,-496,856,-640,Draw
1418329485.407,-352,920,8,Draw
1418329485.490,-464,832,-552,Draw
1418329485.578,-384,776,-224,Draw
1418329485.656,-432,1016,-168,Draw
1418329485.742,-448,752,-512,Draw
1418329485.822,-376,1040,232,Draw
1418329485.905,-488,688,-784,Draw
1418329485.988,-352,1016,104,Draw
1418329486.071,-448,880,-520,Draw
1418329486.154,-416,832,-128,Draw
1418329486.237,-440,1056,-112,Draw
1418329486.320,-448,776,-448,Draw
1418329486.403,-368,1024,128,Draw
1418329486.490,-416,688,-720,Draw
1418329486.569,-304,1016,104,Draw
1418329486.653,-464,776,-712,Draw
1418329486.736,-368,968,72,Draw
1418329486.819,-464,880,-520,Draw
1418329486.902,-376,832,-56,Draw
1418329487.151,-336,1008,56,Draw
