Time(s), X, Y, Z,Gesture
1418209797.611,-856,592,32,Inactive
1418209797.692,-856,624,16,Inactive
1418209797.846,-864,592,32,Inactive
1418209797.929,-880,656,72,Inactive
1418209798.012,-816,680,104,Inactive
1418209798.095,-760,720,64,Inactive
1418209798.179,-784,752,8,Inactive
1418209798.261,-752,736,24,Inactive
1418209798.344,-784,792,32,Inactive
1418209798.427,-856,936,-24,Raise Hand
1418209798.513,-768,936,-160,Raise Hand
1418209798.593,-520,960,-256,Raise Hand
1418209798.676,-288,976,-440,Raise Hand
1418209798.759,-104,936,-424,Raise Hand
1418209798.842,144,888,-440,Raise Hand
1418209798.930,320,720,-496,Raise Hand
1418209799.009,448,552,-512,Raise Hand
1418209799.590,960,0,-856,Raise Hand
1418209799.673,816,-88,-584,Brush Teeth
1418209799.760,384,-600,-368,Brush Teeth
1418209799.840,848,-192,-1048,Brush Teeth
1418209799.922,1000,-136,-496,Brush Teeth
1418209800.005,544,-480,-280,Brush Teeth
1418209800.089,520,-592,-608,Brush Teeth
1418209800.171,1208,-40,-1008,Brush Teeth
1418209800.254,776,-400,-336,Brush Teeth
1418209800.337,432,-640,-512,Brush Teeth
1418209800.420,776,-280,-752,Brush Teeth
1418209800.503,1040,-120,-376,Brush Teeth
1418209801.174,656,-544,-48,Brush Teeth
1418209801.251,848,-472,-816,Brush Teeth
1418209801.334,816,-136,-280,Brush Teeth
1418209801.418,640,-768,-328,Brush Teeth
1418209801.500,944,-224,-840,Brush Teeth
1418209801.583,856,-376,-648,Brush Teeth
1418209801.666,624,-624,-352,Brush Teeth
1418209801.750,456,-648,-600,Brush Teeth
1418209801.916,1024,288,-8,Brush Teeth
1418209801.999,504,-216,-960,Brush Teeth
1418209802.082,664,-24,-592,Brush Teeth
1418209802.165,1008,144,-616,Brush Teeth
1418209802.248,776,-360,-328,Brush Teeth
1418209802.331,664,-672,-432,Brush Teeth
1418209802.414,976,-208,-736,Brush Teeth
1418209803.086,752,-648,-32,Brush Teeth
1418209803.162,1112,64,-1040,Brush Teeth
1418209803.245,712,-368,24,Brush Teeth
1418209803.494,792,-416,-64,Brush Teeth
1418209803.577,976,-280,-960,Brush Teeth
1418209803.660,856,-408,-576,Brush Teeth
1418209803.743,704,-440,-664,Brush Teeth
1418209803.826,568,-488,-488,Brush Teeth
1418209803.909,656,-88,-432,Brush Teeth
1418209803.992,984,352,-368,Brush Teeth
1418209804.075,944,320,-816,Brush Teeth
1418209804.158,480,-24,-808,Brush Teeth
1418209804.241,792,376,-384,Brush Teeth
1418209804.325,1008,144,-424,Brush Teeth
1418209804.408,560,-296,-832,Brush Teeth
1418209804.491,880,344,-296,Brush Teeth
1418209804.574,912,96,-488,Brush Teeth
1418209804.657,616,-336,-712,Brush Teeth
1418209804.740,1008,352,-176,Brush Teeth
1418209804.823,800,40,-776,Brush Teeth
1418209804.907,512,-144,-720,Brush Teeth
1418209804.989,1040,600,8,Brush Teeth
1418209805.072,656,-144,-1096,Brush Teeth
1418209805.155,704,312,-792,Brush Teeth
1418209805.238,912,248,-408,Brush Teeth
1418209805.321,616,-120,-792,Brush Teeth
1418209805.404,976,-24,104,Brush Teeth
1418209805.487,704,-64,-968,Brush Teeth
1418209805.570,720,-88,-368,Brush Teeth
1418209805.654,960,-200,-96,Brush Teeth
1418209805.737,672,224,-816,Brush Teeth
1418209805.820,768,40,-696,Brush Teeth
1418209805.903,728,-320,-512,Brush Teeth
1418209805.986,968,-240,-792,Brush Teeth
1418209806.069,1128,136,-448,Brush Teeth
1418209806.152,888,-152,-208,Brush Teeth
1418209806.235,768,-320,-408,Brush Teeth
1418209806.318,760,256,-1064,Brush Teeth
1418209806.401,776,-320,-152,Brush Teeth
1418209806.484,856,-16,-1224,Brush Teeth
1418209806.899,712,-104,-704,Brush Teeth
1418209806.982,896,-48,-1096,Brush Teeth
1418209807.065,664,-24,-720,Brush Teeth
1418209807.237,568,56,-640,Brush Teeth
1418209807.319,632,8,-808,Brush Teeth
1418209807.397,632,-248,-400,Brush Teeth
1418209807.481,784,-120,-784,Brush Teeth
1418209807.563,984,176,-488,Brush Teeth
1418209807.646,824,-56,-224,Brush Teeth
1418209807.729,680,-400,-336,Brush Teeth
1418209807.812,888,-88,-728,Brush Teeth
1418209807.896,888,-128,-976,Brush Teeth
1418209807.979,808,-224,-776,Brush Teeth
1418209808.062,472,-344,-728,Brush Teeth
1418209808.739,1000,696,-264,Brush Teeth
1418209808.892,800,552,-144,Brush Teeth
1418209808.975,984,536,-320,Brush Teeth
1418209809.058,448,224,-1008,Brush Teeth
1418209809.141,680,384,-392,Brush Teeth
1418209809.224,896,480,-256,Brush Teeth
1418209809.312,736,360,-592,Brush Teeth
1418209809.390,616,240,-632,Brush Teeth
1418209809.473,704,344,-512,Brush Teeth
1418209809.556,816,312,-408,Brush Teeth
1418209809.639,944,432,-328,Brush Teeth
1418209809.722,744,304,-656,Brush Teeth
1418209809.805,640,248,-536,Brush Teeth
1418209809.888,848,328,-440,Brush Teeth
1418209809.972,928,456,-416,Brush Teeth
1418209810.055,768,360,-616,Brush Teeth
1418209810.138,640,208,-544,Brush Teeth
1418209810.221,776,296,-432,Brush Teeth
1418209810.304,976,440,-304,Brush Teeth
1418209810.387,744,272,-696,Brush Teeth
1418209810.470,616,160,-520,Brush Teeth
1418209810.553,904,448,-232,Brush Teeth
1418209810.636,880,304,-544,Brush Teeth
1418209810.719,640,112,-688,Brush Teeth
1418209810.804,688,216,-496,Brush Teeth
1418209810.885,952,408,-312,Brush Teeth
1418209810.968,752,312,-752,Brush Teeth
1418209811.051,584,120,-496,Brush Teeth
1418209811.137,832,384,-352,Brush Teeth
1418209811.217,960,416,-488,Brush Teeth
1418209811.300,792,280,-656,Brush Teeth
1418209811.383,696,216,-552,Brush Teeth
1418209811.466,768,320,-520,Brush Teeth
1418209811.549,1080,360,8,Brush Teeth
1418209811.717,664,176,-392,Brush Teeth
1418209811.798,752,424,-440,Brush Teeth
1418209811.886,936,304,-224,Brush Teeth
1418209811.965,824,368,-600,Brush Teeth
1418209812.048,640,160,-656,Brush Teeth
1418209812.131,744,504,-496,Brush Teeth
1418209812.214,968,472,-112,Brush Teeth
1418209812.297,776,168,-592,Brush Teeth
1418209812.380,664,176,-616,Brush Teeth
1418209812.463,880,336,-264,Brush Teeth
1418209812.546,920,400,-464,Brush Teeth
1418209812.629,632,192,-640,Brush Teeth
1418209812.712,712,320,-320,Brush Teeth
1418209812.795,944,408,-280,Brush Teeth
1418209812.878,792,280,-656,Brush Teeth
1418209812.961,600,248,-656,Brush Teeth
1418209813.044,808,368,-376,Brush Teeth
1418209813.127,952,448,-192,Brush Teeth
1418209813.210,744,368,-760,Brush Teeth
1418209813.293,656,152,-464,Brush Teeth
1418209813.376,824,416,-328,Brush Teeth
1418209813.459,968,496,-496,Brush Teeth
1418209813.542,776,280,-584,Brush Teeth
1418209813.625,664,296,-552,Brush Teeth
1418209814.403,616,128,-576,Brush Teeth
1418209814.539,656,240,-576,Brush Teeth
1418209814.622,736,328,-384,Brush Teeth
1418209814.788,824,224,-640,Brush Teeth
1418209814.871,600,248,-616,Brush Teeth
1418209814.954,712,304,-408,Brush Teeth
1418209815.037,968,416,-368,Brush Teeth
1418209815.120,736,320,-664,Brush Teeth
1418209815.206,632,208,-568,Brush Teeth
1418209815.287,904,488,-440,Brush Teeth
1418209815.370,944,352,-440,Brush Teeth
1418209815.453,680,248,-656,Brush Teeth
1418209815.536,608,168,-544,Brush Teeth
1418209815.619,840,400,-328,Brush Teeth
1418209815.702,928,408,-480,Brush Teeth
1418209815.868,672,240,-600,Brush Teeth
1418209815.951,896,376,-328,Brush Teeth
1418209816.034,872,312,-592,Brush Teeth
1418209816.117,672,152,-576,Brush Teeth
1418209816.200,696,216,-440,Brush Teeth
1418209816.449,624,200,-648,Brush Teeth
1418209816.532,808,376,-320,Brush Teeth
1418209816.615,1000,408,-392,Brush Teeth
1418209816.707,704,152,-704,Brush Teeth
1418209816.784,664,216,-576,Brush Teeth
1418209816.864,928,360,-376,Brush Teeth
1418209816.947,824,288,-560,Brush Teeth
1418209817.030,696,216,-632,Brush Teeth
1418209817.113,792,320,-480,Brush Teeth
1418209817.196,896,296,-440,Brush Teeth
1418209817.280,776,344,-680,Brush Teeth
1418209817.362,696,184,-600,Brush Teeth
1418209817.445,880,240,-368,Brush Teeth
1418209817.528,888,296,-616,Brush Teeth
1418209817.611,712,192,-592,Brush Teeth
1418209817.694,768,224,-576,Brush Teeth
1418209817.777,904,272,-432,Brush Teeth
1418209817.860,768,136,-456,Brush Teeth
1418209817.944,784,128,-224,Brush Teeth
1418209818.027,808,120,-856,Brush Teeth
1418209818.110,888,24,-600,Brush Teeth
1418209818.196,832,-144,-720,Brush Teeth
1418209818.276,824,-176,-752,Brush Teeth
1418209818.359,920,56,-576,Brush Teeth
1418209818.442,976,360,-80,Brush Teeth
1418209818.525,520,72,-888,Brush Teeth
1418209818.608,664,160,-384,Brush Teeth
1418209818.691,960,480,-360,Brush Teeth
1418209818.774,672,160,-856,Brush Teeth
1418209818.857,816,208,-168,Brush Teeth
1418209818.940,952,280,-472,Brush Teeth
1418209819.023,712,80,-736,Brush Teeth
1418209819.106,968,160,56,Brush Teeth
1418209819.189,800,128,-744,Brush Teeth
1418209819.272,704,128,-576,Brush Teeth
1418209819.943,960,280,-376,Brush Teeth
1418209820.020,776,120,-808,Brush Teeth
1418209820.102,760,208,-480,Brush Teeth
1418209820.185,920,232,-496,Brush Teeth
1418209820.269,776,224,-720,Brush Teeth
1418209820.351,680,192,-672,Brush Teeth
1418209820.601,720,120,-640,Brush Teeth
1418209820.683,768,168,-424,Brush Teeth
1418209820.766,888,168,-288,Brush Teeth
1418209820.849,792,128,-536,Brush Teeth
1418209820.933,800,152,-424,Brush Teeth
1418209821.016,800,240,-600,Brush Teeth
1418209821.099,752,200,-568,Brush Teeth
1418209821.182,832,144,-712,Brush Teeth
1418209821.265,848,192,-672,Brush Teeth
1418209821.348,896,264,-408,Brush Teeth
1418209821.431,656,96,-664,Brush Teeth
1418209821.514,720,152,-344,Brush Teeth
1418209821.597,800,72,-320,Brush Teeth
1418209821.680,816,104,-600,Brush Teeth
1418209821.763,776,-40,-568,Brush Teeth
1418209821.846,856,0,-632,Brush Teeth
1418209821.929,928,56,-632,Brush Teeth
1418209822.012,768,112,-824,Brush Teeth
1418209822.344,864,224,-632,Brush Teeth
1418209822.427,688,48,-416,Brush Teeth
1418209822.510,840,432,-616,Brush Teeth
1418209822.593,768,200,-600,Brush Teeth
1418209822.759,704,424,-496,Brush Teeth
1418209822.842,768,280,-480,Brush Teeth
1418209822.925,792,80,-568,Brush Teeth
1418209823.009,728,536,-800,Brush Teeth
1418209823.091,792,160,-496,Brush Teeth
1418209823.174,720,312,-856,Brush Teeth
1418209823.257,760,208,-496,Brush Teeth
1418209823.340,760,16,-584,Brush Teeth
1418209823.423,760,448,-712,Brush Teeth
1418209823.507,776,-56,-344,Brush Teeth
1418209823.590,800,352,-848,Brush Teeth
1418209823.673,712,-72,-520,Brush Teeth
1418209823.756,744,328,-872,Brush Teeth
1418209823.839,728,56,-440,Brush Teeth
1418209823.922,744,152,-888,Brush Teeth
1418209824.005,688,168,-560,Brush Teeth
1418209824.088,696,56,-720,Brush Teeth
1418209824.171,696,192,-712,Brush Teeth
1418209824.254,696,72,-712,Brush Teeth
1418209824.337,688,216,-648,Brush Teeth
1418209824.420,608,120,-848,Brush Teeth
1418209824.503,632,256,-816,Brush Teeth
1418209824.586,568,96,-680,Brush Teeth
1418209824.669,640,400,-832,Brush Teeth
1418209824.755,656,232,-616,Brush Teeth
1418209824.835,608,64,-624,Brush Teeth
1418209824.918,608,408,-848,Brush Teeth
1418209825.590,680,296,-736,Brush Teeth
1418209825.666,592,-24,-552,Brush Teeth
1418209825.749,688,336,-920,Brush Teeth
1418209825.832,632,-152,-376,Brush Teeth
