Time(s), X, Y, Z,Gesture
1418260010.729,904,392,48,Scratch Chin
1418260011.061,896,304,0,Scratch Chin
1418260011.144,856,312,-56,Scratch Chin
1418260011.228,936,320,-96,Scratch Chin
1418260011.314,1096,368,-24,Scratch Chin
1418260011.394,960,448,-160,Scratch Chin
1418260011.477,832,480,-232,Scratch Chin
1418260011.560,864,392,-104,Scratch Chin
1418260011.647,784,488,-64,Scratch Chin
1418260011.726,712,544,-160,Scratch Chin
1418260011.810,624,600,-192,Scratch Chin
1418260011.892,560,696,-192,Scratch Chin
1418260011.975,520,832,-144,Scratch Chin
1418260012.059,528,888,-144,Scratch Chin
1418260012.142,560,832,8,Scratch Chin
1418260012.225,680,864,80,Scratch Chin
1418260012.308,504,768,64,Scratch Chin
1418260012.391,376,824,104,Scratch Chin
1418260012.474,352,808,-16,Scratch Chin
1418260012.563,280,880,16,Scratch Chin
1418260012.640,312,1016,16,Scratch Chin
1418260012.723,600,1080,-8,Scratch Chin
1418260012.806,640,968,32,Scratch Chin
