Time(s), X, Y, Z,Gesture
1418220817.498,-208,968,-176,Inactive
1418220817.745,-208,1008,-216,Inactive
1418220817.911,-200,960,-96,Inactive
1418220817.994,-200,992,-128,Inactive
1418220818.160,-216,992,-176,Inactive
1418220818.247,-240,1000,-184,Inactive
1418220818.327,-256,992,-208,Inactive
1418220818.493,-240,984,-168,Inactive
1418220818.825,-368,960,-128,Inactive
1418220818.913,-368,992,-216,Inactive
1418220818.992,-344,944,-208,Inactive
1418220819.078,-344,944,-200,Inactive
1418220819.158,-352,944,-224,Inactive
1418220819.241,-344,952,-208,Inactive
1418220819.324,-360,936,-224,Inactive
1418220819.407,-352,944,-184,Inactive
1418220819.573,-344,936,-200,Inactive
1418220819.657,-344,952,-208,Inactive
1418220819.740,-352,944,-176,Inactive
1418220819.823,-352,944,-200,Inactive
1418220819.906,-352,992,-208,Inactive
1418220819.989,-336,968,-256,Inactive
1418220820.072,-360,1200,-520,Raise Hand
1418220820.155,-256,1712,-512,Raise Hand
1418220820.239,-168,1736,-408,Raise Hand
1418220820.322,-8,1312,-88,Raise Hand
1418220820.407,152,808,-32,Raise Hand
1418220820.491,256,232,-56,Raise Hand
1418220820.571,344,-96,-200,Raise Hand
1418220820.654,512,-208,-432,Raise Hand
1418220820.737,544,-568,-816,Raise Hand
1418220820.820,712,-488,-456,Comb Hair
1418220820.903,760,-344,-464,Comb Hair
1418220820.986,784,-512,-440,Comb Hair
1418220821.069,712,-376,-648,Comb Hair
1418220821.153,744,-464,-456,Comb Hair
1418220821.236,760,-480,-616,Comb Hair
1418220821.319,744,-440,-432,Comb Hair
1418220821.402,768,-472,-496,Comb Hair
1418220821.495,760,-488,-472,Comb Hair
1418220821.568,752,-488,-496,Comb Hair
1418220821.818,672,-480,-504,Comb Hair
1418220821.901,664,-544,-368,Comb Hair
1418220821.984,560,-648,-104,Comb Hair
1418220822.069,464,-720,120,Lower Hand
1418220822.150,496,-456,296,Lower Hand
1418220822.233,336,208,288,Lower Hand
