Time(s), X, Y, Z,Gesture
1418221088.566,-344,952,-240,Inactive
1418221088.715,-344,944,-224,Inactive
1418221088.800,-320,912,-328,Inactive
1418221088.882,-336,944,-296,Inactive
1418221088.965,-328,944,-264,Inactive
1418221089.048,-304,936,-272,Inactive
1418221089.131,-328,976,-288,Inactive
1418221089.214,-312,1008,-400,Inactive
1418221089.297,-320,1184,-480,Raise Hand
1418221089.380,-288,1280,-392,Raise Hand
1418221089.463,-168,1152,-320,Raise Hand
1418221089.547,-40,1008,-408,Raise Hand
1418221089.630,224,864,-392,Raise Hand
1418221089.796,448,472,-344,Raise Hand
1418221089.879,528,392,-560,Raise Hand
1418221089.966,672,344,-544,Raise Hand
1418221090.045,688,312,-568,Raise Hand
1418221090.128,744,248,-504,Raise Hand
1418221090.212,808,120,-608,Raise Hand
1418221090.295,688,152,-608,Brush Teeth
1418221090.378,768,192,-552,Brush Teeth
1418221090.461,856,472,-176,Brush Teeth
1418221090.544,728,224,-784,Brush Teeth
1418221090.876,912,456,-440,Brush Teeth
1418221090.959,712,80,-616,Brush Teeth
1418221091.043,824,456,-344,Brush Teeth
1418221091.126,768,312,-312,Brush Teeth
1418221091.209,864,224,-296,Brush Teeth
1418221091.292,808,152,-744,Brush Teeth
1418221091.375,728,104,-792,Brush Teeth
1418221091.458,776,384,-736,Brush Teeth
1418221091.541,736,400,-608,Brush Teeth
1418221091.627,720,264,-536,Brush Teeth
1418221091.708,712,32,-616,Brush Teeth
1418221091.791,768,464,-968,Brush Teeth
1418221091.875,632,-192,-336,Brush Teeth
1418221092.041,704,8,-456,Brush Teeth
1418221092.124,696,-112,-752,Brush Teeth
1418221092.207,776,240,-520,Brush Teeth
1418221092.290,672,-160,-544,Brush Teeth
1418221092.380,824,248,-960,Brush Teeth
1418221092.456,720,-136,-456,Brush Teeth
1418221092.540,784,8,-936,Brush Teeth
1418221092.623,776,200,-432,Brush Teeth
1418221092.710,688,-128,-744,Brush Teeth
1418221092.789,728,312,-800,Brush Teeth
1418221092.872,656,-152,-616,Brush Teeth
1418221092.955,792,240,-952,Brush Teeth
1418221093.038,704,0,-416,Brush Teeth
1418221093.122,768,-184,-840,Brush Teeth
1418221093.205,760,200,-544,Brush Teeth
1418221093.288,664,-272,-656,Brush Teeth
1418221093.371,848,216,-944,Brush Teeth
1418221093.628,816,336,-464,Brush Teeth
1418221093.786,856,304,-688,Brush Teeth
1418221093.869,664,-136,-520,Brush Teeth
1418221093.953,648,-8,-976,Brush Teeth
1418221094.036,704,40,-720,Brush Teeth
1418221094.285,760,-192,-736,Brush Teeth
1418221094.368,792,224,-312,Brush Teeth
1418221094.451,952,80,-456,Brush Teeth
1418221094.534,712,-88,-728,Brush Teeth
1418221094.617,992,784,152,Brush Teeth
1418221094.700,712,232,-1000,Brush Teeth
1418221094.786,728,408,-192,Brush Teeth
1418221094.867,872,456,-152,Brush Teeth
1418221094.950,744,224,-920,Brush Teeth
1418221095.033,808,768,248,Brush Teeth
1418221095.116,784,200,-752,Brush Teeth
1418221095.199,784,248,-336,Brush Teeth
1418221095.282,856,424,-256,Brush Teeth
1418221095.365,800,168,-704,Brush Teeth
