Time(s), X, Y, Z,Gesture
1418209977.101,672,-256,-680,Brush Teeth
1418209977.184,192,-784,-200,Brush Teeth
1418209977.338,1296,200,-416,Brush Teeth
1418209977.421,1136,112,-808,Brush Teeth
1418209977.504,960,80,-448,Brush Teeth
1418209977.587,848,80,-696,Brush Teeth
1418209977.670,672,-16,-552,Brush Teeth
1418209977.753,488,-64,-344,Brush Teeth
1418209977.919,896,-496,-184,Brush Teeth
1418209978.002,1016,-464,-496,Brush Teeth
1418209978.085,1008,-256,-464,Brush Teeth
1418209978.168,904,-56,-856,Brush Teeth
1418209978.251,824,256,-1000,Brush Teeth
1418209978.340,688,368,-888,Brush Teeth
1418209978.418,576,248,-568,Brush Teeth
1418209978.500,632,120,-472,Brush Teeth
1418209978.584,944,-272,-424,Brush Teeth
1418209978.667,1064,-480,-432,Brush Teeth
1418209978.750,792,-496,-720,Brush Teeth
1418209978.833,352,-464,-568,Brush Teeth
1418209978.916,352,-360,-336,Brush Teeth
1418209979.000,416,440,-672,Brush Teeth
1418209979.083,448,792,-944,Brush Teeth
1418209979.166,600,576,-976,Brush Teeth
1418209979.249,792,432,-552,Brush Teeth
1418209979.336,1264,56,-512,Brush Teeth
1418209979.415,1072,-216,-344,Brush Teeth
1418209979.498,536,-568,-336,Brush Teeth
1418209979.581,-136,288,-344,Brush Teeth
1418209979.664,168,872,-792,Brush Teeth
1418209979.747,560,1144,-880,Brush Teeth
1418209979.832,872,384,-528,Brush Teeth
1418209979.913,632,-32,-456,Brush Teeth
1418209979.996,432,-72,-104,Brush Teeth
1418209980.079,464,32,-1136,Brush Teeth
1418209980.162,608,-80,-408,Brush Teeth
1418209980.245,824,-72,-504,Brush Teeth
1418209980.328,840,-72,-96,Brush Teeth
1418209980.411,832,200,-304,Brush Teeth
1418209980.494,688,232,-24,Brush Teeth
1418209980.577,304,488,-384,Brush Teeth
1418209980.660,-112,1048,-688,Brush Teeth
1418209980.743,-328,760,-520,Brush Teeth
1418209980.826,-1032,768,-696,Brush Teeth
1418209980.909,-1256,688,-680,Brush Teeth
1418209980.992,-1144,528,-472,Brush Teeth
1418209981.075,-1040,432,-424,Brush Teeth
1418209981.158,-1008,440,-304,Brush Teeth
1418209981.241,-808,424,-520,Brush Teeth
1418209981.325,-712,440,-392,Inactive
1418209981.407,-720,520,-440,Inactive
1418209981.491,-792,496,-392,Inactive
1418209981.573,-848,448,-408,Inactive
1418209981.657,-872,392,-312,Inactive
1418209981.826,-896,440,-376,Inactive
