Time(s), X, Y, Z,Gesture
1418318353.504,-320,952,384,Brush Teeth
1418318353.587,-256,936,392,Brush Teeth
1418318353.670,-280,960,592,Brush Teeth
1418318353.836,-152,904,480,Brush Teeth
1418318353.925,264,832,296,Brush Teeth
1418318354.002,480,720,240,Brush Teeth
1418318354.086,512,776,160,Brush Teeth
1418318354.168,408,864,80,Brush Teeth
1418318354.252,320,880,32,Brush Teeth
1418318354.335,288,1008,-8,Brush Teeth
1418318354.418,320,1000,208,Brush Teeth
1418318354.501,336,984,16,Brush Teeth
1418318354.584,288,1048,0,Brush Teeth
1418318354.674,224,944,-112,Brush Teeth
1418318354.750,392,888,120,Brush Teeth
1418318354.833,144,776,-560,Brush Teeth
1418318354.916,-264,960,-832,Brush Teeth
1418318355.002,-616,664,-1168,Brush Teeth
1418318355.091,-568,480,-824,Brush Teeth
1418318355.166,-376,520,-792,Brush Teeth
1418318355.624,-688,600,-88,Brush Teeth
1418318355.747,568,760,1096,Brush Teeth
1418318355.830,-112,992,376,Brush Teeth
1418318355.915,-592,720,760,Brush Teeth
1418318355.997,-752,736,776,Brush Teeth
1418318356.079,-616,784,528,Brush Teeth
1418318356.162,-528,808,664,Brush Teeth
1418318356.245,-512,832,592,Brush Teeth
1418318356.328,-400,824,528,Brush Teeth
1418318356.411,-232,856,376,Brush Teeth
1418318356.577,-168,848,328,Brush Teeth
1418318356.661,-160,872,152,Brush Teeth
1418318356.744,-336,1048,424,Brush Teeth
1418318356.827,-328,968,96,Brush Teeth
1418318356.910,-272,984,312,Brush Teeth
1418318356.993,-232,944,232,Brush Teeth
1418318357.076,-152,984,272,Brush Teeth
1418318357.159,-120,968,168,Brush Teeth
1418318357.243,-88,928,184,Brush Teeth
1418318357.325,-128,944,192,Brush Teeth
1418318357.410,-312,1008,184,Brush Teeth
1418318357.491,-368,1032,168,Brush Teeth
1418318357.578,-144,1016,272,Brush Teeth
1418318357.657,-104,1024,296,Brush Teeth
1418318357.740,-312,960,168,Brush Teeth
1418318357.823,-216,944,384,Brush Teeth
1418318357.906,48,944,664,Brush Teeth
1418318357.989,-168,856,584,Brush Teeth
1418318358.072,-384,864,600,Brush Teeth
1418318358.158,-168,968,784,Brush Teeth
1418318358.238,-40,1112,640,Brush Teeth
