Time(s), X, Y, Z,Gesture
1418329772.422,-400,864,-440,Inactive
1418329772.502,-416,864,-424,Inactive
1418329772.571,-416,856,-400,Inactive
1418329772.654,-424,856,-416,Inactive
1418329772.737,-424,848,-424,Inactive
1418329772.824,-416,848,-440,Inactive
1418329772.904,-432,864,-424,Inactive
1418329773.153,-440,864,-440,Inactive
1418329773.236,-416,864,-440,Inactive
1418329773.321,-432,864,-408,Inactive
1418329773.401,-416,840,-392,Inactive
1418329773.485,-400,848,-424,Inactive
1418329773.568,-392,848,-464,Inactive
1418329773.651,-416,816,-496,Draw
1418329773.733,-384,768,-536,Draw
1418329773.817,-424,792,-504,Draw
1418329773.904,-440,880,-408,Draw
1418329773.983,-408,648,-768,Draw
1418329774.066,-384,840,-352,Draw
1418329774.149,-424,760,-632,Draw
1418329774.232,-464,720,-544,Draw
1418329774.315,-424,944,-288,Draw
1418329774.398,-464,720,-648,Draw
1418329774.481,-424,856,-280,Draw
1418329774.564,-440,728,-760,Draw
1418329774.647,-448,800,-440,Draw
1418329774.730,-392,896,-400,Draw
1418329774.813,-448,736,-568,Draw
1418329774.896,-384,888,-328,Draw
1418329774.979,-400,632,-792,Draw
1418329775.150,-416,832,-560,Draw
1418329775.228,-456,656,-600,Draw
1418329775.311,-376,856,-264,Draw
1418329775.394,-416,616,-792,Draw
1418329775.477,-392,792,-352,Draw
1418329775.565,-400,760,-680,Draw
1418329775.643,-424,664,-616,Draw
1418329775.726,-328,800,-368,Draw
1418329775.809,-392,600,-680,Draw
1418329775.892,-376,864,-200,Draw
1418329775.975,-432,744,-656,Draw
1418329776.058,-432,720,-592,Draw
1418329776.142,-368,976,-288,Draw
1418329776.224,-472,712,-728,Draw
1418329776.307,-384,976,-200,Draw
1418329776.390,-456,736,-832,Draw
1418329776.473,-440,816,-392,Draw
1418329776.556,-408,952,-528,Draw
1418329776.640,-488,696,-720,Draw
1418329776.723,-376,904,-376,Draw
1418329776.806,-432,656,-880,Draw
1418329776.889,-360,840,-272,Draw
1418329776.972,-416,856,-560,Draw
1418329777.221,-376,584,-768,Draw
1418329777.583,-368,904,-336,Draw
1418329777.719,-368,888,-152,Draw
1418329777.802,-408,736,-824,Draw
1418329777.885,-432,896,-304,Draw
1418329777.968,-416,960,-488,Draw
1418329778.051,-440,680,-672,Draw
1418329778.134,-360,928,-224,Draw
1418329778.217,-448,632,-952,Draw
1418329778.300,-384,800,-328,Draw
1418329778.383,-424,824,-624,Draw
1418329778.466,-440,656,-648,Draw
1418329778.549,-344,848,-344,Draw
1418329778.632,-344,600,-784,Draw
1418329778.798,-416,728,-808,Draw
1418329778.881,-480,832,-384,Draw
1418329778.964,-384,968,-512,Draw
1418329779.049,-480,744,-632,Draw
1418329779.300,-480,904,-400,Draw
1418329779.379,-480,864,-632,Draw
1418329779.465,-416,672,-632,Draw
1418329779.545,-328,888,-368,Draw
1418329779.629,-384,576,-920,Draw
1418329779.711,-312,800,-216,Draw
1418329779.794,-400,744,-784,Draw
1418329779.877,-408,832,-424,Draw
1418329779.960,-376,920,-472,Draw
1418329780.043,-440,744,-648,Draw
1418329780.126,-360,920,-192,Draw
1418329780.209,-392,720,-832,Draw
1418329780.375,-368,912,-552,Draw
1418329780.458,-480,744,-608,Draw
1418329780.541,-296,864,-384,Draw
1418329780.625,-352,560,-824,Draw
1418329780.708,-312,856,-104,Draw
1418329780.791,-392,712,-808,Draw
1418329780.875,-408,784,-408,Draw
1418329780.958,-352,912,-432,Draw
1418329781.041,-456,680,-760,Draw
1418329781.128,-232,936,-432,Draw
1418329781.207,-80,824,-344,Draw
1418329781.290,-248,728,-280,Draw
1418329781.373,-400,1056,-208,Draw
1418329781.456,-384,992,-120,Draw
1418329781.539,-384,952,-136,Draw
1418329781.622,-368,944,-304,Draw
1418329781.705,-304,1000,-248,Draw
1418329781.788,-312,936,-384,Draw
1418329781.871,-272,888,-128,Draw
1418329781.954,-320,1056,-408,Draw
1418329782.037,-248,992,-184,Draw
1418329782.120,-320,976,-632,Draw
1418329782.204,-320,960,-448,Draw
1418329782.286,-248,864,-80,Draw
1418329782.371,-304,928,-552,Draw
1418329782.452,-248,888,16,Draw
1418329783.117,-328,896,-488,Draw
1418329783.199,-288,976,-360,Draw
1418329783.282,-296,888,80,Draw
1418329783.365,-304,872,-456,Draw
1418329783.448,-248,888,-24,Draw
1418329783.531,-320,896,-368,Draw
1418329783.614,-288,904,-216,Draw
1418329783.697,-256,888,-168,Draw
1418329783.780,-296,968,-448,Draw
1418329783.863,-288,904,40,Draw
1418329783.946,-328,1088,-536,Draw
1418329784.195,-280,944,-368,Draw
1418329784.278,-256,904,40,Draw
1418329784.361,-296,984,-520,Draw
1418329784.444,-256,848,-56,Draw
1418329784.527,-312,1032,-512,Draw
