2703363358,-696,32,-664
2703363398,-968,400,152
2703363438,-1016,400,80
2703363478,-1104,440,-56
2703363518,-1136,400,96
2703363730,-720,360,-8
2703363765,-680,312,-176
2703363821,-664,208,-216
2703363860,-688,312,-104
2703363894,-832,584,-88
2703363928,-1048,720,-120
2703363969,-1016,648,-16
2703364010,-936,536,24
2703364051,-888,432,-88
2703364091,-880,376,-104
2703364132,-856,424,-16
2703364173,-872,440,-8
2703364214,-904,448,-128
2703364255,-944,400,-168
2703364295,-984,376,-208
2703364336,-1000,400,-72
2703364377,-1000,400,-64
2703364459,-984,400,48
2703364499,-976,400,64
2703364540,-968,392,-16
2703364581,-968,384,-48
2703364623,-960,376,-40
2703364664,-952,368,-64
2703364704,-952,376,-48
2703364745,-976,376,-32
2703364786,-944,376,-8
2703364827,-944,376,-56
2703364867,-952,368,-40
2703364908,-960,344,-16
2703364949,-952,352,-8
2703364990,-960,360,-24
2703365031,-936,360,-16
2703365071,-944,368,-40
2703365112,-944,384,-40
2703365153,-944,360,-48
2703365194,-952,360,-24
2703365234,-952,352,-24
2703365275,-944,360,-24
2703365316,-944,352,-40
2703365357,-936,352,-40
2703365398,-944,360,-16
2703365438,-928,352,-8
2703365479,-944,336,-16
2703365520,-944,336,16
2703365561,-960,336,8
2703365602,-952,336,0
2703365642,-960,344,8
2703365683,-936,344,-8
2703365724,-952,352,-24
2703365765,-952,352,-64
2703365806,-960,360,-8
2703365846,-984,352,-16
2703365888,-960,352,-40
2703365928,-968,320,-40
2703365969,-968,304,-24
2703366009,-976,312,24
2703366050,-976,312,-32
2703366091,-968,320,-40
2703366132,-968,336,-40
2703366174,-960,336,-64
2703366214,-952,352,-40
2703366254,-952,352,-48
2703366294,-952,336,-48
2703366458,-960,336,-40
2703366499,-944,336,0
2703366540,-944,344,32
2703366581,-944,360,-32
2703366622,-960,384,-40
2703366663,-952,368,-40
2703366704,-960,352,-32
2703366745,-968,352,-32
2703366786,-960,344,-40
2703366826,-960,336,-32
2703366867,-952,352,-24
2703366908,-952,344,-40
2703366949,-960,336,-56
2703366990,-960,336,-56
2703367030,-968,320,-56
2703367073,-960,360,-48
2703367112,-960,360,-32
2703367154,-960,352,-32
2703367194,-976,336,-32
2703367235,-968,336,-56
2703367275,-968,336,-24
2703367318,-952,344,0
2703367357,-952,344,-56
2703367398,-936,344,-56
2703367439,-944,336,-24
2703367481,-944,344,-40
2703367520,-952,352,-64
2703367561,-952,368,-48
2703367602,-960,368,-32
2703367643,-976,384,-24
2703367683,-984,424,-16
2703367724,-976,464,24
2703367765,-1000,408,-48
2703367806,-960,392,64
2703367846,-960,272,-104
2703367887,-968,184,-176
2703367928,-944,224,-64
2703367970,-976,256,-144
2703368010,-976,272,-88
2703368052,-968,272,-80
2703368091,-984,280,-144
2703368133,-1008,264,-96
2703368173,-992,224,-88
2703368214,-968,208,-96
2703368254,-976,200,-96
2703368295,-992,216,-80
2703368336,-952,264,-24
2703368377,-1008,224,-96
2703368418,-984,184,-112
2703368458,-968,224,-72
2703368499,-968,208,-120
2703368540,-960,200,-112
2703368581,-960,160,-144
2703368623,-968,176,-112
2703368663,-944,264,-40
2703368705,-968,320,-64
2703368745,-952,344,-88
2703368786,-976,328,-104
2703368827,-984,312,-128
2703368868,-984,288,-104
2703368908,-976,296,-24
2703368948,-984,320,-56
2703368988,-984,264,0
2703369028,-976,264,-16
2703369193,-976,312,-112
2703369236,-944,288,-160
2703369275,-936,304,-192
2703369316,-936,328,-176
2703369357,-944,344,-128
2703369399,-952,320,-88
2703369439,-960,312,-88
2703369479,-960,288,-64
2703369520,-976,288,-72
2703369561,-976,304,-72
2703369602,-976,296,-96
2703369642,-960,296,-112
2703369684,-960,280,-168
2703369724,-960,320,-128
2703369765,-960,312,-112
2703369806,-952,312,-96
2703369846,-944,304,-88
2703369887,-960,312,-96
2703369928,-952,312,-96
2703369969,-968,304,-88
2703370009,-952,312,-64
2703370050,-952,328,-80
2703370091,-968,312,-136
