2610507986,0,-400,-920
2610508026,-16,344,-928
2610508072,-56,368,-912
2610508112,-48,376,-840
2610508152,-8,360,-912
2610508356,-32,360,-912
2610508393,-24,344,-872
2610508434,-16,368,-888
2610508487,-16,392,-928
2610508520,-40,400,-944
2610508557,-24,368,-880
2610508598,-16,368,-904
2610508638,-24,368,-896
2610508679,-24,360,-872
2610508720,-16,360,-904
2610508761,-40,368,-896
2610508802,-16,344,-912
2610508842,-16,360,-888
2610508883,-24,376,-912
2610508924,-16,352,-856
2610508965,-24,360,-904
2610509006,-24,360,-864
2610509047,-8,360,-904
2610509087,-24,368,-896
2610509128,-24,352,-920
2610509169,-24,360,-920
2610509210,-24,368,-904
2610509250,-8,352,-904
2610509291,-16,352,-880
2610509332,-8,352,-928
2610509373,-24,368,-912
2610509414,-24,376,-896
2610509456,-16,376,-888
2610509496,0,376,-904
2610509537,-8,368,-880
2610509578,-24,360,-920
2610509619,-40,360,-920
2610509660,-32,352,-920
2610509700,-40,376,-904
2610509741,-32,360,-896
2610509782,-32,360,-896
2610509823,-32,360,-904
2610509864,-16,368,-904
2610509905,-16,360,-880
2610509945,-24,352,-856
2610509986,-16,368,-888
2610510027,-48,368,-920
2610510068,-40,360,-912
2610510109,-24,360,-888
2610510149,-48,360,-880
2610510190,-24,360,-864
2610510231,-32,360,-936
2610510272,-40,360,-904
2610510313,-40,368,-896
2610510353,-24,352,-896
2610510394,-24,360,-896
2610510435,-32,376,-896
2610510476,-32,360,-896
2610510517,-32,352,-912
2610510557,-32,360,-904
2610510598,-32,360,-912
2610510639,-40,344,-904
2610510680,-64,344,-904
2610510721,-40,360,-912
2610510761,-32,368,-912
2610510802,-8,360,-896
2610510842,-24,352,-888
2610510882,-24,344,-872
2610510922,-32,336,-896
2610511088,32,336,-904
2610511129,0,336,-912
2610511170,-24,344,-896
2610511211,-32,352,-904
2610511251,-40,360,-896
2610511292,-40,360,-896
2610511333,-32,360,-912
2610511374,-32,352,-872
2610511415,-32,352,-896
