2096515456,1032,168,-48
2096515496,1032,184,-64
2096515535,1032,176,-40
2096515575,1024,176,-64
2096515615,1048,184,-48
2096515815,1008,152,-8
2096515846,1008,160,-64
2096515885,1016,160,-96
2096515939,1016,176,-64
2096515975,1016,160,-64
2096516010,976,184,-64
2096516045,1000,184,-64
2096516081,1008,176,-8
2096516123,1024,184,-24
2096516161,1024,168,-24
2096516201,1024,152,-56
2096516239,1024,152,-64
2096516278,1032,152,-64
2096516317,1008,160,-40
2096516356,1016,160,-56
2096516396,1016,160,-40
2096516435,1008,160,-24
2096516474,1032,160,-72
2096516513,1024,152,-56
2096516552,1032,144,-48
2096516592,1032,152,-112
2096516631,1048,152,-48
2096516670,1056,136,-56
2096516709,1056,144,-72
2096516748,1024,152,-56
2096516788,1016,152,-56
2096516828,1016,160,-72
2096516867,1032,160,-64
2096516906,1024,160,-32
2096516945,1024,184,-64
2096516984,1032,168,-88
2096517024,1016,160,-104
2096517063,1000,168,-88
2096517102,1024,152,-96
2096517141,1024,152,-112
2096517180,1024,160,-80
2096517219,1024,136,-120
2096517259,1024,160,-88
2096517298,1024,176,-64
2096517337,1032,176,-72
2096517376,1024,184,-48
2096517415,1016,168,-72
2096517456,1024,184,-8
2096517495,1016,160,-32
2096517534,1024,128,-48
2096517573,1008,128,-8
2096517612,992,120,-48
2096517652,992,112,-32
2096517691,1040,112,-96
2096517730,1048,96,-96
2096517769,1064,96,-72
2096517808,1032,104,-56
2096517848,1048,96,-32
2096517887,1080,96,-88
2096517926,1072,80,-32
2096517965,1064,88,-8
2096518004,1088,80,24
2096518044,1104,88,40
2096518083,1104,88,64
2096518123,1088,80,112
2096518162,1064,136,120
2096518202,1064,184,104
2096518242,1048,96,16
2096518282,1040,-8,80
2096518436,968,96,-24
2096518481,952,88,-56
2096518519,960,48,-128
2096518557,984,56,-88
2096518594,1000,80,-72
2096518632,1016,112,-64
2096518672,1024,128,-72
2096518711,1048,136,-48
2096518750,1064,144,-32
2096518789,1064,168,-72
2096518829,1048,168,-80
2096518869,1040,192,-48
2096518908,1032,184,-56
2096518947,1024,168,-144
2096518986,1040,152,-144
2096519026,1048,168,-104
2096519065,1040,144,-200
2096519104,1064,152,-184
2096519143,1056,144,-160
2096519182,1072,128,-168
2096519222,1064,120,-168
2096519261,1048,112,-176
2096519300,1032,120,-192
2096519339,1040,144,-232
2096519378,1016,184,-272
2096519417,1016,272,-256
2096519459,1016,360,-304
2096519497,1000,440,-296
2096519536,960,504,-384
2096519575,904,544,-360
2096519614,832,568,-400
2096519653,744,584,-424
2096519693,704,672,-352
2096519732,680,680,-472
2096519771,656,728,-440
2096519810,600,736,-568
2096519849,568,688,-544
2096519889,544,632,-544
2096519928,552,560,-576
2096519967,568,496,-632
2096520006,600,480,-576
2096520045,632,448,-576
2096520084,656,408,-568
2096520125,704,408,-616
2096520164,736,368,-560
2096520203,792,304,-736
2096520244,768,360,-760
2096520281,728,344,-752
2096520323,696,384,-800
2096520361,656,368,-808
2096520399,608,368,-840
2096520438,576,376,-808
2096520477,560,392,-800
2096520517,536,392,-800
2096520556,528,368,-856
2096520596,536,360,-856
2096520634,528,376,-808
2096520674,496,376,-808
2096520713,480,384,-864
2096522681,496,144,-872
2096522720,528,168,-888
2096522758,536,176,-880
2096522796,544,184,-880
2096522838,544,208,-824
2096522874,552,176,-864
2096522911,584,168,-880
2096522950,600,144,-872
2096522989,616,176,-848
2096523029,640,152,-848
2096523068,648,160,-792
2096523107,664,160,-920
2096523146,672,208,-888
2096523186,688,200,-944
2096523226,672,248,-952
2096523264,640,392,-888
2096523303,568,384,-832
2096523344,464,328,-936
2096523382,400,304,-832
2096523421,344,392,-920
2096523460,288,416,-952
2096523499,240,448,-984
2096523539,192,440,-952
2096523579,184,480,-904
2096523618,192,464,-784
2096523657,160,456,-848
2096523696,128,456,-848
2096523737,136,552,-704
2096523775,136,528,-832
2096523814,112,496,-792
2096523853,128,576,-720
2096523892,176,576,-800
2096523931,160,552,-824
2096523971,176,560,-792
2096524010,208,552,-808
2096524049,240,544,-888
2096524088,288,560,-944
2096524127,304,496,-760
2096524167,400,488,-664
2096524206,480,464,-752
2096524246,544,472,-744
2096524285,608,480,-776
2096524325,640,448,-776
2096524364,648,408,-768
2096524403,640,408,-744
2096524446,640,408,-728
2096524481,632,424,-728
2096524521,640,448,-728
2096524560,648,424,-752
2096524599,656,400,-696
2096524638,640,432,-704
2096524677,640,424,-688
2096524718,640,424,-728
2096524758,648,440,-672
2096524798,656,440,-640
2096524838,688,472,-704
2096524992,648,408,-720
2096525038,656,400,-672
2096525072,656,432,-704
2096525110,640,416,-704
2096525149,656,400,-696
2096525188,648,392,-680
2096525227,648,384,-720
2096525270,672,384,-680
2096525306,656,392,-696
2096525345,656,384,-744
2096525384,672,392,-776
2096525423,672,392,-712
2096525463,656,384,-704
2096525502,656,384,-712
2096525541,640,384,-680
2096525581,656,376,-696
2096525620,656,392,-704
2096525660,656,408,-688
2096525699,680,416,-688
2096525738,656,416,-720
2096525777,656,408,-736
2096525816,648,384,-704
2096525856,656,392,-712
2096525895,656,392,-712
2096525934,672,384,-712
2096525973,640,400,-672
2096526013,672,432,-696
2096526052,696,424,-728
2096526091,736,368,-768
2096526130,768,288,-784
2096526173,776,264,-728
2096526208,752,264,-704
2096526248,712,248,-680
2096526288,688,248,-640
2096526327,696,248,-680
2096526366,744,272,-720
2096526406,736,264,-664
2096526445,736,240,-688
2096526484,712,232,-696
2096526524,696,232,-688
2096526562,712,224,-696
2096526601,696,184,-688
2096526641,664,144,-640
2096526680,664,168,-640
2096526719,664,176,-608
2096526758,672,128,-552
2096526798,672,40,-464
2096526837,680,-16,-288
2096526876,736,0,-192
2096526915,856,64,-112
2096526955,1024,208,-144
2096526994,1152,280,-120
2096527034,1240,352,-32
2096527073,1304,408,-56
2096527112,1328,504,-128
2096527151,1272,480,-112
2096527190,1200,304,-96
2096527230,1112,184,-96
2096527275,1072,184,-112
2096527315,1032,248,-136
2096527355,1008,312,-184
2096527395,1040,304,-160
2096527475,1080,160,-128
2096527515,1024,208,-120
2096527555,1024,200,-128
2096527595,1016,192,-128
2096530055,1016,160,-136
2096530100,1024,152,-152
2096530139,1024,152,-120
2096530180,1016,152,-88
2096530220,1040,168,-152
2096530256,1024,136,-88
2096530295,1016,144,-80
2096530334,1008,144,-80
2096530375,1000,168,-88
2096530417,1016,152,-104
2096530454,1016,176,-72
2096530490,1016,184,-128
2096530527,1008,184,-104
2096530566,1032,184,-80
2096530605,1040,184,-136
2096530644,1032,184,-120
2096530683,1032,168,-112
2096530724,1048,184,-80
2096530764,1032,184,-120
2096530802,1032,184,-56
2096530840,1040,192,-112
2096530879,1032,184,-88
2096530921,1008,200,-120
2096530960,1024,184,-88
2096530999,1032,168,-96
2096531038,1040,160,-88
2096531076,1040,176,-128
2096531116,1024,168,-136
2096531155,1016,176,-72
2096531194,1008,176,-80
2096531237,1024,176,-64
2096531275,1016,176,-96
2096531313,1016,200,-80
2096531352,1008,192,-152
2096531390,1016,192,-120
2096531429,1016,176,-72
2096531468,1040,176,-128
2096531508,1048,184,-152
2096531548,1040,168,-168
2096531587,1048,168,-88
2096531625,1040,208,-192
2096531664,1048,208,-232
2096531705,1056,224,-280
2096531744,1032,264,-264
2096531783,1008,288,-224
2096531826,976,296,-272
2096531868,960,312,-240
2096531904,952,344,-264
2096531942,928,368,-256
2096531981,912,360,-304
2096532019,920,416,-352
2096532057,912,520,-376
2096532097,856,632,-264
2096532136,792,760,-248
2096532175,680,856,-160
2096532253,456,968,112
2096532293,368,952,112
