2774770799,-400,968,-176
2774770839,-408,960,-104
2774770880,-384,968,-160
2774770920,-408,936,-64
2774770960,-416,952,-112
2774771169,-400,968,-96
2774771222,-400,968,-80
2774771248,-392,976,-72
2774771293,-400,960,-96
2774771330,-392,960,-104
2774771371,-408,968,-80
2774771411,-408,968,-88
2774771452,-408,968,-88
2774771493,-392,976,-112
2774771534,-384,968,-104
2774771575,-376,968,-72
2774771615,-384,984,-80
2774771656,-392,960,-80
2774771697,-384,968,-64
2774771738,-384,960,-32
2774771778,-392,960,-80
2774771819,-392,960,-72
2774771860,-392,968,-144
2774771901,-400,968,-88
2774771942,-392,960,-144
2774771982,-384,960,-80
2774772023,-376,976,-88
2774772064,-376,976,-80
2774772105,-384,976,-80
2774772146,-368,968,-80
2774772186,-376,976,-80
2774772227,-384,976,-88
2774772268,-392,960,-88
2774772309,-384,968,-96
2774772349,-384,976,-96
2774772390,-384,968,-88
2774772431,-392,976,-96
2774772472,-384,976,-104
2774772513,-368,976,-96
2774772553,-384,976,-72
2774772594,-384,976,-112
2774772635,-384,984,-96
2774772676,-392,968,-104
2774772716,-384,952,-88
2774772757,-392,968,-96
2774772798,-392,960,-88
2774772839,-384,960,-104
2774772880,-392,968,-104
2774772920,-400,960,-104
2774772961,-400,944,-120
2774773002,-392,960,-96
2774773043,-384,968,-88
2774773083,-384,960,-96
2774773124,-384,952,-104
2774773165,-384,960,-88
2774773206,-392,976,-96
2774773247,-392,960,-112
2774773288,-392,960,-96
2774773329,-384,944,-88
2774773370,-392,952,-104
2774773411,-392,944,-96
2774773451,-392,960,-104
2774773492,-392,944,-112
2774773533,-400,952,-120
2774773574,-408,944,-96
2774773614,-384,960,-96
2774773654,-424,960,-120
2774773694,-408,992,-104
2774773734,-400,984,-88
2774773900,-384,960,-96
2774773941,-400,936,-88
2774773982,-400,952,-80
2774774022,-400,952,-136
2774774063,-416,960,-56
2774774104,-392,960,-96
2774774145,-392,960,-104
2774774186,-392,952,-80
2774774226,-400,952,-120
2774774267,-392,944,-120
2774774308,-392,944,-104
2774774349,-392,968,-120
2774774389,-392,968,-104
2774774430,-392,992,-104
2774774471,-416,976,-80
2774774512,-400,968,-128
2774774553,-400,960,-112
2774774593,-400,968,-96
