1652054241,936,-64,-360
1652054281,896,-48,-312
1652054323,912,-8,-336
1652054363,896,-24,-328
1652054403,928,-24,-320
1652054611,952,-56,-304
1652054649,960,-56,-352
1652054700,960,-64,-304
1652054734,944,-48,-296
1652054772,960,-40,-320
1652054812,952,-24,-312
1652054854,936,-8,-312
1652054894,936,0,-336
1652054935,936,-8,-312
1652054976,952,-8,-296
1652055016,928,0,-256
1652055057,944,0,-320
1652055098,944,8,-344
1652055139,960,16,-344
1652055179,952,16,-368
1652055220,960,16,-344
1652055261,960,8,-320
1652055302,960,8,-336
1652055343,944,8,-328
1652055384,952,-16,-320
1652055424,960,-16,-352
1652055465,952,-16,-304
1652055506,952,-8,-320
1652055547,952,-24,-280
1652055588,952,-16,-296
1652055629,928,-16,-328
1652055669,952,-16,-368
1652055710,952,-8,-304
1652055751,952,-32,-320
1652055792,944,-24,-320
1652055833,960,-16,-312
1652055873,960,-8,-296
1652055914,952,-24,-320
1652055956,952,-8,-312
1652055997,952,-8,-288
1652056038,952,0,-336
1652056078,944,-8,-304
1652056119,944,24,-320
1652056160,968,40,-304
1652056201,960,16,-328
1652056242,928,0,-336
1652056283,936,0,-304
1652056323,944,-8,-328
1652056364,936,-8,-328
1652056405,944,-8,-368
1652056446,944,-8,-320
1652056487,928,-8,-320
1652056527,936,0,-320
1652056568,936,0,-336
1652056609,952,-8,-272
1652056650,960,-16,-312
1652056691,960,-8,-312
1652056732,944,24,-360
1652056772,944,16,-328
1652056813,920,8,-328
1652056854,944,16,-320
1652056895,952,8,-312
1652056936,952,8,-320
1652056976,952,0,-320
1652057017,952,-8,-336
1652057058,960,-16,-320
1652057098,968,0,-288
1652057138,968,0,-288
1652057178,984,0,-336
1652057343,928,-8,-368
1652057387,928,-8,-312
1652057425,936,0,-328
1652057466,976,-24,-320
1652057507,960,-8,-352
1652057548,952,0,-320
1652057589,944,0,-304
1652057629,960,0,-320
1652057670,960,24,-328
1652057711,976,8,-328
1652057752,960,-16,-328
1652057793,960,-16,-312
1652057833,960,-24,-360
1652057874,968,8,-312
1652057915,960,0,-312
1652057956,960,0,-320
1652057998,968,0,-344
1652058039,960,0,-288
1652058079,952,0,-320
1652058120,912,0,-336
1652058161,936,-8,-328
1652058202,928,0,-384
1652058243,944,0,-320
1652058283,952,8,-304
1652058324,944,0,-320
1652058365,960,0,-312
1652058406,984,8,-336
1652058447,960,8,-344
1652058488,960,0,-304
1652058528,952,0,-336
1652058570,952,-40,-312
