2774899756,224,464,-840
2774899796,-920,392,-152
2774899836,-944,416,-176
2774899876,-936,384,-120
2774899916,-928,384,-168
2774900113,-920,384,-160
2774900153,-920,376,-136
2774900206,-920,384,-168
2774900241,-952,400,-216
2774900282,-936,400,-160
2774900317,-904,392,-216
2774900358,-920,400,-160
2774900399,-928,392,-112
2774900439,-920,392,-152
2774900480,-928,408,-128
2774900521,-928,392,-152
2774900562,-920,392,-160
2774900602,-920,392,-160
2774900643,-936,392,-160
2774900684,-928,384,-112
2774900725,-936,384,-152
2774900765,-936,360,-160
2774900806,-928,368,-168
2774900847,-928,376,-144
2774900888,-936,368,-144
2774900929,-928,352,-176
2774900969,-928,368,-176
2774901010,-928,376,-216
2774901051,-928,392,-160
2774901092,-920,352,-152
2774901132,-936,392,-152
2774901173,-912,400,-160
2774901214,-920,392,-152
2774901255,-920,392,-168
2774901295,-920,392,-160
2774901336,-920,368,-200
2774901377,-920,376,-176
2774901418,-920,392,-192
2774901458,-928,360,-128
2774901499,-920,384,-160
2774901540,-920,384,-152
2774901581,-928,384,-144
2774901622,-928,384,-152
2774901663,-920,392,-152
2774901704,-928,392,-136
2774901745,-920,392,-160
2774901786,-920,384,-136
2774901826,-944,384,-152
2774901867,-936,392,-176
2774901908,-928,384,-144
2774901949,-920,384,-160
2774901990,-936,392,-152
2774902030,-936,384,-176
2774902071,-936,384,-144
2774902112,-928,368,-136
2774902153,-920,368,-136
2774902193,-928,376,-160
2774902234,-928,376,-144
2774902275,-928,376,-144
2774902316,-936,360,-128
2774902356,-928,368,-160
2774902397,-936,376,-168
2774902438,-944,368,-160
2774902479,-928,360,-120
2774902519,-936,376,-144
2774902560,-928,384,-136
2774902600,-928,376,-136
2774902640,-904,384,-104
2774902680,-912,376,-144
2774902846,-928,368,-144
2774902897,-936,336,-152
2774902933,-896,344,-184
2774902970,-912,384,-216
2774903009,-936,376,-128
2774903050,-928,368,-184
2774903091,-936,360,-176
2774903131,-920,368,-184
2774903172,-920,376,-144
2774903213,-928,376,-160
2774903254,-928,384,-176
2774903294,-928,384,-168
2774903335,-936,392,-160
2774903376,-936,408,-168
2774903417,-920,384,-176
