"FileName"," Time"," Number of Points"," Average X"," Average Y"," Average Z"," Number of Peaks X"," Number of Peaks Y"," Number of Peaks Z"," Average Jerk X"," Average Jerk Y"," Average Jerk Z"," Average XY"," Average XZ"," Average YZ"," Previous Gesture"," Gesture"
"data\Raw Data Cleaned\Harsh comb 1.csv","0.9129998683929443","12","574.2857142857143","176.57142857142858","-433.14285714285717","2","2","2","167.23355958329665","103.31111940069671","-215.20841615184335","397.7142857142857","1007.4285714285714","609.7142857142857","Raise Hand","Raise Hand"
"data\Raw Data Cleaned\Harsh comb 1.csv","0.9139997959136963","10","530.2857142857143","88.0","-362.2857142857143","1","1","2","-22.3201254952294","-384.34273048331045","595.6627185281245","442.2857142857143","892.5714285714286","450.2857142857143","Raise Hand","Raise Hand"
"data\Raw Data Cleaned\Harsh comb 1.csv","0.9140000343322754","10","531.4285714285714","29.714285714285715","-448.57142857142856","2","2","2","-573.17737043575","737.5831824179435","-1541.6687614428583","501.7142857142857","980.0","478.2857142857143","Raise Hand","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 1.csv","0.9140000343322754","10","580.5714285714286","123.42857142857143","-337.14285714285717","2","3","2","-862.334681852839","373.4583653492177","-866.9685629695637","457.14285714285717","917.7142857142857","460.57142857142856","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 1.csv","0.7470002174377441","10","520.0","4.0","-355.42857142857144","1","2","2","-143.90031786870856","-120.37801224226239","-156.0697624458818","516.0","875.4285714285714","359.42857142857144","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 1.csv","0.9099998474121094","12","658.8571428571429","109.14285714285714","-501.7142857142857","2","2","2","-57.72571489560867","685.432659048964","-626.9430743714742","549.7142857142857","1160.5714285714287","610.8571428571429","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 1.csv","0.9130001068115234","12","600.0","36.0","-463.42857142857144","2","2","2","-236.58655204551567","-420.59010098811393","-1156.6269244493028","564.0","1063.4285714285713","499.42857142857144","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 1.csv","0.746999979019165","10","480.0","16.0","-483.42857142857144","1","1","2","1092.3675294987588","-10.706127876624628","1756.3596620173525","464.0","963.4285714285714","499.42857142857144","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 1.csv","0.9129998683929443","9","381.14285714285717","-26.285714285714285","-448.0","1","2","2","-6.023801900865919","-499.9973698555461","105.42003739095901","407.42857142857144","829.1428571428571","421.7142857142857","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 1.csv","0.9130001068115234","9","333.14285714285717","-60.0","-452.0","2","1","3","2066.264832278211","1295.183199653623","683.7335027618411","393.14285714285717","785.1428571428571","392.0","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 1.csv","0.9130001068115234","9","350.85714285714283","-104.57142857142857","-425.7142857142857","1","1","2","632.5263760128302","-307.2314867657353","-39.156468742893","455.42857142857144","776.5714285714286","321.14285714285717","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 1.csv","0.8299999237060547","11","372.0","-83.42857142857143","-546.2857142857143","2","2","3","77.10491352078103","-356.62870945327325","-144.57832654290291","455.42857142857144","918.2857142857143","462.85714285714283","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 1.csv","0.9129998683929443","12","455.42857142857144","-137.14285714285714","-645.1428571428571","2","2","2","8.760289097293315","297.92002800611533","131.43756065500665","592.5714285714286","1100.5714285714287","508.0","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 1.csv","0.6640000343322754","9","281.7142857142857","-198.85714285714286","-488.0","1","1","1","963.8532607311083","674.700456114627","228.9194491017647","480.57142857142856","769.7142857142857","289.14285714285717","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 1.csv","0.9130001068115234","8","324.57142857142856","-112.57142857142857","-485.7142857142857","1","2","1","-773.8376482735948","-669.1883269230362","-578.3075631319398","437.14285714285717","810.2857142857143","373.14285714285717","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 1.csv","0.9129998683929443","8","308.57142857142856","-231.42857142857142","-408.0","1","2","2","24.786224499152272","625.1300233107751","3043.033526520907","540.0","716.5714285714286","176.57142857142858","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 1.csv","0.5810000896453857","8","317.14285714285717","-313.14285714285717","-269.7142857142857","1","1","2","-605.8525413103831","-1142.857588063044","1170.3982708274816","630.2857142857143","586.8571428571429","-43.42857142857143","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 1.csv","0.8300001621246338","11","383.42857142857144","-465.14285714285717","-320.0","1","2","3","-732.5310516464602","-462.6517690225737","424.0981355719221","848.5714285714286","703.4285714285714","-145.14285714285714","Comb Hair","Lower Hand"
"data\Raw Data Cleaned\Harsh comb 1.csv","0.9129998683929443","12","374.2857142857143","-387.42857142857144","-344.57142857142856","2","1","2","-157.7231850476214","788.6084246242503","-481.92808235099653","761.7142857142857","718.8571428571429","-42.857142857142854","Lower Hand","Lower Hand"
"data\Raw Data Cleaned\Harsh comb 1.csv","0.8310000896453857","11","293.14285714285717","-192.0","-382.85714285714283","2","1","1","-602.6405474063862","2004.819173451891","-434.30918881579754","485.14285714285717","676.0","190.85714285714286","Lower Hand","Lower Hand"
"data\Raw Data Cleaned\Harsh comb 1.csv","0.9140000343322754","10","18.285714285714285","92.0","-382.85714285714283","1","0","0","-1280.04120293485","2095.4930374810633","-611.0795995893627","-73.71428571428571","401.14285714285717","474.85714285714283","Lower Hand","Inactive"
"data\Raw Data Cleaned\Harsh comb 1.csv","0.9140000343322754","10","-254.85714285714286","345.14285714285717","-396.57142857142856","0","1","1","-1108.6888599595543","713.9675197760456","42.200037081781645","-600.0","141.71428571428572","741.7142857142857","Inactive","Inactive"
"data\Raw Data Cleaned\Harsh comb 2.csv","1.066999912261963","13","-148.30769230769232","638.7692307692307","-461.53846153846155","1","2","2","1261.6693624973097","-448.9454033455775","21.75570342613537","-787.0769230769231","313.2307692307692","1100.3076923076924","Inactive","Raise Hand"
"data\Raw Data Cleaned\Harsh comb 2.csv","0.9140000343322754","11","307.6923076923077","465.2307692307692","-318.15384615384613","2","2","2","1714.726334492625","-606.2856840960819","545.5146212345035","-157.53846153846155","625.8461538461538","783.3846153846154","Raise Hand","Raise Hand"
"data\Raw Data Cleaned\Harsh comb 2.csv","0.9140000343322754","11","492.3076923076923","254.76923076923077","-315.0769230769231","2","2","2","85.81241035103652","-866.5263507060829","969.6132828561889","237.53846153846155","807.3846153846154","569.8461538461538","Raise Hand","Raise Hand"
"data\Raw Data Cleaned\Harsh comb 2.csv","0.9140000343322754","11","603.0769230769231","104.61538461538461","-316.3076923076923","2","2","3","569.9077359140166","222.4396660648274","-597.8416465159831","498.46153846153845","919.3846153846154","420.9230769230769","Raise Hand","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 2.csv","0.9089999198913574","12","717.5384615384615","172.30769230769232","-474.46153846153845","2","3","4","-229.1178561683797","250.3857889906004","-417.63411038541926","545.2307692307693","1192.0","646.7692307692307","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 2.csv","0.9129998683929443","12","668.3076923076923","98.46153846153847","-536.0","1","2","3","662.4726561755787","-232.69583365230986","680.9531215478121","569.8461538461538","1204.3076923076924","634.4615384615385","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 2.csv","0.9090001583099365","12","759.3846153846154","204.92307692307693","-541.5384615384615","2","2","3","-317.49787676949603","602.0409841574666","-203.13456888257414","554.4615384615385","1300.923076923077","746.4615384615385","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 2.csv","0.9130001068115234","12","605.5384615384615","99.6923076923077","-597.5384615384615","1","2","3","-285.22194276675384","-894.3200065664373","644.3713137498333","505.84615384615387","1203.076923076923","697.2307692307693","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 2.csv","0.9129998683929443","12","694.7692307692307","79.38461538461539","-567.3846153846154","2","1","3","665.9359353371166","1069.0025384286057","-753.5607995848717","615.3846153846154","1262.1538461538462","646.7692307692307","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 2.csv","0.9130001068115234","12","593.8461538461538","114.46153846153847","-651.6923076923077","1","2","3","-806.134615694307","-814.8969687189033","-105.1501995430764","479.38461538461536","1245.5384615384614","766.1538461538462","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 2.csv","0.9130001068115234","12","570.4615384615385","-38.15384615384615","-638.7692307692307","1","1","3","876.2313004542382","87.62269964107158","-341.7335298484119","608.6153846153846","1209.2307692307693","600.6153846153846","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 2.csv","0.9129998683929443","12","630.7692307692307","83.07692307692308","-736.6153846153846","2","2","2","-867.470583469577","-8.762327854750993","-578.3150982645866","547.6923076923077","1367.3846153846155","819.6923076923077","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 2.csv","0.9130001068115234","12","467.0769230769231","-113.23076923076923","-734.1538461538462","1","1","3","262.87018802036295","-797.3705762900852","280.3926791231814","580.3076923076923","1201.2307692307693","620.9230769230769","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 2.csv","0.9130001068115234","12","537.8461538461538","-51.69230769230769","-731.0769230769231","2","2","2","-280.8332789095979","294.92670858216746","66.93366718336735","589.5384615384615","1268.923076923077","679.3846153846154","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 2.csv","0.8299999237060547","11","408.0","-105.84615384615384","-695.3846153846154","1","1","3","-617.349827430222","-1140.6407580876298","603.7476476195036","513.8461538461538","1103.3846153846155","589.5384615384615","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 2.csv","0.9129998683929443","9","292.9230769230769","-166.15384615384616","-491.0769230769231","1","1","2","372.8911341768701","-359.53704997189965","-299.5326600892039","459.0769230769231","784.0","324.9230769230769","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 2.csv","0.746999979019165","7","239.3846153846154","-114.46153846153847","-403.0769230769231","0","2","2","-1366.2668782078908","-2567.7375386781932","-1074.0761249347672","353.84615384615387","642.4615384615385","288.61538461538464","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 2.csv","0.497999906539917","4","102.76923076923077","-155.69230769230768","-216.0","0","1","1","160.64267733710207","-2329.319202082708","-2746.990140086766","258.46153846153845","318.7692307692308","60.30769230769231","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 2.csv","0.08299994468688965","2","52.92307692307692","-64.61538461538461","-100.92307692307692","0","0","0","-1156.627276827135","-8192.776544192206","-5397.59395852663","117.53846153846153","153.84615384615384","36.30769230769231","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 2.csv","0.0","1","22.76923076923077","-58.46153846153846","-67.6923076923077","0","0","0","0.0","0.0","0.0","81.23076923076923","90.46153846153847","9.23076923076923","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 2.csv","0.9500000476837158","10","475.0769230769231","99.07692307692308","-451.0769230769231","3","2","3","-271.93442284777706","718.338603194666","75.04973077527958","376.0","926.1538461538462","550.1538461538462","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 2.csv","0.9129998683929443","10","472.61538461538464","77.53846153846153","-457.84615384615387","2","2","2","-203.4831241529411","-60.68902134117328","660.4157563668689","395.0769230769231","930.4615384615385","535.3846153846154","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 2.csv","0.9129998683929443","12","634.4615384615385","71.38461538461539","-592.6153846153846","2","4","2","-771.0878464296637","-280.39577501413567","-1226.7275357050783","563.0769230769231","1227.076923076923","664.0","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 2.csv","0.9140000343322754","12","668.3076923076923","-11.076923076923077","-478.15384615384613","2","4","3","704.8420228636155","301.6737649685206","482.34516084105945","679.3846153846154","1146.4615384615386","467.0769230769231","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 2.csv","0.9140000343322754","12","688.0","101.53846153846153","-594.4615384615385","2","3","3","336.82636723106583","660.9301131277382","526.1615320457039","586.4615384615385","1282.4615384615386","696.0","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 2.csv","0.9140000343322754","12","636.9230769230769","59.07692307692308","-591.3846153846154","1","3","3","-644.5540756327521","-495.69744056769343","-113.49046527842351","577.8461538461538","1228.3076923076924","650.4615384615385","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 2.csv","0.8310000896453857","11","615.3846153846154","54.15384615384615","-427.0769230769231","1","1","3","862.0759011608312","254.73334851430542","-491.1048161348588","561.2307692307693","1042.4615384615386","481.2307692307692","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 2.csv","0.9140000343322754","11","548.9230769230769","88.0","-534.1538461538462","1","2","2","-751.135043940367","-734.9623869813855","601.3201177858457","460.9230769230769","1083.076923076923","622.1538461538462","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 2.csv","0.9130001068115234","11","496.0","-166.76923076923077","-518.7692307692307","1","1","2","978.0444942446036","-1146.128659624811","503.9936786199687","662.7692307692307","1014.7692307692307","352.0","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 2.csv","0.9129998683929443","11","563.0769230769231","-198.15384615384616","-507.0769230769231","2","2","1","-496.6541208631471","-413.5979402203069","50.98185457910468","761.2307692307693","1070.1538461538462","308.9230769230769","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 2.csv","0.9089999198913574","12","441.84615384615387","-408.61538461538464","-581.5384615384615","1","1","2","-758.0304350718269","-1224.4995481764895","770.8886917655","850.4615384615385","1023.3846153846154","172.92307692307693","Comb Hair","Comb Hair"
"data\Raw Data Cleaned\Harsh comb 2.csv","0.9120001792907715","12","401.84615384615387","-317.53846153846155","-480.61538461538464","2","1","2","-137.76583929923706","1944.8873878644213","-83.51287704928754","719.3846153846154","882.4615384615385","163.07692307692307","Comb Hair","Lower Hand"
"data\Raw Data Cleaned\Harsh comb 2.csv","0.9129998683929443","12","198.15384615384616","92.92307692307692","-448.61538461538464","1","1","2","-1464.4025107733944","1275.9584474705753","723.475077909475","105.23076923076923","646.7692307692307","541.5384615384615","Lower Hand","Lower Hand"
"data\Raw Data Cleaned\Harsh comb 2.csv","0.9129998683929443","12","-155.07692307692307","295.38461538461536","-385.84615384615387","1","1","2","-1552.0256131319888","1626.4516371701518","162.68544078943557","-450.46153846153845","230.76923076923077","681.2307692307693","Lower Hand","Lower Hand"
"data\Raw Data Cleaned\Harsh comb 2.csv","0.744999885559082","10","-275.6923076923077","547.0769230769231","-308.9230769230769","1","2","1","-1774.0755602645977","1115.375864481363","-652.8831813168316","-822.7692307692307","33.23076923076923","856.0","Lower Hand","Lower Hand"
"data\Raw Data Cleaned\Harsh draw 1.csv","1.1679999828338623","13","-256.0","891.0769230769231","-464.61538461538464","3","3","4","-6.495203252242274","16.579001826827582","-12.674152075835424","-1147.076923076923","208.6153846153846","1355.6923076923076","Inactive","Draw"
"data\Raw Data Cleaned\Harsh draw 1.csv","0.9100000858306885","11","-216.0","750.1538461538462","-395.6923076923077","3","3","3","-56.35579817042721","-44.6482949479207","5.591840701487863","-966.1538461538462","179.69230769230768","1145.8461538461538","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 1.csv","0.9129998683929443","11","-219.69230769230768","744.6153846153846","-395.6923076923077","3","2","2","-15.8277277498542","31.03623275385475","-22.979550242024043","-964.3076923076923","176.0","1140.3076923076924","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 1.csv","0.9130001068115234","11","-220.92307692307693","740.3076923076923","-404.9230769230769","4","2","1","-35.10490440396579","11.759222220721199","-71.17202120119862","-961.2307692307693","184.0","1145.2307692307693","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 1.csv","0.5759999752044678","8","-162.46153846153845","538.4615384615385","-297.84615384615387","2","1","0","-56.83327794218452","-17.422993439266747","1.394823566338086","-700.9230769230769","135.3846153846154","836.3076923076923","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 1.csv","0.9129998683929443","9","-185.23076923076923","600.0","-348.3076923076923","1","2","2","-12.04827001735683","-18.07215844019916","-84.3369729952277","-785.2307692307693","163.07692307692307","948.3076923076923","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 1.csv","0.9140000343322754","9","-185.84615384615384","603.6923076923077","-358.7692307692308","3","1","3","0.14338535674518482","40.87775439683984","34.28012554794715","-789.5384615384615","172.92307692307693","962.4615384615385","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 1.csv","0.6649999618530273","9","-182.15384615384616","604.9230769230769","-341.53846153846155","2","0","3","48.33618855787581","10.757005810297112","82.47225388256723","-787.0769230769231","159.3846153846154","946.4615384615385","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 1.csv","0.9140000343322754","12","-240.0","804.9230769230769","-464.0","3","1","4","30.94530418139516","-73.37827397937964","-78.51282787037273","-1044.923076923077","224.0","1268.923076923077","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 1.csv","0.8299999237060547","11","-218.46153846153845","748.3076923076923","-415.38461538461536","3","1","3","5.009389019800802","26.34093859666919","-84.87218308968863","-966.7692307692307","196.92307692307693","1163.6923076923076","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 1.csv","0.9160001277923584","10","-196.92307692307693","673.2307692307693","-370.46153846153845","3","2","3","-15.105865332403482","89.20779662670854","-101.44212413046093","-870.1538461538462","173.53846153846155","1043.6923076923076","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 1.csv","0.9130001068115234","10","-196.30769230769232","668.3076923076923","-396.9230769230769","3","3","3","-69.80208734336549","-22.967927852116627","-212.00481244611325","-864.6153846153846","200.6153846153846","1065.2307692307693","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 1.csv","0.9129998683929443","10","-197.53846153846155","670.1538461538462","-381.53846153846155","2","4","2","-0.40155391211800723","-9.397682403509622","-117.70260213291223","-867.6923076923077","184.0","1051.6923076923076","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 1.csv","0.8299999237060547","11","-213.53846153846155","736.0","-412.9230769230769","1","4","3","-19.63853825922723","-24.522517215198263","-3.1212837579302914","-949.5384615384615","199.3846153846154","1148.923076923077","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 1.csv","0.9130001068115234","12","-230.76923076923077","800.6153846153846","-476.9230769230769","2","3","5","-10.030833538914646","67.25544321348274","-42.70631762019489","-1031.3846153846155","246.15384615384616","1277.5384615384614","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 1.csv","0.9140000343322754","12","-228.92307692307693","810.4615384615385","-452.3076923076923","2","3","5","16.174690286852258","-78.08633471402878","-14.325808905030499","-1039.3846153846155","223.3846153846154","1262.7692307692307","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 1.csv","0.746999979019165","10","-189.53846153846155","670.1538461538462","-368.0","3","1","3","-23.330139239214358","-181.24520403388004","146.92089794345662","-859.6923076923077","178.46153846153845","1038.1538461538462","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 1.csv","0.4980001449584961","7","-132.30769230769232","463.38461538461536","-262.15384615384613","3","1","2","-34.995208858821535","49.41754862338405","670.1808434590707","-595.6923076923077","129.84615384615384","725.5384615384615","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 1.csv","0.24600005149841309","4","-75.6923076923077","267.0769230769231","-125.53846153846153","1","1","1","-66.62801197596484","-507.12279226860596","747.8526820540224","-342.7692307692308","49.84615384615385","392.61538461538464","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 1.csv","0.0","1","-19.692307692307693","61.53846153846154","-22.76923076923077","0","0","0","0.0","0.0","0.0","-81.23076923076923","3.076923076923077","84.3076923076923","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 1.csv","0.8869998455047607","10","-222.76923076923077","680.0","-376.0","3","2","3","174.1707478286283","-119.68408749094516","-279.7632843758108","-902.7692307692307","153.23076923076923","1056.0","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 1.csv","0.9129998683929443","10","-216.0","672.6153846153846","-387.0769230769231","3","1","3","-7.139766837747885","-67.8270004984309","-214.190482554622","-888.6153846153846","171.07692307692307","1059.6923076923076","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 1.csv","0.8330001831054688","11","-235.07692307692307","734.1538461538462","-428.9230769230769","3","2","4","17.93216821272418","-7.957514661421823","-62.7631286377132","-969.2307692307693","193.84615384615384","1163.076923076923","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 1.csv","0.746999979019165","10","-212.92307692307693","665.2307692307693","-390.15384615384613","4","1","3","-2.2976735938218678","-146.86019936276256","173.90504811841106","-878.1538461538462","177.23076923076923","1055.3846153846155","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 1.csv","0.9129998683929443","9","-188.30769230769232","591.3846153846154","-338.46153846153845","3","2","3","-41.741368840397456","6.468875393816269","481.7878032167371","-779.6923076923077","150.15384615384616","929.8461538461538","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 1.csv","0.9130001068115234","9","-185.84615384615384","591.3846153846154","-332.9230769230769","3","3","4","-41.741541883082924","-89.91700787674172","96.2442701345052","-777.2307692307693","147.07692307692307","924.3076923076923","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 1.csv","0.9130001068115234","9","-187.07692307692307","604.3076923076923","-324.3076923076923","3","3","3","-15.060638183376","-33.13253705958428","-27.1091158518808","-791.3846153846154","137.23076923076923","928.6153846153846","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 1.csv","0.8310000896453857","11","-232.6153846153846","746.4615384615385","-382.15384615384613","4","2","4","-47.619369245272495","-38.898369382810586","170.3951227961571","-979.0769230769231","149.53846153846155","1128.6153846153845","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 1.csv","0.9150002002716064","12","-254.76923076923077","809.2307692307693","-429.53846153846155","5","3","5","18.358951103160766","79.0697611230968","44.437304747317036","-1064.0","174.76923076923077","1238.7692307692307","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 1.csv","0.9140000343322754","12","-252.92307692307693","817.2307692307693","-424.61538461538464","4","2","5","18.572776731255257","34.937773539799885","-58.145426728225765","-1070.1538461538462","171.69230769230768","1241.8461538461538","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 1.csv","0.9130001068115234","12","-257.2307692307692","819.6923076923077","-428.3076923076923","5","2","4","-14.26646049934921","29.067189413839348","-202.49393566977596","-1076.923076923077","171.07692307692307","1248.0","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 1.csv","0.9129998683929443","12","-252.92307692307693","835.6923076923077","-396.9230769230769","4","3","4","90.88142341797274","-67.31846732811222","305.7215581328413","-1088.6153846153845","144.0","1232.6153846153845","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 1.csv","0.9129998683929443","12","-232.0","838.7692307692307","-401.2307692307692","2","2","2","116.64169023608787","186.58803781164434","-138.40151247667006","-1070.7692307692307","169.23076923076923","1240.0","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 1.csv","0.8280000686645508","11","-217.84615384615384","785.8461538461538","-334.15384615384613","2","2","1","-56.640861928468624","-62.591516475321285","188.96328450515858","-1003.6923076923077","116.3076923076923","1120.0","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 2.csv","1.066999912261963","13","-250.46153846153845","878.7692307692307","-476.9230769230769","2","4","4","11.46414713315873","7.634825536708308","-23.57064993434825","-1129.2307692307693","226.46153846153845","1355.6923076923076","Inactive","Draw"
"data\Raw Data Cleaned\Harsh draw 2.csv","0.9210000038146973","12","-233.84615384615384","816.0","-451.0769230769231","1","4","4","-17.071076906459695","20.191592660279483","7.101688211886214","-1049.8461538461538","217.23076923076923","1267.076923076923","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 2.csv","0.9140000343322754","12","-236.92307692307693","807.3846153846154","-468.3076923076923","2","3","4","-39.85902437921367","-45.856029736228905","-112.73170891042531","-1044.3076923076924","231.3846153846154","1275.6923076923076","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 2.csv","0.9129998683929443","12","-241.84615384615384","796.3076923076923","-488.0","2","2","2","-66.35464516324832","-45.647493195827956","-68.7115582661144","-1038.1538461538462","246.15384615384616","1284.3076923076924","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 2.csv","0.9130001068115234","12","-248.6153846153846","784.6153846153846","-502.7692307692308","3","1","2","-32.245354048147895","-21.26327392725869","-29.973780925266716","-1033.2307692307693","254.15384615384616","1287.3846153846155","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 2.csv","0.9130001068115234","12","-256.61538461538464","768.0","-513.8461538461538","2","2","3","-35.049210739623476","-43.81171478329057","-78.86115205152046","-1024.6153846153845","257.2307692307692","1281.8461538461538","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 2.csv","0.9129998683929443","12","-260.3076923076923","760.0","-516.9230769230769","2","2","4","-17.524630539656894","-43.81171478329057","-2.2652860639027494E-4","-1020.3076923076923","256.61538461538464","1276.923076923077","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 2.csv","0.9129998683929443","12","-256.61538461538464","764.9230769230769","-507.6923076923077","1","2","4","35.049437268229866","-8.762579553202578","52.573438561757854","-1021.5384615384615","251.07692307692307","1272.6153846153845","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 2.csv","0.9140000343322754","12","-252.92307692307693","776.6153846153846","-498.46153846153845","1","2","4","17.52478155872783","78.0260542011768","85.32747679965206","-1029.5384615384614","245.53846153846155","1275.076923076923","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 2.csv","0.9140000343322754","12","-247.3846153846154","785.2307692307693","-480.0","1","3","4","17.52478155872782","104.31326429403626","181.7139893163389","-1032.6153846153845","232.6153846153846","1265.2307692307693","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 2.csv","0.9140000343322754","12","-243.07692307692307","782.7692307692307","-486.15384615384613","2","3","4","8.762453703976805","-35.88385553275432","85.32800536640035","-1025.8461538461538","243.07692307692307","1268.923076923077","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 2.csv","0.9129998683929443","12","-249.23076923076923","773.5384615384615","-495.38461538461536","3","2","4","-55.71157899731756","-124.81290406161344","-366.66391845492905","-1022.7692307692307","246.15384615384616","1268.923076923077","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 2.csv","0.9130001068115234","10","-209.84615384615384","631.3846153846154","-425.2307692307692","2","1","3","-39.53323852861509","-120.4205694967738","-387.45757265267633","-841.2307692307693","215.3846153846154","1056.6153846153845","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 2.csv","0.9149999618530273","10","-198.15384615384616","648.6153846153846","-429.53846153846155","2","1","2","128.79479470553179","224.04762547417593","190.85545049800953","-846.7692307692307","231.3846153846154","1078.1538461538462","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 2.csv","0.9129998683929443","10","-201.84615384615384","661.5384615384615","-365.53846153846155","3","1","1","-225.41233423264168","39.341856696585474","415.49140110065105","-863.3846153846154","163.69230769230768","1027.076923076923","Draw","Draw"
"data\Raw Data Cleaned\Harsh draw 2.csv","0.746999979019165","10","-212.30769230769232","683.0769230769231","-349.53846153846155","1","2","1","188.31695727935303","245.1129777887537","97.6223746667793","-895.3846153846154","137.23076923076923","1032.6153846153845","Draw","Draw"
