"FileName"," Time"," Number of Points"," Average X"," Average Y"," Average Z"," Number of Peaks X"," Number of Peaks Y"," Number of Peaks Z"," Average Jerk X"," Average Jerk Y"," Average Jerk Z"," Average XY"," Average XZ"," Average YZ"," Previous Gesture"," Gesture"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","9","1355.2","268.8","-1142.4","3","3","3","NaN","NaN","NaN","1086.4","2497.6","1411.2","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","9","1355.2","268.8","-1142.4","3","3","3","NaN","NaN","NaN","1086.4","2497.6","1411.2","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","6","932.8","-11.2","-747.2","1","1","2","NaN","NaN","NaN","944.0","1680.0","736.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","1.0","18","2523.2","539.2","-2478.4","6","7","6","NaN","NaN","NaN","1984.0","5001.6","3017.6","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","12","1590.4","550.4","-1731.2","4","5","3","NaN","NaN","NaN","1040.0","3321.6","2281.6","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","1.0","23","3064.0","32.0","-3288.0","6","8","7","NaN","NaN","NaN","3032.0","6352.0","3320.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","11","1473.6","-518.4","-1556.8","2","3","3","NaN","NaN","NaN","1992.0","3030.4","1038.4","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","1.0","21","2928.0","-505.6","-2880.0","6","7","7","NaN","NaN","NaN","3433.6","5808.0","2374.4","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","10","1454.4","12.8","-1323.2","3","3","3","NaN","NaN","NaN","1441.6","2777.6","1336.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","1.0","22","3081.6","227.2","-2985.6","7","7","8","NaN","NaN","NaN","2854.4","6067.2","3212.8","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","12","1627.2","214.4","-1662.4","4","4","5","NaN","NaN","NaN","1412.8","3289.6","1876.8","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","1.0","17","2406.4","372.8","-2259.2","6","7","7","NaN","NaN","NaN","2033.6","4665.6","2632.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","5","779.2","158.4","-596.8","2","2","2","NaN","NaN","NaN","620.8","1376.0","755.2","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","1.0","13","1531.2","470.4","-1219.2","4","4","3","NaN","NaN","NaN","1060.8","2750.4","1689.6","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","8","752.0","312.0","-622.4","2","1","1","NaN","NaN","NaN","440.0","1374.4","934.4","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","1.0","19","-192.0","2328.0","424.0","2","5","4","NaN","NaN","NaN","-2520.0","-616.0","1904.0","Brush Teeth","Inactive"
"data\Raw Data Cleaned\Austin brush 2.csv","1.069000005722046","14","-601.7142857142857","792.5714285714286","392.0","4","2","1","-163.12135158976963","225.47182272695497","121.00192436916055","-1394.2857142857142","-993.7142857142857","400.57142857142856","Inactive","Raise Hand"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9130001068115234","12","-346.85714285714283","743.4285714285714","249.71428571428572","2","2","2","1104.4678389149647","-535.1296240587329","-799.6941974629391","-1090.2857142857142","-596.5714285714286","493.7142857142857","Raise Hand","Raise Hand"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9129998683929443","11","186.28571428571428","524.5714285714286","-97.71428571428571","2","3","2","1807.2294071065044","-930.1194336500848","-1301.2046204869682","-338.2857142857143","284.0","622.2857142857143","Raise Hand","Raise Hand"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9140000343322754","10","573.1428571428571","220.57142857142858","-326.2857142857143","3","2","2","364.86058245673456","-449.89409831966634","783.398294945752","352.57142857142856","899.4285714285714","546.8571428571429","Raise Hand","Raise Hand"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9140000343322754","11","616.5714285714286","116.57142857142857","-427.42857142857144","3","3","3","-245.11862258356524","-236.2293858427644","-509.39589760274686","500.0","1044.0","544.0","Raise Hand","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9130001068115234","12","676.0","118.85714285714286","-476.57142857142856","4","4","4","578.3144438486125","814.8964149823096","1007.6729637940051","557.1428571428571","1152.5714285714287","595.4285714285714","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9140000343322754","11","661.1428571428571","142.28571428571428","-398.85714285714283","4","4","4","-559.9189529747665","-538.157420702831","-1592.6612498705804","518.8571428571429","1060.0","541.1428571428571","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.6649999618530273","8","476.57142857142856","87.42857142857143","-322.2857142857143","3","3","3","-111.41564092898567","-25.249615468821634","120.63564488910681","389.14285714285717","798.8571428571429","409.7142857142857","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.6659998893737793","6","352.0","98.85714285714286","-235.42857142857142","2","1","0","-58.625645088235885","818.5963686973206","632.6292713871987","253.14285714285714","587.4285714285714","334.2857142857143","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9140000343322754","7","402.85714285714283","45.142857142857146","-258.2857142857143","0","1","2","441.1044291500037","680.6525202153115","1613.0786616986416","357.7142857142857","661.1428571428571","303.42857142857144","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.8299999237060547","10","556.0","-36.0","-440.0","3","3","3","-149.9328578831878","-342.7010558995905","-144.5775789985016","592.0","996.0","404.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9130001068115234","10","564.0","14.857142857142858","-408.0","3","3","3","367.69589170473733","806.786030241988","949.5835785250092","549.1428571428571","972.0","422.85714285714283","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9130001068115234","9","474.2857142857143","142.85714285714286","-348.57142857142856","3","2","3","-708.4269094531113","36.06240459849437","-1108.4286116090852","331.42857142857144","822.8571428571429","491.42857142857144","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9149999618530273","11","574.2857142857143","215.42857142857142","-441.7142857142857","4","3","4","426.8195581522643","105.40658542198904","1195.9119645349133","358.85714285714283","1016.0","657.1428571428571","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9059998989105225","12","684.5714285714286","189.14285714285714","-450.85714285714283","4","3","4","-224.46735161422302","-289.4997674504259","-834.679432009183","495.42857142857144","1135.4285714285713","640.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9130001068115234","12","676.5714285714286","78.28571428571429","-504.0","4","4","4","-227.8201718456944","-552.0273596049789","96.38573225148713","598.2857142857143","1180.5714285714287","582.2857142857143","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9129998683929443","12","653.1428571428571","94.28571428571429","-484.57142857142856","4","5","4","201.53477398168616","254.1076839766958","-473.161173584427","558.8571428571429","1137.7142857142858","578.8571428571429","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9140000343322754","12","685.7142857142857","225.14285714285714","-381.7142857142857","3","4","4","53.72266085255763","612.5298152301502","798.0030111572424","460.57142857142856","1067.4285714285713","606.8571428571429","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9140000343322754","12","716.0","273.14285714285717","-357.14285714285717","4","5","4","-174.0981150694205","-158.55501081809473","-647.7822426895535","442.85714285714283","1073.142857142857","630.2857142857143","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.5810000896453857","8","474.85714285714283","176.0","-258.2857142857143","3","3","3","-27.53692526612479","-55.07479979498112","27.54697163003428","298.85714285714283","733.1428571428571","434.2857142857143","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9130001068115234","5","315.42857142857144","0.0","-126.85714285714286","1","0","1","-704.8173891100859","-1719.8769373333853","-3762.0401421219303","315.42857142857144","442.2857142857143","126.85714285714286","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.6639997959136963","9","549.7142857142857","-96.0","-284.0","3","3","3","-236.45594154293204","-120.23463869433249","-1133.8594858907204","645.7142857142857","833.7142857142857","188.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9119999408721924","12","727.4285714285714","-5.142857142857143","-375.42857142857144","4","4","4","182.74080458870137","566.4792079303484","891.8988407179531","732.5714285714286","1102.857142857143","370.2857142857143","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9140000343322754","9","532.0","49.142857142857146","-323.42857142857144","4","3","3","-109.58262703567749","306.79707056606696","-468.3051741799705","482.85714285714283","855.4285714285714","372.57142857142856","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9130001068115234","9","505.7142857142857","138.28571428571428","-359.42857142857144","3","2","3","96.38661004991152","313.25398219516495","1442.7731641225241","367.42857142857144","865.1428571428571","497.7142857142857","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9140000343322754","11","638.8571428571429","256.0","-288.0","4","4","3","409.62820544066244","659.5188964986598","575.8942292236655","382.85714285714283","926.8571428571429","544.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9119999408721924","11","642.2857142857143","242.85714285714286","-250.85714285714286","3","3","3","223.4340311037774","-171.09770754205064","359.9876345131641","399.42857142857144","893.1428571428571","493.7142857142857","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9129998683929443","12","713.1428571428571","263.42857142857144","-302.2857142857143","3","3","3","210.29677462845018","192.77355360012197","1051.4779833984842","449.7142857142857","1015.4285714285714","565.7142857142857","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9140000343322754","12","729.1428571428571","249.14285714285714","-321.7142857142857","4","5","4","-218.53624133492687","-213.21339236095048","-450.0052831851881","480.0","1050.857142857143","570.8571428571429","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9139997959136963","11","667.4285714285714","146.28571428571428","-376.57142857142856","4","4","3","-105.45068098916597","-509.23764137330346","251.97989711768014","521.1428571428571","1044.0","522.8571428571429","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.746999979019165","9","551.4285714285714","114.28571428571429","-330.85714285714283","4","4","3","-108.43498389280498","-30.12503571906558","90.35994861795092","437.14285714285717","882.2857142857143","445.14285714285717","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9149999618530273","5","315.42857142857144","69.14285714285714","-179.42857142857142","1","1","1","-292.30458600612974","-1102.0665578410321","-635.515448895055","246.28571428571428","494.85714285714283","248.57142857142858","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.49699997901916504","7","435.42857142857144","7.428571428571429","-224.0","2","2","2","-239.32938092022326","200.3561540478236","221.68676833829224","428.0","659.4285714285714","231.42857142857142","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9139997959136963","12","750.2857142857143","102.85714285714286","-352.0","4","4","4","124.8611790921504","291.346087918239","610.9586582493729","647.4285714285714","1102.2857142857142","454.85714285714283","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9190001487731934","11","688.0","172.57142857142858","-346.85714285714283","3","2","3","-124.34950892986255","-211.7693754132093","-725.639010633997","515.4285714285714","1034.857142857143","519.4285714285714","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9129998683929443","11","671.4285714285714","98.85714285714286","-374.2857142857143","4","4","3","-231.37461551137616","-691.8182724091455","-280.0125862961266","572.5714285714286","1045.7142857142858","473.14285714285717","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9140000343322754","12","744.0","77.71428571428571","-385.14285714285717","4","4","5","247.536751761126","467.01420860454414","21.07171209944305","666.2857142857143","1129.142857142857","462.85714285714283","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9140000343322754","12","764.0","58.857142857142854","-372.0","4","4","4","-111.71836307567884","-821.0480867232368","-250.5585384896068","705.1428571428571","1136.0","430.85714285714283","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9140000343322754","11","706.8571428571429","63.42857142857143","-337.7142857142857","4","4","4","93.05852359640915","376.4789680654113","294.5507415053868","643.4285714285714","1044.5714285714287","401.14285714285717","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9140000343322754","11","699.4285714285714","80.0","-301.14285714285717","4","4","3","-152.76830077195342","-522.5833584452544","179.5145957860779","619.4285714285714","1000.5714285714286","381.14285714285717","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9140000343322754","9","561.1428571428571","41.714285714285715","-260.57142857142856","3","2","4","96.38587013282469","1023.9003440160826","-146.43522592064153","519.4285714285714","821.7142857142857","302.2857142857143","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.6639997959136963","9","543.4285714285714","118.85714285714286","-292.57142857142856","2","3","3","-59.391041953422544","472.5723744001165","236.2868631781891","424.57142857142856","836.0","411.42857142857144","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.41499996185302734","6","360.0","91.42857142857143","-178.85714285714286","1","2","1","-172.13415224728507","736.838677759734","-258.08602116982166","268.57142857142856","538.8571428571429","270.2857142857143","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9130001068115234","10","581.1428571428571","302.2857142857143","-221.14285714285714","3","3","3","130.8101505740416","-277.6145377645899","-170.63277562865548","278.85714285714283","802.2857142857143","523.4285714285714","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9140000343322754","10","605.7142857142857","162.28571428571428","-279.42857142857144","3","2","3","99.05446712002555","-688.6461187702662","-5.891801983959088","443.42857142857144","885.1428571428571","441.7142857142857","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9130001068115234","12","674.2857142857143","74.85714285714286","-492.57142857142856","4","3","4","-137.90946434895469","-91.7872304678047","-101.58982031022835","599.4285714285714","1166.857142857143","567.4285714285714","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9140000343322754","12","630.8571428571429","92.0","-572.0","4","4","4","-89.70861878167472","-286.6510657911195","-202.47141393940694","538.8571428571429","1202.857142857143","664.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9140000343322754","12","636.0","140.57142857142858","-545.1428571428571","4","4","4","-10.848674882721712","274.13683460960425","235.64402234402812","495.42857142857144","1181.142857142857","685.7142857142857","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9129998683929443","12","653.1428571428571","164.57142857142858","-511.42857142857144","4","3","4","-210.2969256475211","-201.53394337679603","-481.93019661798985","488.57142857142856","1164.5714285714287","676.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9130001068115234","12","646.2857142857143","101.71428571428571","-530.2857142857143","4","3","4","-78.86157993888814","-350.49376860601484","-157.72326055715695","544.5714285714286","1176.5714285714287","632.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9139997959136963","12","628.0","82.85714285714286","-588.0","3","4","3","96.2809234252877","-30.565595262545127","86.05718691735773","545.1428571428571","1216.0","670.8571428571429","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.9140000343322754","10","527.4285714285714","49.142857142857146","-512.0","2","3","2","28.43148381153099","173.26360131866755","8.79687646062737","478.2857142857143","1039.4285714285713","561.1428571428571","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.497999906539917","5","272.57142857142856","12.571428571428571","-234.28571428571428","1","0","1","-248.9963729057299","-273.09272836149074","-289.1572345100241","260.0","506.85714285714283","246.85714285714286","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin chin 1.csv","1.062000036239624","12","-875.3333333333334","652.0","304.0","1","4","4","552.0131337144951","622.0937483532281","472.4924220614082","-1527.3333333333333","-1179.3333333333333","348.0","Inactive","Raise Hand"
"data\Raw Data Cleaned\Austin chin 1.csv","0.750999927520752","10","-336.6666666666667","626.6666666666666","212.0","0","2","2","2101.1668708550787","-321.04301111290886","-614.0675878134498","-963.3333333333334","-548.6666666666666","414.6666666666667","Raise Hand","Raise Hand"
