Time(s),  X,  Y,  Z, Gesture
1418236396.346000, -0.623675, -0.016632, -1.189296, Inactive
1418236396.429000, -0.923129, -0.018525, -1.777604, Inactive
1418236396.512000, -1.023548, -0.000126, -1.897664, Inactive
1418236396.595000, -0.936239, 0.011041, -1.632034, Inactive
1418236396.678000, -0.821338, -0.016687, -1.434017, Inactive
1418236396.761000, -0.848065, -0.069436, -1.706006, Inactive
1418236396.844000, -1.033895, -0.078258, -2.387199, Inactive
1418236396.927000, -1.214146, 0.023569, -2.966746, Inactive
1418236397.010000, -1.181307, 0.225160, -2.933563, Raise Hand
1418236397.093000, -0.874099, 0.425780, -2.247712, Raise Hand
1418236397.176000, -0.444157, 0.511648, -1.396794, Raise Hand
1418236397.260000, -0.139079, 0.456140, -0.993872, Raise Hand
1418236397.343000, -0.109295, 0.346721, -1.286866, Raise Hand
1418236397.426000, -0.309958, 0.308561, -1.999806, Raise Hand
1418236397.509000, -0.570603, 0.394380, -2.604424, Raise Hand
1418236397.592000, -0.748491, 0.542807, -2.752414, Raise Hand
1418236397.675000, -0.820101, 0.641469, -2.504364, Raise Hand
1418236397.758000, -0.846418, 0.632558, -2.206904, Raise Hand
1418236397.841000, -0.874825, 0.562850, -2.169060, Raise Hand
1418236397.924000, -0.885001, 0.536759, -2.420177, Raise Hand
1418236398.213000, -0.819946, 0.621041, -2.721836, Raise Hand
1418236398.339000, -0.651764, 0.788238, -2.782045, Raise Hand
1418236398.423000, -0.409694, 0.943148, -2.474563, Raise Hand
1418236398.506000, -0.151722, 1.000000, -1.900097, Raise Hand
1418236398.589000, 0.080031, 0.940091, -1.281035, Raise Hand
1418236398.677000, 0.275849, 0.808771, -0.808559, Raise Hand
1418236398.755000, 0.442740, 0.669909, -0.559605, Raise Hand
1418236398.838000, 0.583987, 0.566023, -0.504998, Raise Hand
1418236398.921000, 0.695120, 0.511312, -0.555164, Raise Hand
1418236399.005000, 0.772302, 0.504807, -0.601374, Raise Hand
1418236399.087000, 0.818005, 0.537469, -0.558418, Brush Teeth
1418236399.170000, 0.838749, 0.588389, -0.414802, Brush Teeth
1418236399.253000, 0.841413, 0.627608, -0.250738, Brush Teeth
1418236399.336000, 0.833390, 0.635082, -0.178516, Brush Teeth
1418236399.420000, 0.823690, 0.618370, -0.235878, Brush Teeth
1418236399.503000, 0.820382, 0.604690, -0.337470, Brush Teeth
1418236399.586000, 0.826072, 0.610802, -0.349686, Brush Teeth
1418236399.669000, 0.837042, 0.624262, -0.220367, Brush Teeth
1418236399.752000, 0.847686, 0.620507, -0.022798, Brush Teeth
1418236399.835000, 0.855472, 0.597491, 0.134208, Brush Teeth
1418236399.919000, 0.861428, 0.584541, 0.220513, Brush Teeth
1418236400.001000, 0.866627, 0.609860, 0.285929, Brush Teeth
1418236400.084000, 0.869369, 0.662609, 0.357416, Brush Teeth
1418236400.167000, 0.866272, 0.697325, 0.379167, Brush Teeth
1418236400.250000, 0.856004, 0.681296, 0.288123, Brush Teeth
1418236400.336000, 0.841907, 0.632676, 0.129848, Brush Teeth
1418236400.416000, 0.830713, 0.603613, 0.044719, Brush Teeth
1418236400.500000, 0.827761, 0.624740, 0.109504, Brush Teeth
1418236400.583000, 0.832271, 0.673028, 0.221275, Brush Teeth
1418236400.672000, 0.837203, 0.699034, 0.190181, Brush Teeth
1418236400.750000, 0.835063, 0.681505, -0.038700, Brush Teeth
1418236400.833000, 0.825138, 0.647049, -0.291968, Brush Teeth
1418236400.916000, 0.814806, 0.635125, -0.332753, Brush Teeth
1418236400.999000, 0.812612, 0.652170, -0.112805, Brush Teeth
1418236401.082000, 0.819795, 0.668353, 0.173301, Brush Teeth
1418236401.165000, 0.829564, 0.657410, 0.295768, Brush Teeth
1418236403.078000, 0.835093, 0.629712, 0.223171, Brush Teeth
1418236403.158000, 0.836798, 0.619704, 0.123969, Brush Teeth
