Time(s),  X,  Y,  Z, Gesture
1418220852.523000, -0.148948, 0.314790, 0.167464, Inactive
1418220852.689000, -0.258043, 0.520836, 0.284655, Inactive
1418220852.772000, -0.316117, 0.775177, 0.516473, Inactive
1418220852.856000, -0.265518, 0.976874, 0.808579, Raise Hand
1418220852.940000, -0.121451, 1.000000, 1.000000, Raise Hand
1418220853.022000, 0.049290, 0.796700, 0.899658, Raise Hand
1418220853.109000, 0.196589, 0.452583, 0.420692, Raise Hand
1418220853.190000, 0.322503, 0.134839, -0.333586, Raise Hand
1418220853.271000, 0.449012, -0.027773, -1.121486, Raise Hand
1418220853.354000, 0.566585, -0.028487, -1.722478, Comb Hair
1418220853.437000, 0.632421, 0.039626, -2.066827, Comb Hair
1418220853.520000, 0.621494, 0.079914, -2.225554, Comb Hair
1418220853.604000, 0.564405, 0.066224, -2.294302, Comb Hair
1418220853.687000, 0.520074, 0.032619, -2.306525, Comb Hair
1418220853.771000, 0.512410, 0.008086, -2.256959, Comb Hair
1418220853.853000, 0.508152, -0.023386, -2.174760, Comb Hair
1418220853.943000, 0.466077, -0.096049, -2.131446, Comb Hair
1418220854.024000, 0.399575, -0.207656, -2.166826, Comb Hair
1418220854.103000, 0.372674, -0.306561, -2.236847, Comb Hair
1418220854.186000, 0.425753, -0.340516, -2.267002, Comb Hair
1418220854.269000, 0.515028, -0.314382, -2.250847, Comb Hair
1418220854.435000, 0.543848, -0.290168, -2.254697, Comb Hair
1418220854.521000, 0.463966, -0.323589, -2.299163, Comb Hair
1418220854.601000, 0.341216, -0.400765, -2.265657, Comb Hair
1418220854.684000, 0.308978, -0.442142, -1.985859, Comb Hair
1418220854.767000, 0.447216, -0.374143, -1.462656, Comb Hair
1418220854.851000, 0.703100, -0.201059, -0.974178, Comb Hair
1418220854.934000, 0.929065, -0.008699, -0.888839, Comb Hair
1418220855.017000, 1.000000, 0.103637, -1.328049, Comb Hair
1418220855.100000, 0.901452, 0.100360, -2.017819, Comb Hair
1418220855.183000, 0.719193, 0.028596, -2.510817, Comb Hair
1418220855.269000, 0.557239, -0.032315, -2.577147, Comb Hair
1418220855.350000, 0.466278, -0.040962, -2.371305, Comb Hair
1418220855.432000, 0.434920, -0.022070, -2.212594, Comb Hair
1418220855.516000, 0.428460, -0.033886, -2.229314, Comb Hair
1418220855.604000, 0.425708, -0.109788, -2.257469, Comb Hair
1418220855.682000, 0.424950, -0.227328, -2.090681, Comb Hair
1418220855.765000, 0.428778, -0.328958, -1.776038, Comb Hair
1418220855.848000, 0.432698, -0.371954, -1.595908, Comb Hair
1418220855.931000, 0.429271, -0.361491, -1.736100, Comb Hair
1418220856.014000, 0.420631, -0.338421, -2.012704, Comb Hair
1418220856.098000, 0.424832, -0.334658, -1.989369, Comb Hair
1418220856.181000, 0.465735, -0.337478, -1.398007, Lower Hand
1418220856.264000, 0.547380, -0.295322, -0.436460, Lower Hand
1418220856.351000, 0.629508, -0.160333, 0.370565, Lower Hand
1418220856.430000, 0.631302, 0.069208, 0.617200, Lower Hand
1418220856.513000, 0.477819, 0.341843, 0.337282, Lower Hand
1418220856.596000, 0.165153, 0.584472, -0.084866, Lower Hand
1418220856.679000, -0.211857, 0.743971, -0.283354, Lower Hand
1418220856.763000, -0.508889, 0.807577, -0.185588, Lower Hand
1418220856.846000, -0.631444, 0.794799, 0.030046, Lower Hand
1418220856.930000, -0.600922, 0.737160, 0.177019, Lower Hand
1418220857.012000, -0.523764, 0.663269, 0.225770, Lower Hand
1418220857.097000, -0.488964, 0.591599, 0.257705, Inactive
1418220857.178000, -0.491526, 0.524950, 0.319079, Inactive
1418220857.261000, -0.455400, 0.448268, 0.359718, Inactive
1418220857.344000, -0.327992, 0.339693, 0.305589, Inactive
