Time(s),  X,  Y,  Z, Gesture
1418318353.504000, -0.437664, 0.605728, 0.347548, Brush Teeth
1418318353.587000, -0.738133, 0.889279, 0.568540, Brush Teeth
1418318353.670000, -0.654037, 0.963850, 0.683395, Brush Teeth
1418318353.836000, -0.129416, 0.857130, 0.636437, Brush Teeth
1418318353.925000, 0.537076, 0.716124, 0.462796, Brush Teeth
1418318354.002000, 0.959292, 0.664832, 0.262938, Brush Teeth
1418318354.086000, 1.000000, 0.713521, 0.131781, Brush Teeth
1418318354.168000, 0.831450, 0.794234, 0.095773, Brush Teeth
1418318354.252000, 0.694647, 0.853599, 0.107504, Brush Teeth
1418318354.335000, 0.658851, 0.891427, 0.102385, Brush Teeth
1418318354.418000, 0.639411, 0.923249, 0.065038, Brush Teeth
1418318354.501000, 0.591175, 0.939819, 0.036218, Brush Teeth
1418318354.584000, 0.585238, 0.921320, 0.043995, Brush Teeth
1418318354.674000, 0.656021, 0.875288, 0.028212, Brush Teeth
1418318354.750000, 0.640462, 0.832625, -0.143366, Brush Teeth
1418318354.833000, 0.283039, 0.800910, -0.547060, Brush Teeth
1418318354.916000, -0.445463, 0.744710, -1.070093, Brush Teeth
1418318355.002000, -1.183302, 0.634605, -1.421202, Brush Teeth
1418318355.091000, -1.427914, 0.509749, -1.321547, Brush Teeth
1418318355.166000, -1.008320, 0.463667, -0.733722, Brush Teeth
1418318355.624000, -0.297321, 0.549185, 0.078463, Brush Teeth
1418318355.747000, 0.088604, 0.706748, 0.731871, Brush Teeth
1418318355.830000, -0.171425, 0.809692, 1.000000, Brush Teeth
1418318355.915000, -0.847609, 0.788892, 0.945318, Brush Teeth
1418318355.997000, -1.414885, 0.700525, 0.805426, Brush Teeth
1418318356.079000, -1.529836, 0.658889, 0.759569, Brush Teeth
1418318356.162000, -1.258711, 0.710075, 0.798353, Brush Teeth
1418318356.245000, -0.898366, 0.790452, 0.795345, Brush Teeth
1418318356.328000, -0.656455, 0.813143, 0.673807, Brush Teeth
1418318356.411000, -0.534308, 0.774954, 0.487293, Brush Teeth
1418318356.577000, -0.459593, 0.755658, 0.349503, Brush Teeth
1418318356.661000, -0.433135, 0.814618, 0.313432, Brush Teeth
1418318356.744000, -0.500409, 0.913899, 0.334923, Brush Teeth
1418318356.827000, -0.624297, 0.962043, 0.342359, Brush Teeth
1418318356.910000, -0.666659, 0.923287, 0.316026, Brush Teeth
1418318356.993000, -0.530633, 0.857706, 0.288420, Brush Teeth
1418318357.076000, -0.291464, 0.845115, 0.283570, Brush Teeth
1418318357.159000, -0.142406, 0.889794, 0.282627, Brush Teeth
1418318357.243000, -0.203152, 0.924566, 0.256968, Brush Teeth
1418318357.325000, -0.403748, 0.905392, 0.217270, Brush Teeth
1418318357.410000, -0.566800, 0.871956, 0.207557, Brush Teeth
1418318357.491000, -0.583398, 0.892988, 0.249029, Brush Teeth
1418318357.578000, -0.489046, 0.964992, 0.309269, Brush Teeth
1418318357.657000, -0.384819, 1.000000, 0.344453, Brush Teeth
1418318357.740000, -0.326769, 0.930769, 0.366794, Brush Teeth
1418318357.823000, -0.309284, 0.808291, 0.446721, Brush Teeth
1418318357.906000, -0.321297, 0.760661, 0.629829, Brush Teeth
1418318357.989000, -0.366701, 0.843721, 0.854987, Brush Teeth
1418318358.072000, -0.419551, 0.953379, 0.974499, Brush Teeth
1418318358.158000, -0.403046, 0.913114, 0.873830, Brush Teeth
1418318358.238000, -0.260206, 0.653589, 0.578054, Brush Teeth
