Time(s),  X,  Y,  Z, Gesture
1418221151.575000, -0.228728, 0.589268, 0.669908, Inactive
1418221151.741000, -0.338336, 0.814837, 0.775015, Inactive
1418221151.824000, -0.385359, 0.900480, 0.880673, Inactive
1418221151.907000, -0.361287, 0.914845, 1.000000, Inactive
1418221151.990000, -0.273530, 0.938572, 0.886134, Raise Hand
1418221152.239000, -0.126569, 0.965050, 0.301466, Raise Hand
1418221152.325000, 0.070950, 0.917125, -0.685630, Raise Hand
1418221152.405000, 0.287315, 0.750945, -1.803995, Raise Hand
1418221152.488000, 0.473083, 0.520339, -2.940182, Raise Hand
1418221152.572000, 0.596187, 0.329125, -4.212036, Raise Hand
1418221152.655000, 0.668163, 0.231286, -5.600996, Raise Hand
1418221152.738000, 0.726170, 0.192100, -6.676679, Raise Hand
1418221152.821000, 0.787731, 0.144396, -6.927491, Raise Hand
1418221152.987000, 0.831655, 0.066655, -6.391249, Brush Teeth
1418221153.070000, 0.829570, -0.002427, -5.744623, Brush Teeth
1418221153.153000, 0.790195, -0.015556, -5.601388, Brush Teeth
1418221153.236000, 0.760246, 0.032759, -5.829100, Brush Teeth
1418221153.319000, 0.777304, 0.106911, -5.790969, Brush Teeth
1418221153.402000, 0.829470, 0.165575, -5.273265, Brush Teeth
1418221153.485000, 0.870225, 0.186272, -4.887793, Brush Teeth
1418221153.568000, 0.871265, 0.164458, -5.308126, Brush Teeth
1418221153.652000, 0.851144, 0.107781, -6.227533, Brush Teeth
1418221153.735000, 0.848115, 0.038912, -6.454353, Brush Teeth
1418221153.818000, 0.872895, -0.007800, -5.246792, Brush Teeth
1418221153.901000, 0.898555, -0.009463, -3.362611, Brush Teeth
1418221153.984000, 0.896104, 0.021183, -2.459571, Brush Teeth
1418221154.067000, 0.868614, 0.043532, -3.393805, Brush Teeth
1418221154.150000, 0.842708, 0.029077, -5.337578, Brush Teeth
1418221154.233000, 0.832740, -0.008326, -6.731371, Brush Teeth
1418221154.317000, 0.826103, -0.028469, -6.939368, Brush Teeth
1418221154.400000, 0.806913, -0.011224, -6.697617, Brush Teeth
1418221154.483000, 0.783097, 0.019511, -6.965218, Brush Teeth
1418221154.566000, 0.777815, 0.022170, -7.703047, Brush Teeth
1418221154.649000, 0.795352, -0.016424, -8.060930, Brush Teeth
1418221154.732000, 0.808498, -0.067891, -7.599327, Brush Teeth
1418221154.816000, 0.788922, -0.094831, -6.901790, Brush Teeth
1418221154.899000, 0.745225, -0.089431, -6.814434, Brush Teeth
1418221154.982000, 0.719096, -0.075038, -7.359924, Brush Teeth
1418221155.066000, 0.739600, -0.073664, -7.756625, Brush Teeth
1418221155.148000, 0.788763, -0.080790, -7.485091, Brush Teeth
1418221155.231000, 0.820786, -0.075728, -6.970973, Brush Teeth
1418221155.314000, 0.813488, -0.051311, -6.983140, Brush Teeth
1418221155.397000, 0.791326, -0.025310, -7.553350, Brush Teeth
1418221155.480000, 0.793019, -0.020350, -7.862533, Brush Teeth
1418221155.563000, 0.823087, -0.037060, -7.282170, Brush Teeth
1418221155.647000, 0.845419, -0.052117, -6.249280, Brush Teeth
