Time(s),  X,  Y,  Z, Gesture
1418395839.843000, 0.353462, 0.682891, -0.316939, Draw
1418395840.005000, 0.685469, 0.937279, -0.360398, Draw
1418395840.089000, 0.904322, 0.976384, -0.387819, Draw
1418395840.172000, 0.971771, 0.888700, -0.441908, Draw
1418395840.256000, 0.954163, 0.826047, -0.484769, Draw
1418395840.342000, 0.925892, 0.853425, -0.453247, Draw
1418395840.420000, 0.897580, 0.918355, -0.358248, Draw
1418395840.503000, 0.842231, 0.945345, -0.283695, Draw
1418395840.586000, 0.768377, 0.926017, -0.273665, Draw
1418395840.669000, 0.736884, 0.906921, -0.258433, Draw
1418395840.752000, 0.794645, 0.914422, -0.137820, Draw
1418395840.839000, 0.906339, 0.922699, 0.065181, Draw
1418395840.919000, 0.973455, 0.898429, 0.184741, Draw
1418395841.002000, 0.928658, 0.853053, 0.086110, Draw
1418395841.087000, 0.803552, 0.832189, -0.157420, Draw
1418395841.168000, 0.695108, 0.860368, -0.314157, Draw
1418395841.251000, 0.668434, 0.914426, -0.247442, Draw
1418395841.334000, 0.701310, 0.954109, -0.091640, Draw
1418395841.417000, 0.724107, 0.963315, -0.129068, Draw
1418395841.590000, 0.701299, 0.950781, -0.482193, Draw
1418395841.666000, 0.661663, 0.922085, -0.962217, Draw
1418395841.750000, 0.652168, 0.872228, -1.253680, Draw
1418395841.833000, 0.679390, 0.809744, -1.236799, Draw
1418395841.916000, 0.708529, 0.769341, -1.090893, Draw
1418395841.999000, 0.713744, 0.781695, -1.071298, Draw
1418395842.082000, 0.711791, 0.832787, -1.221647, Draw
1418395842.165000, 0.736723, 0.870030, -1.346592, Draw
1418395842.248000, 0.789993, 0.857165, -1.261341, Draw
1418395842.332000, 0.831128, 0.814186, -1.019812, Draw
1418395842.415000, 0.822838, 0.792024, -0.862726, Draw
1418395842.497000, 0.776496, 0.811717, -0.957187, Draw
1418395842.581000, 0.743009, 0.842229, -1.226993, Draw
1418395842.664000, 0.759653, 0.841938, -1.448110, Draw
1418395842.747000, 0.814228, 0.809248, -1.478321, Draw
1418395842.832000, 0.864301, 0.779777, -1.365324, Draw
1418395842.913000, 0.883831, 0.778739, -1.250346, Draw
1418395842.996000, 0.882631, 0.792694, -1.217442, Draw
1418395843.079000, 0.883545, 0.794062, -1.258353, Draw
1418395843.162000, 0.893373, 0.779871, -1.345076, Draw
1418395843.245000, 0.903222, 0.770719, -1.476133, Draw
1418395843.328000, 0.909541, 0.774904, -1.635301, Draw
1418395843.411000, 0.920942, 0.772617, -1.747575, Draw
1418395843.743000, 0.940942, 0.745985, -1.727288, Draw
1418395843.826000, 0.954508, 0.712855, -1.577556, Draw
1418395843.910000, 0.942455, 0.711510, -1.410940, Draw
1418395843.993000, 0.907112, 0.749320, -1.348002, Draw
1418395844.076000, 0.873044, 0.783276, -1.404510, Draw
1418395844.159000, 0.858614, 0.765775, -1.496261, Draw
1418395844.242000, 0.856040, 0.704383, -1.545181, Draw
1418395844.325000, 0.849200, 0.659993, -1.548046, Draw
1418395844.408000, 0.845670, 0.680631, -1.527531, Draw
1418395844.491000, 0.873120, 0.748552, -1.447001, Draw
1418395844.574000, 0.933262, 0.803611, -1.222676, Draw
1418395844.657000, 0.969921, 0.813015, -0.837762, Draw
1418395845.951000, 0.905369, 0.802984, -0.417791, Draw
1418395846.069000, 0.720795, 0.818535, -0.155681, Draw
1418395846.152000, 0.493370, 0.866663, -0.150158, Draw
1418395846.235000, 0.338367, 0.913155, -0.327829, Draw
1418395846.318000, 0.308554, 0.930159, -0.526289, Draw
1418395846.401000, 0.355048, 0.928645, -0.637960, Draw
1418395846.484000, 0.388531, 0.936307, -0.664350, Draw
1418395846.567000, 0.369814, 0.956565, -0.654273, Draw
1418395846.650000, 0.331605, 0.966385, -0.631194, Draw
1418395846.733000, 0.318679, 0.953562, -0.596071, Draw
1418395846.817000, 0.327448, 0.938533, -0.569515, Draw
1418395846.983000, 0.317281, 0.947990, -0.585774, Draw
1418395847.066000, 0.271209, 0.975944, -0.636247, Draw
1418395847.149000, 0.223230, 0.987759, -0.653678, Draw
1418395847.232000, 0.216212, 0.965165, -0.587260, Draw
1418395847.315000, 0.245380, 0.932826, -0.487258, Draw
1418395847.398000, 0.261049, 0.928786, -0.476663, Draw
1418395847.481000, 0.228307, 0.955339, -0.613868, Draw
1418395847.564000, 0.169085, 0.974784, -0.799017, Draw
1418395847.647000, 0.135140, 0.957183, -0.851506, Draw
1418395847.730000, 0.147655, 0.919033, -0.694841, Draw
1418395847.813000, 0.178553, 0.902731, -0.448439, Draw
1418395847.896000, 0.191921, 0.923314, -0.316494, Draw
1418395847.979000, 0.187296, 0.951008, -0.388035, Draw
1418395848.062000, 0.189468, 0.950902, -0.562193, Draw
1418395848.145000, 0.204856, 0.927032, -0.671144, Draw
1418395848.228000, 0.209627, 0.914260, -0.654424, Draw
1418395848.315000, 0.188306, 0.931011, -0.593687, Draw
1418395848.395000, 0.166860, 0.956380, -0.589025, Draw
1418395848.478000, 0.186083, 0.960555, -0.637374, Draw
1418395848.561000, 0.242992, 0.945857, -0.653428, Draw
1418395848.644000, 0.280957, 0.942783, -0.591719, Draw
1418395848.727000, 0.253933, 0.967140, -0.510389, Draw
1418395848.810000, 0.189648, 0.996854, -0.499346, Draw
1418395848.976000, 0.164770, 1.000000, -0.567602, Draw
1418395849.059000, 0.210911, 0.976298, -0.633475, Draw
1418395849.142000, 0.266601, 0.956391, -0.631089, Draw
1418395849.225000, 0.246266, 0.960467, -0.600762, Draw
1418395849.308000, 0.152367, 0.972555, -0.647750, Draw
1418395849.391000, 0.088928, 0.965050, -0.811515, Draw
1418395849.474000, 0.142661, 0.939325, -0.995100, Draw
1418395849.557000, 0.264912, 0.925873, -1.035022, Draw
1418395849.640000, 0.307353, 0.942111, -0.833595, Draw
1418395849.723000, 0.193260, 0.964380, -0.417645, Draw
1418395849.807000, 0.034966, 0.953449, 0.109188, Draw
1418395849.889000, 0.046799, 0.902191, 0.626775, Draw
1418395849.973000, 0.325758, 0.844192, 0.989803, Raise Hand
1418395850.056000, 0.731095, 0.812628, 1.000000, Raise Hand
1418395850.139000, 1.000000, 0.802178, 0.478925, Raise Hand
1418395850.222000, 0.985128, 0.779334, -0.548960, Raise Hand
1418395850.305000, 0.769639, 0.721201, -1.732609, Raise Hand
1418395850.388000, 0.551745, 0.629722, -2.520139, Raise Hand
1418395850.471000, 0.438606, 0.510251, -2.510315, Raise Hand
1418395850.554000, 0.372487, 0.357567, -1.756178, Raise Hand
