Time(s),  X,  Y,  Z, Gesture
1418209797.611000, -0.593166, 0.419526, 0.092804, Inactive
1418209797.692000, -0.845257, 0.606781, 0.338131, Inactive
1418209797.846000, -0.928840, 0.692395, 0.543238, Inactive
1418209797.929000, -0.877827, 0.695754, 0.640913, Inactive
1418209798.012000, -0.788181, 0.681137, 0.650388, Inactive
1418209798.095000, -0.734241, 0.696341, 0.595539, Inactive
1418209798.179000, -0.735973, 0.743749, 0.478125, Inactive
1418209798.261000, -0.775312, 0.800854, 0.304944, Inactive
1418209798.344000, -0.815616, 0.853539, 0.048260, Inactive
1418209798.427000, -0.809386, 0.903177, -0.435477, Raise Hand
1418209798.513000, -0.716507, 0.950575, -1.329116, Raise Hand
1418209798.593000, -0.535382, 0.986638, -2.584899, Raise Hand
1418209798.676000, -0.309517, 1.000000, -3.786194, Raise Hand
1418209798.759000, -0.087756, 0.981053, -4.454592, Raise Hand
1418209798.842000, 0.120916, 0.909104, -4.575062, Raise Hand
1418209798.930000, 0.338081, 0.746088, -4.694706, Raise Hand
1418209799.009000, 0.558837, 0.467360, -5.336955, Raise Hand
1418209799.590000, 0.724591, 0.112631, -6.334367, Raise Hand
1418209799.673000, 0.775321, -0.206149, -6.920071, Brush Teeth
1418209799.760000, 0.726669, -0.375500, -6.577516, Brush Teeth
1418209799.840000, 0.671437, -0.376635, -5.681523, Brush Teeth
1418209799.922000, 0.689176, -0.306527, -5.132007, Brush Teeth
1418209800.005000, 0.764356, -0.288626, -5.379833, Brush Teeth
1418209800.089000, 0.811975, -0.357477, -5.997059, Brush Teeth
1418209800.171000, 0.782173, -0.438169, -6.263321, Brush Teeth
1418209800.254000, 0.718503, -0.442128, -5.974222, Brush Teeth
1418209800.337000, 0.701519, -0.371182, -5.469558, Brush Teeth
1418209800.420000, 0.750861, -0.312561, -4.991092, Brush Teeth
1418209800.503000, 0.807221, -0.334235, -4.388723, Brush Teeth
1418209801.174000, 0.811507, -0.406573, -3.625907, Brush Teeth
1418209801.251000, 0.776597, -0.443856, -3.262567, Brush Teeth
1418209801.334000, 0.761900, -0.414097, -3.967992, Brush Teeth
1418209801.418000, 0.789005, -0.380988, -5.485190, Brush Teeth
1418209801.500000, 0.810799, -0.421693, -6.501815, Brush Teeth
1418209801.583000, 0.773580, -0.515985, -5.955453, Brush Teeth
1418209801.666000, 0.690409, -0.544239, -4.374720, Brush Teeth
1418209801.750000, 0.631418, -0.409999, -3.490264, Brush Teeth
1418209801.916000, 0.644658, -0.156930, -4.324516, Brush Teeth
1418209801.999000, 0.706862, 0.050712, -5.964066, Brush Teeth
1418209802.082000, 0.759738, 0.069534, -6.584454, Brush Teeth
1418209802.165000, 0.778331, -0.101068, -5.586365, Brush Teeth
1418209802.248000, 0.786008, -0.329999, -4.250187, Brush Teeth
1418209802.331000, 0.808960, -0.472118, -4.080595, Brush Teeth
1418209802.414000, 0.839902, -0.472512, -4.908004, Brush Teeth
1418209803.086000, 0.856643, -0.377189, -5.171455, Brush Teeth
1418209803.162000, 0.858988, -0.273714, -4.059931, Brush Teeth
1418209803.245000, 0.865031, -0.232175, -2.759291, Brush Teeth
1418209803.494000, 0.873110, -0.279102, -3.095645, Brush Teeth
1418209803.577000, 0.851510, -0.389911, -5.174699, Brush Teeth
1418209803.660000, 0.781397, -0.490658, -7.012136, Brush Teeth
1418209803.743000, 0.698248, -0.487723, -6.764092, Brush Teeth
1418209803.826000, 0.667767, -0.331130, -4.910436, Brush Teeth
1418209803.909000, 0.714586, -0.067029, -3.714114, Brush Teeth
1418209803.992000, 0.789344, 0.180275, -4.577263, Brush Teeth
1418209804.075000, 0.819123, 0.297019, -6.466058, Brush Teeth
1418209804.158000, 0.784990, 0.263728, -7.234417, Brush Teeth
1418209804.241000, 0.736764, 0.156512, -6.150465, Brush Teeth
1418209804.325000, 0.731666, 0.069934, -4.585211, Brush Teeth
1418209804.408000, 0.772792, 0.041397, -4.206017, Brush Teeth
1418209804.491000, 0.815759, 0.045004, -5.037032, Brush Teeth
1418209804.574000, 0.824658, 0.043305, -5.696029, Brush Teeth
1418209804.657000, 0.805269, 0.031430, -5.278720, Brush Teeth
1418209804.740000, 0.784140, 0.032677, -4.426109, Brush Teeth
1418209804.823000, 0.772654, 0.065369, -4.370516, Brush Teeth
1418209804.907000, 0.763267, 0.123489, -5.360954, Brush Teeth
1418209804.989000, 0.751899, 0.183782, -6.461827, Brush Teeth
1418209805.072000, 0.747005, 0.219846, -6.774436, Brush Teeth
1418209805.155000, 0.754194, 0.208920, -6.369058, Brush Teeth
1418209805.238000, 0.765392, 0.139706, -5.848346, Brush Teeth
1418209805.321000, 0.771737, 0.028087, -5.397033, Brush Teeth
1418209805.404000, 0.777939, -0.076834, -4.724284, Brush Teeth
1418209805.487000, 0.790765, -0.119008, -3.868347, Brush Teeth
1418209805.570000, 0.797729, -0.082554, -3.538679, Brush Teeth
1418209805.654000, 0.776764, -0.013519, -4.334315, Brush Teeth
1418209805.737000, 0.736203, 0.015087, -5.828708, Brush Teeth
1418209805.820000, 0.728722, -0.031440, -6.817842, Brush Teeth
1418209805.903000, 0.800743, -0.117389, -6.538238, Brush Teeth
1418209805.986000, 0.924121, -0.171489, -5.395926, Brush Teeth
1418209806.069000, 1.000000, -0.154819, -4.399997, Brush Teeth
1418209806.152000, 0.952312, -0.094705, -4.136653, Brush Teeth
1418209806.235000, 0.815366, -0.053507, -4.535768, Brush Teeth
1418209806.318000, 0.709512, -0.066488, -5.425679, Brush Teeth
1418209806.401000, 0.719621, -0.110252, -6.807831, Brush Teeth
1418209806.484000, 0.806707, -0.129456, -8.407234, Brush Teeth
1418209806.899000, 0.851842, -0.092837, -9.372322, Brush Teeth
1418209806.982000, 0.784180, -0.024565, -8.957398, Brush Teeth
1418209807.065000, 0.652580, 0.017698, -7.522728, Brush Teeth
1418209807.237000, 0.568793, -0.002586, -6.385383, Brush Teeth
1418209807.319000, 0.594149, -0.064246, -6.359374, Brush Teeth
1418209807.397000, 0.693086, -0.106393, -6.702071, Brush Teeth
1418209807.481000, 0.787436, -0.088690, -5.992230, Brush Teeth
1418209807.563000, 0.833619, -0.038220, -4.096511, Brush Teeth
1418209807.646000, 0.839760, -0.031476, -2.760375, Brush Teeth
1418209807.729000, 0.827458, -0.117670, -3.789217, Brush Teeth
1418209807.812000, 0.803129, -0.252541, -6.764991, Brush Teeth
1418209807.896000, 0.770303, -0.314630, -9.081221, Brush Teeth
1418209807.979000, 0.748411, -0.203293, -8.517796, Brush Teeth
1418209808.062000, 0.758626, 0.066096, -5.564523, Brush Teeth
1418209808.739000, 0.792476, 0.361779, -2.887800, Brush Teeth
1418209808.892000, 0.811010, 0.536661, -2.564102, Brush Teeth
1418209808.975000, 0.784452, 0.540375, -4.164911, Brush Teeth
1418209809.058000, 0.726737, 0.442445, -5.634940, Brush Teeth
1418209809.141000, 0.682098, 0.354613, -5.668053, Brush Teeth
1418209809.224000, 0.679290, 0.334467, -4.817519, Brush Teeth
1418209809.312000, 0.707009, 0.358360, -4.382813, Brush Teeth
1418209809.390000, 0.734893, 0.372167, -4.748978, Brush Teeth
1418209809.473000, 0.748948, 0.353786, -5.174223, Brush Teeth
1418209809.556000, 0.758760, 0.325320, -4.978721, Brush Teeth
1418209809.639000, 0.774965, 0.317210, -4.432645, Brush Teeth
1418209809.722000, 0.791562, 0.333732, -4.291540, Brush Teeth
1418209809.805000, 0.794970, 0.354604, -4.759119, Brush Teeth
1418209809.888000, 0.783639, 0.360838, -5.263203, Brush Teeth
1418209809.972000, 0.770728, 0.351501, -5.231867, Brush Teeth
1418209810.055000, 0.768121, 0.337680, -4.782569, Brush Teeth
1418209810.138000, 0.774131, 0.327914, -4.482568, Brush Teeth
1418209810.221000, 0.779078, 0.322753, -4.599332, Brush Teeth
1418209810.304000, 0.778247, 0.319240, -4.832505, Brush Teeth
1418209810.387000, 0.775088, 0.315085, -4.787353, Brush Teeth
1418209810.470000, 0.773727, 0.308046, -4.502001, Brush Teeth
