Time(s),  X,  Y,  Z, Gesture
1418329482.499000, -9.540222, 0.391453, -8.236841, Inactive
1418329482.585000, -14.270268, 0.570762, -12.281293, Inactive
1418329482.665000, -16.275918, 0.627335, -14.297592, Inactive
1418329482.748000, -15.441515, 0.603847, -13.990360, Draw
1418329482.914000, -13.341516, 0.610560, -12.038595, Draw
1418329483.081000, -11.751877, 0.706618, -9.292075, Draw
1418329483.247000, -11.316704, 0.842983, -6.240879, Draw
1418329483.416000, -11.471653, 0.926518, -3.152676, Draw
1418329483.496000, -11.378364, 0.926368, -0.492763, Draw
1418329483.579000, -10.768555, 0.900267, 1.000000, Draw
1418329483.662000, -9.973398, 0.917023, 0.751603, Draw
1418329483.745000, -9.390570, 0.972731, -1.113169, Draw
1418329483.828000, -9.103596, 1.000000, -3.678584, Draw
1418329483.911000, -8.975557, 0.954683, -5.725118, Draw
1418329483.995000, -8.928489, 0.873259, -6.448297, Draw
1418329484.080000, -9.010322, 0.832843, -5.901155, Draw
1418329484.161000, -9.233242, 0.863722, -4.873572, Draw
1418329484.246000, -9.470168, 0.918500, -4.308442, Draw
1418329484.327000, -9.568130, 0.931154, -4.654766, Draw
1418329484.410000, -9.521526, 0.892653, -5.605123, Draw
1418329484.493000, -9.477168, 0.854851, -6.407193, Draw
1418329484.576000, -9.571987, 0.863804, -6.503611, Draw
1418329484.659000, -9.802657, 0.905910, -5.964720, Draw
1418329484.742000, -10.053982, 0.928868, -5.336519, Draw
1418329484.828000, -10.209676, 0.906483, -5.064450, Draw
1418329484.908000, -10.213316, 0.867162, -5.080097, Draw
1418329484.991000, -10.067945, 0.855624, -4.981760, Draw
1418329485.074000, -9.843210, 0.879290, -4.603809, Draw
1418329485.161000, -9.683092, 0.904195, -4.316490, Draw
1418329485.243000, -9.730663, 0.899815, -4.663121, Draw
1418329485.331000, -9.981337, 0.873662, -5.689202, Draw
1418329485.407000, -10.234687, 0.855626, -6.725580, Draw
1418329485.490000, -10.268416, 0.858189, -6.949482, Draw
1418329485.578000, -10.087233, 0.865467, -6.193937, Draw
1418329485.656000, -9.941410, 0.861036, -5.151295, Draw
1418329485.742000, -10.038535, 0.852525, -4.720978, Draw
1418329485.822000, -10.269098, 0.858815, -5.154168, Draw
1418329485.905000, -10.316109, 0.879769, -5.863011, Draw
1418329485.988000, -10.071296, 0.893582, -6.053432, Draw
1418329486.071000, -9.842669, 0.887684, -5.492704, Draw
1418329486.154000, -10.011793, 0.879167, -4.650380, Draw
1418329486.237000, -10.479598, 0.891200, -4.175915, Draw
1418329486.320000, -10.617223, 0.913780, -4.343695, Draw
1418329486.403000, -9.941668, 0.907130, -4.990475, Draw
1418329486.490000, -8.828742, 0.855405, -5.819126, Draw
1418329486.569000, -8.346048, 0.805059, -6.577743, Draw
1418329486.653000, -9.167231, 0.825324, -6.944961, Draw
1418329486.736000, -10.637444, 0.918973, -6.466584, Draw
1418329486.819000, -11.096428, 0.985539, -4.868737, Draw
1418329486.902000, -9.325093, 0.897239, -2.507916, Draw
1418329487.151000, -5.735946, 0.623902, -0.356125, Draw
