Time(s),  X,  Y,  Z, Gesture
1418260010.729000, 0.645041, 0.259760, 0.129377, Scratch Chin
1418260011.061000, 0.910709, 0.317957, -0.010577, Scratch Chin
1418260011.144000, 1.000000, 0.294873, -0.285194, Scratch Chin
1418260011.228000, 0.989067, 0.282227, -0.715605, Scratch Chin
1418260011.314000, 0.976289, 0.333496, -1.234288, Scratch Chin
1418260011.394000, 0.976598, 0.407428, -1.642786, Scratch Chin
1418260011.477000, 0.943546, 0.434168, -1.737345, Scratch Chin
1418260011.560000, 0.860006, 0.410543, -1.529194, Scratch Chin
1418260011.647000, 0.767214, 0.404216, -1.309357, Scratch Chin
1418260011.726000, 0.704355, 0.468785, -1.411553, Scratch Chin
1418260011.810000, 0.656589, 0.581790, -1.854960, Scratch Chin
1418260011.892000, 0.590254, 0.679334, -2.239988, Scratch Chin
1418260011.975000, 0.522733, 0.733032, -2.063265, Scratch Chin
1418260012.059000, 0.516101, 0.766365, -1.188569, Scratch Chin
1418260012.142000, 0.585649, 0.797595, -0.016557, Scratch Chin
1418260012.225000, 0.644735, 0.800495, 0.828102, Scratch Chin
1418260012.308000, 0.582629, 0.748974, 1.000000, Scratch Chin
1418260012.391000, 0.403839, 0.687081, 0.657750, Scratch Chin
1418260012.474000, 0.255534, 0.711053, 0.238143, Scratch Chin
1418260012.563000, 0.281663, 0.853309, 0.049630, Scratch Chin
1418260012.640000, 0.452652, 1.000000, 0.081738, Scratch Chin
1418260012.723000, 0.572323, 0.965628, 0.147036, Scratch Chin
1418260012.806000, 0.474957, 0.675138, 0.128555, Scratch Chin
