Time(s),  X,  Y,  Z, Gesture
1418235966.885000, -3.613291, 0.616047, -6.305626, Draw
1418235967.210000, -4.713027, 0.893758, -9.178815, Draw
1418235967.293000, -4.999607, 1.000000, -10.188403, Draw
1418235967.459000, -5.075548, 0.944980, -9.295968, Draw
1418235967.625000, -5.256439, 0.851086, -7.825193, Draw
1418235967.713000, -5.335085, 0.834460, -7.298724, Draw
1418235967.794000, -5.080095, 0.901310, -8.133975, Draw
1418235967.876000, -4.670140, 0.964121, -9.459000, Draw
1418235967.963000, -4.477546, 0.951738, -10.127917, Draw
1418235968.125000, -4.563377, 0.886979, -9.805335, Draw
1418235968.208000, -4.620685, 0.849718, -9.066649, Draw
1418235968.291000, -4.442137, 0.878189, -8.632842, Draw
1418235968.374000, -4.240015, 0.928093, -8.718619, Draw
1418235968.457000, -4.349666, 0.933052, -9.110807, Draw
1418235968.541000, -4.723884, 0.886931, -9.617262, Draw
1418235968.628000, -4.954763, 0.847072, -10.194647, Draw
1418235968.956000, -4.842304, 0.859145, -10.688485, Draw
1418235969.039000, -4.716062, 0.900737, -10.749252, Draw
1418235969.122000, -4.972571, 0.913861, -10.226092, Draw
1418235969.205000, -5.380415, 0.882513, -9.550198, Draw
1418235969.288000, -5.175583, 0.854506, -9.448186, Draw
1418235969.454000, -4.042228, 0.878300, -10.137228, Draw
1418235969.620000, -2.809531, 0.935299, -10.948493, Draw
1418235969.704000, -2.794441, 0.956745, -10.974207, Draw
1418235969.787000, -4.303475, 0.908648, -10.110777, Draw
1418235969.870000, -6.026974, 0.839396, -9.262054, Draw
1418235969.953000, -6.259277, 0.826481, -9.352148, Draw
1418235970.036000, -4.768405, 0.883216, -10.232245, Draw
1418235970.119000, -3.185020, 0.939813, -10.802296, Draw
1418235970.202000, -3.300046, 0.925761, -10.294005, Draw
1418235970.286000, -5.066390, 0.855918, -9.237799, Draw
1418235970.368000, -6.582636, 0.814585, -8.912440, Draw
1418235970.452000, -6.177553, 0.854052, -9.837878, Draw
1418235970.535000, -4.296138, 0.929710, -11.071525, Draw
1418235970.618000, -3.030598, 0.952343, -11.213110, Draw
1418235970.701000, -3.778505, 0.896468, -10.025657, Draw
1418235970.784000, -5.660908, 0.833104, -8.780140, Draw
1418235970.867000, -6.502032, 0.844452, -8.847125, Draw
1418235970.950000, -5.275766, 0.921823, -10.107372, Draw
1418235971.033000, -3.267995, 0.972293, -11.035064, Draw
1418235971.116000, -2.670405, 0.930679, -10.423903, Draw
1418235971.199000, -4.206762, 0.843644, -8.811055, Draw
1418235971.282000, -6.407391, 0.819474, -7.933435, Draw
1418235971.366000, -7.216185, 0.893758, -8.753592, Draw
1418235971.539000, -6.036898, 0.965455, -10.231937, Draw
1418235971.615000, -4.021077, 0.885151, -10.239372, Draw
1418235971.698000, -2.546219, 0.608011, -7.679224, Draw
