Time(s),  X,  Y,  Z, Gesture
1418209684.609000, -0.582018, 0.319674, 0.097021, Inactive
1418209684.763000, -0.837858, 0.454578, 0.160638, Inactive
1418209684.928000, -0.928679, 0.487370, 0.173771, Inactive
1418209685.094000, -0.904503, 0.457987, 0.192159, Inactive
1418209685.177000, -0.888330, 0.446888, 0.283276, Inactive
1418209685.261000, -0.943243, 0.497320, 0.417745, Inactive
1418209685.344000, -1.010868, 0.590570, 0.456918, Raise Hand
1418209685.427000, -0.979101, 0.683238, 0.269913, Raise Hand
1418209685.510000, -0.799367, 0.746796, -0.134190, Raise Hand
1418209685.599000, -0.529663, 0.766285, -0.597423, Raise Hand
1418209685.759000, -0.270137, 0.721712, -0.941378, Raise Hand
1418209685.844000, -0.073326, 0.596661, -1.113289, Raise Hand
1418209685.925000, 0.076795, 0.409660, -1.220380, Raise Hand
1418209686.014000, 0.214235, 0.220563, -1.428311, Raise Hand
1418209686.091000, 0.344184, 0.091812, -1.809103, Raise Hand
1418209686.180000, 0.452144, 0.045316, -2.256062, Raise Hand
1418209686.590000, 0.539525, 0.062792, -2.536616, Raise Hand
1418209686.673000, 0.625756, 0.119075, -2.462364, Brush Teeth
1418209686.756000, 0.712464, 0.196726, -2.059510, Brush Teeth
1418209686.840000, 0.766279, 0.266574, -1.589014, Brush Teeth
1418209686.928000, 0.756660, 0.280248, -1.361079, Brush Teeth
1418209687.006000, 0.706970, 0.211665, -1.477325, Brush Teeth
1418209687.089000, 0.686524, 0.106281, -1.741211, Brush Teeth
1418209687.172000, 0.738200, 0.059610, -1.848528, Brush Teeth
1418209687.255000, 0.822700, 0.121092, -1.687759, Brush Teeth
1418209687.338000, 0.853664, 0.224726, -1.440950, Brush Teeth
1418209687.421000, 0.794546, 0.240878, -1.369362, Brush Teeth
1418209687.508000, 0.708730, 0.109899, -1.514928, Brush Teeth
1418209687.587000, 0.699512, -0.087836, -1.656019, Brush Teeth
1418209687.674000, 0.800611, -0.210298, -1.574713, Brush Teeth
1418209687.753000, 0.937109, -0.197758, -1.329133, Brush Teeth
1418209687.839000, 1.000000, -0.122903, -1.207619, Brush Teeth
1418209687.920000, 0.952303, -0.097152, -1.407137, Brush Teeth
1418209688.169000, 0.854378, -0.148531, -1.801977, Brush Teeth
1418209688.261000, 0.790941, -0.210041, -2.064872, Brush Teeth
1418209688.336000, 0.788337, -0.217201, -1.994546, Brush Teeth
1418209688.418000, 0.808619, -0.186342, -1.679599, Brush Teeth
1418209688.502000, 0.810502, -0.182903, -1.346251, Brush Teeth
1418209688.596000, 0.796305, -0.232381, -1.113621, Brush Teeth
1418209688.668000, 0.795629, -0.290919, -0.951803, Brush Teeth
1418209688.751000, 0.819217, -0.305296, -0.841362, Brush Teeth
1418209688.834000, 0.845527, -0.276606, -0.868858, Brush Teeth
