Time(s),  X,  Y,  Z, Gesture
1418220906.057000, -0.197707, 0.543638, 0.646482, Raise Hand
1418220906.142000, -0.259891, 0.851583, 0.698779, Raise Hand
1418220906.210000, -0.182623, 1.000000, 0.306825, Raise Hand
1418220906.293000, 0.016089, 0.919085, -0.210419, Raise Hand
1418220906.373000, 0.243578, 0.639143, -0.567437, Raise Hand
1418220906.456000, 0.414987, 0.269691, -0.782784, Raise Hand
1418220906.539000, 0.519290, -0.060150, -1.064997, Raise Hand
1418220906.622000, 0.606449, -0.264819, -1.514760, Raise Hand
1418220906.705000, 0.718110, -0.333696, -2.013336, Raise Hand
1418220906.788000, 0.840162, -0.315535, -2.380189, Scratch Chin
1418220906.876000, 0.923517, -0.272254, -2.551246, Scratch Chin
1418220906.955000, 0.940821, -0.239310, -2.565908, Scratch Chin
1418220907.038000, 0.912729, -0.220639, -2.452163, Scratch Chin
1418220907.121000, 0.881093, -0.211941, -2.226007, Scratch Chin
1418220907.205000, 0.869276, -0.219006, -2.006017, Scratch Chin
1418220907.287000, 0.875902, -0.246983, -2.012184, Scratch Chin
1418220907.370000, 0.897440, -0.274189, -2.336042, Scratch Chin
1418220907.454000, 0.937438, -0.248639, -2.719681, Scratch Chin
1418220907.537000, 0.985360, -0.125487, -2.681323, Scratch Chin
1418220907.620000, 1.000000, 0.083777, -1.964206, Scratch Chin
1418220907.703000, 0.937361, 0.302159, -0.857549, Scratch Chin
1418220907.786000, 0.805975, 0.437248, 0.004208, Scratch Chin
1418220907.869000, 0.684063, 0.450904, 0.210130, Scratch Chin
1418220907.952000, 0.662085, 0.385197, -0.071227, Scratch Chin
1418220908.201000, 0.758141, 0.320739, -0.317887, Scratch Chin
1418220908.285000, 0.895081, 0.307949, -0.199148, Scratch Chin
1418220908.368000, 0.970314, 0.335446, 0.154534, Scratch Chin
1418220908.451000, 0.949913, 0.359172, 0.401898, Scratch Chin
1418220908.534000, 0.889824, 0.354922, 0.405803, Scratch Chin
1418220908.617000, 0.865149, 0.338798, 0.316336, Scratch Chin
1418220908.700000, 0.887978, 0.339923, 0.284917, Scratch Chin
1418220908.783000, 0.903158, 0.361640, 0.238227, Scratch Chin
1418220908.866000, 0.860490, 0.376047, 0.029871, Scratch Chin
1418220908.949000, 0.775686, 0.356993, -0.245646, Scratch Chin
1418220909.033000, 0.708856, 0.314398, -0.248646, Scratch Chin
1418220909.116000, 0.686975, 0.292495, 0.207454, Scratch Chin
1418220909.199000, 0.661841, 0.332948, 0.820218, Lower Hand
1418220909.282000, 0.553597, 0.438276, 1.000000, Lower Hand
1418220909.365000, 0.332082, 0.568253, 0.471336, Lower Hand
1418220909.450000, 0.046979, 0.669662, -0.385755, Lower Hand
1418220909.531000, -0.222302, 0.712232, -0.881681, Lower Hand
1418220909.614000, -0.436876, 0.703410, -0.710924, Lower Hand
1418220909.697000, -0.611689, 0.674995, -0.237733, Lower Hand
1418220909.781000, -0.764702, 0.654659, -0.060702, Lower Hand
1418220909.864000, -0.867765, 0.642601, -0.352256, Lower Hand
1418220909.947000, -0.859394, 0.609145, -0.711510, Inactive
1418220910.030000, -0.707200, 0.517097, -0.666583, Inactive
1418220910.113000, -0.452902, 0.356096, -0.222027, Inactive
