Time(s),  X,  Y,  Z, Gesture
1418210050.593000, 0.465620, 0.003314, -7.256899, Inactive
1418210050.676000, 0.641925, -0.035378, -10.257265, Inactive
1418210050.759000, 0.656146, -0.067475, -11.197455, Inactive
1418210050.842000, 0.588650, -0.055713, -10.553789, Inactive
1418210050.925000, 0.558628, -0.014389, -9.715892, Inactive
1418210051.008000, 0.595000, 0.003495, -9.669971, Inactive
1418210051.092000, 0.631168, -0.027567, -10.268957, Inactive
1418210051.174000, 0.612879, -0.067127, -10.675561, Inactive
1418210051.258000, 0.572241, -0.053647, -10.387172, Inactive
1418210051.340000, 0.573762, 0.014121, -9.777030, Inactive
1418210051.423000, 0.610005, 0.062810, -9.684524, Inactive
1418210051.506000, 0.595096, 0.031456, -10.547181, Raise Hand
1418210051.589000, 0.479756, -0.032229, -11.934283, Raise Hand
1418210051.673000, 0.345462, 0.008797, -12.872072, Raise Hand
1418210051.756000, 0.342273, 0.238254, -12.611277, Raise Hand
1418210051.839000, 0.520254, 0.561175, -11.174624, Raise Hand
1418210051.922000, 0.747669, 0.743995, -9.303861, Raise Hand
1418210052.005000, 0.827254, 0.607745, -7.933937, Scratch Chin
1418210052.088000, 0.698046, 0.195705, -7.616895, Scratch Chin
1418210052.175000, 0.503855, -0.252501, -8.261030, Scratch Chin
1418210052.254000, 0.450326, -0.501512, -9.287294, Scratch Chin
1418210052.337000, 0.603263, -0.504735, -10.043053, Scratch Chin
1418210052.420000, 0.839649, -0.403692, -10.186172, Scratch Chin
1418210052.503000, 0.988065, -0.362866, -9.807881, Scratch Chin
1418210052.586000, 0.992684, -0.417543, -9.262533, Scratch Chin
1418210052.669000, 0.931168, -0.478284, -8.879103, Scratch Chin
1418210052.752000, 0.897667, -0.460470, -8.779962, Scratch Chin
1418210052.835000, 0.905406, -0.384063, -8.892733, Scratch Chin
1418210052.918000, 0.910861, -0.340633, -9.062669, Scratch Chin
1418210053.001000, 0.899348, -0.379908, -9.137988, Scratch Chin
1418210053.089000, 0.907042, -0.451614, -9.009280, Scratch Chin
1418210053.167000, 0.955735, -0.466685, -8.661202, Scratch Chin
1418210053.252000, 1.000000, -0.404703, -8.228055, Scratch Chin
1418210053.333000, 0.968817, -0.344340, -7.950814, Scratch Chin
1418210053.416000, 0.851919, -0.378920, -8.000932, Scratch Chin
1418210053.500000, 0.712779, -0.502705, -8.332763, Scratch Chin
1418210053.583000, 0.601303, -0.585610, -8.777732, Scratch Chin
1418210053.666000, 0.476321, -0.468505, -9.337506, Scratch Chin
1418210053.833000, 0.249515, -0.098561, -10.315748, Lower Hand
1418210053.915000, -0.086106, 0.409899, -11.987790, Lower Hand
1418210053.999000, -0.398408, 0.838103, -14.016602, Lower Hand
1418210054.082000, -0.517183, 1.000000, -15.265361, Lower Hand
1418210054.165000, -0.398125, 0.854489, -14.435555, Inactive
1418210054.248000, -0.170757, 0.519122, -11.145212, Inactive
1418210054.331000, -0.014311, 0.183978, -6.466981, Inactive
