Time(s),  X,  Y,  Z, Gesture
1418260226.257000, -6.265734, 0.577746, -8.880396, Draw
1418260226.410000, -8.633288, 0.824162, -13.333436, Draw
1418260226.497000, -9.027618, 0.891442, -15.452114, Draw
1418260226.577000, -8.316893, 0.840080, -14.976932, Draw
1418260226.661000, -7.813837, 0.792253, -13.439656, Draw
1418260226.750000, -7.988639, 0.806265, -12.755889, Draw
1418260226.825000, -8.391041, 0.845676, -13.496854, Draw
1418260226.909000, -8.513572, 0.853018, -14.621641, Draw
1418260226.992000, -8.377634, 0.824025, -14.894875, Draw
1418260227.075000, -8.288528, 0.800435, -14.316983, Draw
1418260227.161000, -8.347942, 0.809522, -13.933946, Draw
1418260227.241000, -8.427651, 0.834124, -14.392798, Draw
1418260227.324000, -8.482058, 0.842673, -15.133073, Draw
1418260227.407000, -8.616771, 0.829783, -15.233611, Draw
1418260227.498000, -8.824695, 0.814938, -14.757866, Draw
1418260227.573000, -8.889240, 0.810221, -14.763714, Draw
1418260227.656000, -8.700638, 0.806034, -15.889908, Draw
1418260227.739000, -8.525693, 0.791132, -17.362391, Draw
1418260227.822000, -8.733695, 0.773263, -17.811800, Draw
1418260227.905000, -9.264946, 0.769302, -16.951297, Draw
1418260227.988000, -9.609750, 0.780142, -15.962110, Draw
1418260228.071000, -9.443819, 0.787632, -16.026843, Draw
1418260228.154000, -9.111835, 0.778599, -16.855979, Draw
1418260228.237000, -9.236807, 0.762160, -17.123704, Draw
1418260228.320000, -9.879035, 0.756213, -16.276005, Draw
1418260228.403000, -10.361397, 0.762725, -15.341269, Draw
1418260228.486000, -10.080396, 0.766956, -15.612121, Draw
1418260228.569000, -9.295922, 0.761276, -16.861294, Draw
1418260228.652000, -8.832027, 0.758588, -17.466081, Draw
1418260228.735000, -9.020600, 0.774530, -16.409820, Draw
1418260228.818000, -9.271273, 0.802667, -14.643496, Draw
1418260228.901000, -8.886286, 0.819116, -13.995908, Draw
1418260228.984000, -8.076769, 0.813253, -14.927303, Draw
1418260229.068000, -7.789439, 0.802881, -15.966906, Draw
1418260229.151000, -8.484368, 0.810393, -15.596382, Draw
1418260229.234000, -9.450486, 0.829612, -14.221416, Draw
1418260229.317000, -9.628754, 0.829424, -13.711096, Draw
1418260229.400000, -8.938122, 0.793977, -15.047552, Draw
1418260229.483000, -8.364258, 0.748665, -17.037923, Draw
1418260229.566000, -8.650722, 0.734858, -17.713570, Draw
1418260229.649000, -9.318275, 0.760823, -16.660982, Draw
1418260229.732000, -9.372384, 0.789834, -15.400411, Draw
1418260229.815000, -8.787128, 0.783291, -15.448298, Draw
1418260229.904000, -8.667948, 0.748455, -16.583423, Draw
1418260229.981000, -9.652309, 0.732472, -17.402255, Draw
1418260230.230000, -10.610367, 0.768127, -17.183276, Draw
1418260230.313000, -9.672880, 0.834548, -16.477640, Draw
1418260230.396000, -6.727762, 0.878106, -15.780663, Draw
1418260230.481000, -4.304587, 0.868346, -14.422177, Draw
1418260230.562000, -5.279692, 0.825994, -11.572604, Draw
1418260230.645000, -9.624839, 0.796188, -8.188639, Draw
1418260230.728000, -13.940702, 0.802102, -6.981764, Draw
1418260230.812000, -14.639948, 0.829312, -9.732044, Draw
1418260230.899000, -11.507978, 0.849555, -14.879880, Draw
1418260230.977000, -7.810752, 0.850138, -18.553639, Draw
1418260231.060000, -6.891720, 0.838746, -18.316607, Draw
1418260231.715000, -8.993665, 0.827919, -15.527025, Draw
1418260231.809000, -11.564073, 0.822471, -13.605541, Draw
1418260231.894000, -12.293018, 0.820385, -14.214997, Draw
1418260231.973000, -11.314106, 0.818761, -15.741071, Draw
1418260232.056000, -10.407068, 0.816086, -15.634837, Draw
1418260232.139000, -10.642089, 0.812638, -13.596559, Draw
1418260232.222000, -11.375701, 0.812140, -11.782879, Draw
1418260232.305000, -11.459137, 0.820383, -12.020818, Draw
1418260232.392000, -10.806494, 0.837650, -13.615966, Draw
1418260232.471000, -10.357581, 0.853370, -14.385495, Draw
1418260232.557000, -10.723376, 0.853981, -13.433618, Draw
1418260232.638000, -11.386742, 0.838647, -12.132480, Draw
1418260232.720000, -11.409734, 0.822892, -12.205015, Draw
1418260232.803000, -10.618286, 0.821874, -13.484338, Draw
1418260232.886000, -9.762232, 0.832220, -14.204153, Draw
1418260232.969000, -9.578112, 0.836881, -13.355387, Draw
1418260233.052000, -10.011024, 0.828885, -12.033928, Draw
1418260233.135000, -10.461037, 0.822693, -12.057342, Draw
1418260233.218000, -10.544826, 0.835414, -13.620830, Draw
1418260233.301000, -10.363365, 0.860771, -14.960506, Draw
1418260233.384000, -10.119421, 0.872160, -14.466533, Draw
1418260233.468000, -9.803912, 0.854886, -12.664815, Draw
1418260233.550000, -9.402236, 0.826654, -11.675143, Draw
1418260233.634000, -9.192046, 0.816718, -12.801806, Draw
1418260233.717000, -9.541277, 0.827872, -15.059360, Draw
1418260233.800000, -10.385397, 0.831573, -16.236726, Draw
1418260233.883000, -11.123698, 0.805964, -15.202357, Draw
1418260233.968000, -11.185730, 0.768719, -12.966800, Draw
1418260234.052000, -10.626752, 0.759351, -11.605126, Draw
1418260234.132000, -10.035637, 0.790293, -12.359452, Draw
1418260234.215000, -9.887229, 0.829543, -14.703475, Draw
1418260234.298000, -10.116398, 0.839217, -16.884375, Draw
1418260234.382000, -10.329772, 0.820720, -17.220455, Draw
1418260234.463000, -10.270674, 0.806697, -15.247482, Draw
1418260234.547000, -9.983413, 0.810929, -12.151302, Draw
1418260234.629000, -9.670211, 0.807073, -10.150302, Draw
1418260234.878000, -9.592816, 0.770848, -10.894003, Draw
1418260234.966000, -10.053525, 0.730141, -13.858135, Draw
1418260235.044000, -11.144918, 0.746105, -16.300267, Draw
1418260235.127000, -12.316622, 0.835682, -15.356498, Draw
1418260235.210000, -12.420980, 0.934007, -10.710194, Draw
1418260235.296000, -10.648313, 0.959195, -5.222035, Draw
1418260235.376000, -7.600738, 0.911917, -2.584936, Draw
1418260235.459000, -5.145458, 0.881498, -4.066143, Draw
1418260235.543000, -4.779606, 0.932562, -7.486774, Draw
1418260235.626000, -6.047267, 1.000000, -9.386120, Draw
1418260235.709000, -6.836875, 0.931112, -8.111682, Draw
1418260235.791000, -5.469717, 0.649232, -4.830847, Draw
