Time(s),  X,  Y,  Z, Gesture
1418209955.627000, -0.035335, 0.150449, 0.671601, Inactive
1418209955.710000, -0.006115, 0.338798, 0.967187, Inactive
1418209955.793000, -0.015491, 0.435838, 1.000000, Inactive
1418209955.876000, -0.059411, 0.366696, 0.795651, Inactive
1418209955.959000, -0.099034, 0.258598, 0.535042, Inactive
1418209956.042000, -0.125978, 0.299582, 0.384377, Comb Hair
1418209956.125000, -0.179082, 0.506658, 0.368856, Comb Hair
1418209956.208000, -0.285665, 0.690077, 0.400636, Comb Hair
1418209956.297000, -0.406117, 0.669290, 0.401021, Comb Hair
1418209956.375000, -0.464216, 0.487344, 0.372206, Comb Hair
1418209956.458000, -0.436787, 0.364690, 0.355143, Comb Hair
1418209956.541000, -0.392010, 0.443885, 0.347872, Comb Hair
1418209956.707000, -0.418656, 0.628031, 0.292857, Comb Hair
1418209956.790000, -0.521240, 0.702145, 0.145466, Comb Hair
1418209956.873000, -0.606089, 0.586240, -0.066121, Comb Hair
1418209956.956000, -0.582634, 0.415619, -0.265549, Comb Hair
1418209957.039000, -0.468071, 0.360677, -0.407355, Comb Hair
1418209957.122000, -0.374886, 0.416124, -0.514026, Comb Hair
1418209957.288000, -0.393462, 0.419357, -0.627307, Comb Hair
1418209957.371000, -0.501351, 0.268664, -0.736220, Comb Hair
1418209957.454000, -0.597900, 0.064662, -0.774777, Comb Hair
1418209957.537000, -0.618713, -0.002642, -0.698881, Comb Hair
1418209957.620000, -0.598300, 0.120197, -0.552251, Comb Hair
1418209957.703000, -0.616722, 0.293295, -0.434846, Comb Hair
1418209957.786000, -0.700024, 0.365802, -0.395983, Comb Hair
1418209957.870000, -0.787528, 0.366592, -0.367737, Comb Hair
1418209957.953000, -0.791774, 0.459370, -0.223807, Comb Hair
1418209958.036000, -0.674138, 0.712351, 0.080314, Comb Hair
1418209958.119000, -0.460007, 0.970307, 0.424352, Comb Hair
1418209958.202000, -0.202855, 1.000000, 0.593195, Comb Hair
1418209958.285000, 0.042351, 0.746736, 0.452014, Comb Hair
1418209958.368000, 0.217560, 0.397962, 0.072664, Comb Hair
1418209958.452000, 0.273832, 0.176517, -0.307741, Comb Hair
1418209958.534000, 0.221549, 0.108235, -0.468875, Comb Hair
1418209958.617000, 0.164676, 0.035476, -0.377145, Comb Hair
1418209958.700000, 0.243937, -0.151386, -0.198829, Comb Hair
1418209958.783000, 0.506634, -0.353440, -0.146880, Comb Hair
1418209958.866000, 0.829584, -0.370506, -0.296141, Comb Hair
1418209958.949000, 1.000000, -0.145237, -0.528452, Comb Hair
1418209959.032000, 0.901835, 0.150030, -0.652751, Comb Hair
1418209959.115000, 0.628630, 0.284096, -0.586676, Comb Hair
1418209959.201000, 0.402475, 0.189634, -0.428831, Comb Hair
1418209959.281000, 0.374193, -0.014153, -0.352781, Comb Hair
1418209959.364000, 0.502312, -0.194684, -0.426131, Comb Hair
1418209959.447000, 0.621563, -0.340268, -0.536958, Comb Hair
1418209959.530000, 0.612115, -0.498723, -0.509910, Comb Hair
1418209959.613000, 0.489294, -0.635435, -0.303013, Comb Hair
1418209959.862000, 0.342211, -0.633738, -0.082522, Comb Hair
1418209959.945000, 0.221637, -0.461677, -0.082707, Comb Hair
1418209960.028000, 0.113764, -0.282230, -0.373524, Comb Hair
1418209960.111000, 0.009785, -0.321707, -0.765183, Comb Hair
1418209960.194000, -0.042270, -0.609930, -0.956237, Comb Hair
1418209960.277000, 0.014176, -0.897901, -0.793609, Comb Hair
1418209960.360000, 0.153340, -0.883872, -0.398616, Comb Hair
1418209960.443000, 0.258641, -0.522544, -0.043517, Comb Hair
