Time(s),  X,  Y,  Z, Gesture
1418395881.862000, -0.578698, 0.609317, 0.079318, Raise Hand
1418395881.945000, -0.600955, 0.936738, -0.034655, Raise Hand
1418395882.111000, -0.298190, 1.000000, -0.550555, Raise Hand
1418395882.277000, 0.113683, 0.770598, -1.180708, Raise Hand
1418395882.360000, 0.389752, 0.400063, -1.511122, Raise Hand
1418395882.443000, 0.487585, 0.089205, -1.370737, Raise Hand
1418395882.526000, 0.553851, -0.058687, -0.962867, Raise Hand
1418395882.609000, 0.710639, -0.076823, -0.658139, Raise Hand
1418395882.692000, 0.906995, -0.058696, -0.672034, Raise Hand
1418395882.775000, 1.000000, -0.061430, -0.920378, Scratch Chin
1418395882.858000, 0.944570, -0.077048, -1.141353, Scratch Chin
1418395882.947000, 0.850811, -0.073923, -1.134856, Scratch Chin
1418395883.025000, 0.846242, -0.045323, -0.911733, Scratch Chin
1418395883.108000, 0.924455, -0.014772, -0.660703, Scratch Chin
1418395883.191000, 0.969429, -0.005340, -0.586074, Scratch Chin
1418395883.274000, 0.916281, -0.013713, -0.742772, Scratch Chin
1418395883.357000, 0.837814, -0.014718, -0.988346, Scratch Chin
1418395883.440000, 0.845971, 0.012397, -1.100288, Scratch Chin
1418395883.525000, 0.937405, 0.061492, -0.984157, Scratch Chin
1418395883.606000, 0.985898, 0.099731, -0.791511, Scratch Chin
1418395883.690000, 0.896435, 0.093255, -0.799788, Scratch Chin
1418395883.772000, 0.724387, 0.044113, -1.116333, Scratch Chin
1418395883.855000, 0.600473, 0.009519, -1.486071, Lower Hand
1418395883.938000, 0.548315, 0.075503, -1.449546, Lower Hand
1418395884.105000, 0.428609, 0.288670, -0.771633, Lower Hand
1418395884.188000, 0.098525, 0.596653, 0.258690, Lower Hand
1418395884.271000, -0.393533, 0.860752, 1.000000, Lower Hand
1418395884.354000, -0.817469, 0.950518, 0.998865, Lower Hand
1418395884.437000, -0.981301, 0.847465, 0.396920, Lower Hand
1418395884.520000, -0.915220, 0.659977, -0.205971, Lower Hand
1418395884.607000, -0.809921, 0.526132, -0.311538, Lower Hand
1418395884.686000, -0.785860, 0.491787, 0.044757, Inactive
1418395884.769000, -0.766504, 0.481948, 0.404911, Inactive
1418395884.853000, -0.600050, 0.392618, 0.393472, Inactive
