Time(s),  X,  Y,  Z, Gesture
1418395733.640000, 0.461768, 0.155470, -0.288640, Comb Hair
1418395733.723000, 0.521630, 0.182460, -0.463699, Comb Hair
1418395733.806000, 0.445749, 0.315388, -0.570463, Comb Hair
1418395733.889000, 0.259259, 0.448141, -0.627052, Comb Hair
1418395733.972000, 0.067336, 0.601664, -0.757134, Comb Hair
1418395734.055000, -0.043948, 0.811743, -0.989901, Comb Hair
1418395734.221000, -0.069022, 0.992148, -1.235496, Comb Hair
1418395734.304000, -0.049130, 1.000000, -1.389325, Comb Hair
1418395734.387000, -0.009246, 0.832957, -1.398045, Comb Hair
1418395734.470000, 0.049364, 0.678274, -1.248428, Comb Hair
1418395734.553000, 0.110310, 0.709211, -0.962150, Comb Hair
1418395734.636000, 0.132635, 0.863732, -0.620726, Comb Hair
1418395734.969000, 0.095044, 0.892427, -0.344222, Comb Hair
1418395735.052000, 0.030692, 0.640511, -0.197734, Comb Hair
