1418259996,765,912,336,-152
1418259997,14,968,584,-72
1418259997,100,944,768,-176
1418259997,180,888,928,-160
1418259997,264,720,1056,-192
1418259997,351,464,1248,-368
1418259997,430,136,1008,-336
1418259997,520,-168,312,-88
1418259997,601,-488,40,-80
1418259997,762,-656,-216,-440
1418259997,846,-808,-72,-696
1418259997,929,-1024,64,-544
1418259998,12,-984,-48,-416
1418259998,96,-824,-152,-144
1418259998,178,-752,-288,-416
1418259998,268,-984,-48,-584
1418259998,344,-1024,-88,-472
1418259998,428,-888,-240,-224
1418259998,676,-912,-80,-224
1418259998,759,-1000,-152,-568
1418259998,926,-784,-280,-248
1418259999,9,-952,-48,-352
1418259999,92,-1056,-48,-560
1418259999,181,-968,-136,-480
1418259999,260,-760,-256,-80
1418259999,342,-816,-192,-480
1418259999,425,-920,-64,-104
1418259999,508,-1056,-96,-504
1418259999,591,-968,-128,-440
1418259999,674,-800,-256,-224
1418259999,758,-832,-200,-296
1418259999,840,-912,-264,-496
1418259999,924,-992,-224,-520
1418260000,7,-896,-192,-328
1418260000,90,-768,-288,-272
1418260000,173,-824,-240,-416
1418260000,256,-808,-200,-592
1418260000,339,-672,-336,-272
1418260000,422,-344,-136,-560
1418260000,510,-80,64,-664
1418260000,755,1304,400,-296
1418260000,844,1520,840,-24
1418260000,921,1200,640,-248
1418260001,5,984,592,-24
1418260001,88,848,496,-56
1418260001,181,904,432,-88
1418260001,254,928,384,-120
1418260001,337,896,320,-184
1418260001,425,872,312,-128
