1418260207,729,-264,896,-448
1418260207,812,-280,912,-440
1418260207,978,-248,888,-472
1418260208,66,-232,896,-464
1418260208,144,-256,904,-464
1418260208,227,-248,912,-464
1418260208,311,-256,864,-440
1418260208,394,-256,896,-496
1418260208,477,-280,888,-480
1418260208,560,-256,880,-416
1418260208,643,-248,848,-504
1418260208,726,-256,896,-472
1418260208,897,-248,904,-480
1418260208,976,-272,864,-464
1418260209,58,-256,856,-464
1418260209,141,-264,888,-464
1418260209,224,-264,896,-464
1418260209,307,-272,864,-480
1418260209,390,-256,832,-576
1418260209,473,-280,896,-480
1418260209,805,-280,880,-544
1418260209,888,-272,856,-488
1418260209,971,-264,832,-568
1418260210,55,-272,904,-464
1418260210,138,-248,904,-560
1418260210,221,-272,880,-504
1418260210,304,-264,848,-440
1418260210,387,-248,872,-384
1418260210,470,-248,888,-488
1418260210,553,-216,904,-496
1418260210,640,-280,880,-488
1418260210,719,-256,816,-608
1418260210,802,-264,904,-440
1418260210,885,-272,928,-528
1418260211,134,-248,848,-472
1418260211,220,-264,864,-472
1418260211,300,-256,832,-568
1418260211,386,-240,872,-488
1418260211,466,-256,840,-600
1418260211,549,-256,880,-512
1418260211,632,-264,896,-400
1418260211,715,-248,848,-480
1418260211,798,-240,936,-400
1418260211,881,-240,920,-512
1418260211,964,-264,832,-464
1418260212,47,-240,776,-624
1418260212,130,-232,880,-552
1418260212,213,-264,896,-600
1418260212,299,-240,928,-472
1418260212,379,-248,936,-336
1418260212,463,-240,808,-528
1418260212,545,-256,800,-296
1418260214,565,-384,920,-432
1418260214,622,-280,800,-592
1418260214,705,-272,872,-464
1418260214,788,-288,904,-424
1418260214,871,-280,840,-552
1418260215,120,-272,832,-504
1418260215,203,-288,912,-400
1418260215,286,-272,960,-520
1418260215,369,-264,920,-464
1418260215,452,-296,880,-536
1418260215,535,-256,824,-576
1418260215,618,-304,824,-504
1418260215,701,-288,848,-552
1418260215,784,-272,856,-512
1418260215,867,-288,864,-448
1418260215,953,-256,824,-560
1418260216,33,-272,848,-400
1418260216,365,-248,920,-504
1418260216,448,-264,880,-344
1418260216,531,-288,792,-640
1418260216,614,-248,856,-384
1418260216,697,-280,848,-536
1418260216,780,-256,880,-512
1418260216,863,-312,952,-400
1418260216,946,-264,880,-496
1418260217,30,-304,904,-280
1418260217,113,-272,904,-512
1418260217,196,-288,888,-360
1418260217,279,-280,848,-528
1418260217,362,-248,904,-336
1418260217,446,-272,864,-600
1418260217,528,-256,840,-408
1418260217,611,-296,848,-520
1418260217,694,-240,912,-568
1418260217,779,-304,984,-432
1418260217,860,-264,824,-560
1418260217,943,-320,936,-464
1418260218,26,-368,1112,-384
1418260218,109,-240,1000,-112
1418260218,192,-200,792,-248
1418260218,275,-192,760,-448
1418260218,358,-184,880,-544
1418260218,441,-152,1016,-528
1418260218,524,-256,976,-352
1418260218,607,-352,936,-272
