1418236459,900,-976,256,-328
1418236459,983,-944,264,-248
1418236460,55,-976,304,-312
1418236460,148,-968,352,-320
1418236460,438,-1000,608,-680
1418236460,553,-760,1024,-552
1418236460,637,-424,888,-320
1418236460,720,-80,656,-264
1418236460,969,592,392,-72
1418236461,52,712,512,-88
1418236461,135,784,624,80
1418236461,218,760,648,-32
1418236461,301,712,552,88
1418236461,384,888,560,400
1418236461,467,728,640,32
1418236461,551,752,608,352
1418236461,633,848,600,296
1418236461,716,736,632,8
1418236461,799,792,504,120
1418236461,882,808,552,-24
1418236461,969,656,568,-224
1418236462,48,816,512,256
1418236462,132,808,600,104
1418236462,215,680,560,-96
1418236462,298,880,552,352
1418236462,381,776,576,0
1418236462,464,688,616,72
1418236462,547,904,616,376
1418236462,630,672,624,-224
1418236462,713,784,552,128
1418236462,796,832,560,-16
1418236462,881,656,584,-88
1418236462,962,848,560,368
1418236463,45,752,648,0
1418236463,128,664,560,56
1418236463,211,912,592,224
1418236463,294,624,632,-336
1418236463,377,792,496,96
1418236463,460,808,656,56
1418236463,543,632,576,8
1418236463,626,808,560,192
1418236463,709,760,576,56
1418236463,792,840,568,-48
1418236463,875,856,264,-624
1418236463,959,768,384,-552
1418236464,42,768,384,-512
1418236464,125,848,416,-704
1418236464,208,648,256,-512
1418236464,291,800,208,-768
1418236464,375,816,336,-672
1418236464,458,640,208,-480
1418236464,541,872,336,-872
1418236464,624,736,256,-536
1418236464,707,768,112,-560
