1418209977,101,672,-256,-680
1418209977,184,192,-784,-200
1418209977,338,1296,200,-416
1418209977,421,1136,112,-808
1418209977,504,960,80,-448
1418209977,587,848,80,-696
1418209977,670,672,-16,-552
1418209977,753,488,-64,-344
1418209977,919,896,-496,-184
1418209978,2,1016,-464,-496
1418209978,85,1008,-256,-464
1418209978,168,904,-56,-856
1418209978,251,824,256,-1000
1418209978,340,688,368,-888
1418209978,418,576,248,-568
1418209978,500,632,120,-472
1418209978,584,944,-272,-424
1418209978,667,1064,-480,-432
1418209978,750,792,-496,-720
1418209978,833,352,-464,-568
1418209978,916,352,-360,-336
1418209979,0,416,440,-672
1418209979,83,448,792,-944
1418209979,166,600,576,-976
1418209979,249,792,432,-552
1418209979,336,1264,56,-512
1418209979,415,1072,-216,-344
1418209979,498,536,-568,-336
1418209979,581,-136,288,-344
1418209979,664,168,872,-792
1418209979,747,560,1144,-880
1418209979,832,872,384,-528
1418209979,913,632,-32,-456
1418209979,996,432,-72,-104
1418209980,79,464,32,-1136
1418209980,162,608,-80,-408
1418209980,245,824,-72,-504
1418209980,328,840,-72,-96
1418209980,411,832,200,-304
1418209980,494,688,232,-24
1418209980,577,304,488,-384
1418209980,660,-112,1048,-688
1418209980,743,-328,760,-520
1418209980,826,-1032,768,-696
1418209980,909,-1256,688,-680
1418209980,992,-1144,528,-472
1418209981,75,-1040,432,-424
1418209981,158,-1008,440,-304
1418209981,241,-808,424,-520
1418209981,325,-712,440,-392
1418209981,407,-720,520,-440
1418209981,491,-792,496,-392
1418209981,573,-848,448,-408
1418209981,657,-872,392,-312
1418209981,826,-896,440,-376
