1418220817,498,-208,968,-176
1418220817,745,-208,1008,-216
1418220817,911,-200,960,-96
1418220817,994,-200,992,-128
1418220818,160,-216,992,-176
1418220818,247,-240,1000,-184
1418220818,327,-256,992,-208
1418220818,493,-240,984,-168
1418220818,825,-368,960,-128
1418220818,913,-368,992,-216
1418220818,992,-344,944,-208
1418220819,78,-344,944,-200
1418220819,158,-352,944,-224
1418220819,241,-344,952,-208
1418220819,324,-360,936,-224
1418220819,407,-352,944,-184
1418220819,573,-344,936,-200
1418220819,657,-344,952,-208
1418220819,740,-352,944,-176
1418220819,823,-352,944,-200
1418220819,906,-352,992,-208
1418220819,989,-336,968,-256
1418220820,72,-360,1200,-520
1418220820,155,-256,1712,-512
1418220820,239,-168,1736,-408
1418220820,322,-8,1312,-88
1418220820,407,152,808,-32
1418220820,491,256,232,-56
1418220820,571,344,-96,-200
1418220820,654,512,-208,-432
1418220820,737,544,-568,-816
1418220820,820,712,-488,-456
1418220820,903,760,-344,-464
1418220820,986,784,-512,-440
1418220821,69,712,-376,-648
1418220821,153,744,-464,-456
1418220821,236,760,-480,-616
1418220821,319,744,-440,-432
1418220821,402,768,-472,-496
1418220821,495,760,-488,-472
1418220821,568,752,-488,-496
1418220821,818,672,-480,-504
1418220821,901,664,-544,-368
1418220821,984,560,-648,-104
1418220822,69,464,-720,120
1418220822,150,496,-456,296
1418220822,233,336,208,288
