1418329534,910,-576,760,360
1418329534,991,-536,728,392
1418329535,65,-552,832,424
1418329535,148,-576,824,424
1418329535,231,-576,768,344
1418329535,314,-584,760,344
1418329535,397,-568,768,392
1418329535,481,-616,768,392
1418329535,564,-600,752,384
1418329535,647,-608,768,400
1418329535,729,-616,760,312
1418329535,813,-656,800,400
1418329535,896,-608,816,432
1418329535,979,-752,992,488
1418329536,62,-584,1432,768
1418329536,145,-168,1520,296
1418329536,228,-120,976,72
1418329536,311,80,544,-112
1418329536,394,392,280,-336
1418329536,477,712,368,-344
1418329536,560,608,288,-544
1418329536,726,632,88,-1040
1418329536,809,1048,736,224
1418329536,892,760,120,-840
1418329536,975,824,224,-248
1418329537,142,640,248,-648
1418329537,225,896,720,-464
1418329537,308,1000,352,-456
1418329537,391,904,-56,-208
1418329537,474,568,-272,-912
1418329537,557,984,88,-16
1418329537,640,640,-104,-1376
1418329537,723,728,8,-400
1418329537,806,920,384,-384
1418329537,889,528,40,-872
1418329537,972,1104,288,64
1418329538,55,648,120,-1080
1418329538,138,712,-24,-280
1418329538,221,984,576,-600
1418329538,304,552,88,-824
1418329538,387,1096,472,8
1418329538,470,672,-176,-1088
1418329538,641,952,312,-360
1418329538,723,664,-232,-744
1418329538,802,1112,512,264
1418329538,886,760,56,-944
1418329538,969,856,152,-288
1418329539,52,928,576,-648
1418329539,135,728,24,-704
1418329539,467,808,8,-976
1418329539,550,712,136,-456
1418329539,635,896,488,-224
1418329540,49,896,584,-280
1418329540,215,624,-136,-816
1418329540,298,808,-520,-384
1418329540,381,896,72,-480
1418329540,464,608,-368,-856
1418329540,547,944,168,-288
1418329540,630,680,-312,-936
1418329540,713,864,-104,-560
1418329540,796,816,144,-904
1418329540,879,648,-32,-656
1418329540,962,976,240,-72
1418329541,45,528,-16,-1240
1418329541,128,816,216,-240
1418329541,377,1016,272,40
1418329541,460,552,176,-1328
1418329541,543,792,112,-232
1418329541,709,536,152,-568
1418329541,793,904,520,-456
1418329541,875,520,328,-784
1418329541,967,1008,384,-48
1418329542,42,776,240,-920
1418329542,125,560,64,-584
1418329542,208,1016,496,-184
1418329542,291,512,232,-752
1418329542,375,864,312,-328
1418329542,458,816,336,-856
1418329542,541,624,56,-672
1418329542,624,992,328,-224
1418329542,707,520,-48,-944
1418329542,790,1064,112,-88
1418329542,873,832,136,-712
1418329542,956,576,32,-544
1418329543,39,952,288,-312
1418329543,122,600,-80,-992
1418329543,205,1056,24,-144
1418329543,288,832,80,-800
1418329543,371,608,-168,-768
1418329543,454,912,8,-592
1418329543,537,888,-104,-464
1418329543,620,656,256,-352
1418329543,703,488,144,-1136
1418329543,786,816,576,296
1418329543,869,760,264,-976
1418329543,952,896,304,-32
1418329544,36,808,368,-752
1418329544,119,744,128,-496
1418329544,202,920,504,-280
1418329544,285,752,136,-688
1418329544,368,960,568,128
1418329544,451,728,144,-1008
1418329544,534,960,480,-136
1418329544,617,872,360,-552
1418329544,700,736,184,-400
1418329544,783,912,488,-152
1418329544,866,736,160,-632
1418329544,949,992,536,256
1418329545,32,712,112,-992
1418329545,696,952,-104,-104
1418329545,779,792,-320,-720
1418329545,862,968,-224,-216
1418329545,947,824,-168,-720
1418329546,28,808,-432,-264
1418329546,111,912,120,-352
1418329546,194,696,-168,-616
1418329546,277,952,128,-104
1418329546,360,792,-176,-880
1418329546,443,872,-176,-264
1418329546,527,936,184,-520
1418329546,610,752,-96,-512
1418329546,693,976,384,-176
1418329546,776,672,-32,-928
1418329546,859,992,360,80
1418329546,942,712,0,-776
1418329547,25,832,32,-440
1418329547,357,704,32,-992
1418329547,440,864,152,-256
1418329547,523,904,384,-584
1418329547,606,568,296,-712
1418329547,689,1080,520,-240
1418329547,772,736,312,-800
1418329547,855,680,208,-232
1418329547,940,912,488,-368
1418329548,21,608,200,-800
1418329548,104,928,432,232
1418329548,271,608,64,-256
1418329548,354,1056,528,-16
1418329548,437,728,272,-840
1418329548,520,888,408,256
1418329548,603,936,408,-648
1418329548,686,640,152,-440
1418329548,769,744,280,-328
1418329548,852,944,168,-304
1418329548,935,992,376,-216
1418329549,18,752,568,-648
1418329549,101,760,80,-424
1418329549,184,952,608,-104
1418329549,267,728,-80,-656
1418329549,350,920,448,120
1418329549,433,816,208,-712
1418329549,516,768,144,-200
1418329549,599,912,480,-192
1418329549,683,872,32,-624
1418329549,766,944,448,-216
1418329549,849,792,176,-632
1418329549,932,864,112,-600
1418329550,15,960,520,-416
1418329550,98,808,-136,-568
1418329550,264,856,144,-592
1418329550,347,752,-80,-520
1418329550,430,928,560,-344
1418329550,513,824,-176,-680
1418329550,596,912,424,-360
1418329550,679,816,232,-552
1418329551,345,936,-72,-576
