"FileName"," Time"," Average X"," Average Y"," Average Z"," Number of Peaks X"," Number of Peaks Y"," Number of Peaks Z"," Average Jerk X"," Average Jerk Y"," Average Jerk Z"," Average XY"," Average XZ"," Average YZ"," Previous Gesture"," Gesture"
"data\Raw Data Cleaned\Austin brush 1.csv","0.501000165939331","34.368","3.136","-35.648","1","1","1","-443.52829503656585","382.3038511253841","-514.1597004082266","31.232","70.016","38.784","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.5839998722076416","37.57575757575758","24.242424242424242","-28.606060606060606","2","2","2","-180.29756402730632","-566.5343808241902","-511.7128019418222","13.333333333333334","66.18181818181819","52.84848484848485","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.5770001411437988","21.352941176470587","8.235294117647058","-17.764705882352942","0","0","1","-410.85937757823257","-1203.534563847323","-1152.129435290677","13.117647058823529","39.11764705882353","26.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.5820000171661377","29.070422535211268","11.830985915492958","-28.450704225352112","2","2","2","-51.12293409328659","-385.620197530929","179.81685949614024","17.239436619718308","57.521126760563384","40.28169014084507","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.5","27.243243243243242","7.837837837837838","-29.513513513513512","1","2","1","-138.10101145424522","-636.7612664833714","-173.33947519042826","19.405405405405407","56.75675675675676","37.351351351351354","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.5799999237060547","30.24516129032258","0.7741935483870968","-32.41290322580645","2","2","2","-160.33742825025973","34.32627390620579","-294.0550784685318","29.470967741935485","62.65806451612903","33.18709677419355","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","1.809999942779541","4.82051282051282","0.2564102564102564","-5.538461538461538","0","0","0","0.0","0.0","0.0","4.564102564102564","10.35897435897436","5.794871794871795","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.5169999599456787","20.35","7.4","-11.95","1","1","0","31.4862734333599","94.58730962271768","482.185449032015","12.95","32.3","19.35","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.5820000171661377","30.75449101796407","13.892215568862275","-19.161676646706585","2","2","2","397.96942323866386","692.4545941227144","1318.7560669510774","16.862275449101798","49.91616766467066","33.053892215568865","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.5810000896453857","31.448275862068964","15.816091954022989","-19.2183908045977","2","2","2","426.35798684069795","521.6087386277414","1472.7158231555186","15.632183908045977","50.666666666666664","35.03448275862069","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.5820000171661377","18.77094972067039","5.675977653631285","-21.899441340782122","1","0","1","-204.72282165701245","518.2658183077397","854.6515977529348","13.094972067039107","40.67039106145251","27.575418994413408","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.747999906539917","24.562162162162164","-4.151351351351352","-17.383783783783784","2","0","2","-308.20265970648757","-692.9733464604908","108.64535597948861","28.713513513513515","41.945945945945944","13.232432432432432","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.5810000896453857","27.416666666666668","-9.833333333333334","-19.458333333333332","2","2","1","353.91650878262243","36.137995412714126","1245.2315837325796","37.25","46.875","9.625","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.5820000171661377","23.515151515151516","-2.1414141414141414","-18.303030303030305","0","2","2","-333.87922724955104","1063.1727011402863","-131.16196541029322","25.656565656565657","41.81818181818182","16.161616161616163","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.5820000171661377","22.204878048780486","-6.439024390243903","-26.10731707317073","2","2","2","-22.281017497170165","397.9695656058925","-341.7245609491486","28.64390243902439","48.31219512195122","19.66829268292683","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.8379998207092285","9.23076923076923","-0.23076923076923078","-11.5","1","1","0","191.42179804812892","62.650862112300786","600.6745689438496","9.461538461538462","20.73076923076923","11.26923076923077","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.5740001201629639","22.586046511627906","-4.502325581395349","-24.037209302325582","2","2","2","500.3735280326344","129.52575921755638","264.44804917255004","27.088372093023256","46.62325581395349","19.53488372093023","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.503000020980835","20.380090497737555","-2.4615384615384617","-18.751131221719458","2","1","2","154.52480472399512","489.79214580451315","-748.1838120769753","22.84162895927602","39.13122171945702","16.289592760180994","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.5789999961853027","21.789473684210527","4.7368421052631575","-14.24561403508772","2","3","2","-157.27726669604226","93.90831584485188","-802.4630808129917","17.05263157894737","36.03508771929825","18.982456140350877","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.5799999237060547","21.7531914893617","7.319148936170213","-18.314893617021276","3","2","1","-334.4926978143953","-525.9963157381995","-742.8805214107284","14.434042553191489","40.06808510638298","25.634042553191488","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.7480001449584961","18.34710743801653","2.0826446280991737","-21.65289256198347","3","2","3","-246.5099623996906","-168.598230150941","-315.10865146912846","16.264462809917354","40.0","23.735537190082646","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.503000020980835","15.806451612903226","-0.8064516129032258","-17.161290322580644","1","1","1","462.4193253945417","-1082.8345289997433","153.59994462626113","16.612903225806452","32.96774193548387","16.35483870967742","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.5769999027252197","18.541176470588237","-5.6156862745098035","-17.725490196078432","2","2","2","-334.0619323666504","266.3135162965172","61.3358555352205","24.15686274509804","36.266666666666666","12.109803921568627","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.5810000896453857","19.236641221374047","3.480916030534351","-17.557251908396946","2","2","2","-274.89104606438235","-489.5836471710158","-821.3965839229423","15.755725190839694","36.79389312977099","21.0381679389313","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","2.1419999599456787","14.47191011235955","1.5880149812734083","-10.99625468164794","1","1","1","-616.578980645074","-1512.482968599275","95.61369298202061","12.883895131086142","25.46816479400749","12.584269662921349","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.5160000324249268","17.17216117216117","-0.43956043956043955","-13.714285714285714","2","2","2","-280.2121978128459","-598.0533627858209","66.8531895763551","17.611721611721613","30.886446886446887","13.274725274725276","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.500999927520752","15.913978494623656","4.358422939068101","-15.598566308243727","2","1","2","-378.294202271548","328.8680609391233","-11.952178122109853","11.555555555555555","31.512544802867385","19.956989247311828","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.5799999237060547","14.881118881118882","6.153846153846154","-17.202797202797203","1","2","2","251.85165805055314","-978.4125565866984","10.355395136008914","8.727272727272727","32.08391608391609","23.356643356643357","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.5820000171661377","11.243986254295532","-5.608247422680412","-13.11340206185567","0","1","2","478.0724440649268","1541.6875386947129","-209.25290933006784","16.852233676975946","24.3573883161512","7.505154639175258","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.502000093460083","14.114478114478114","-3.717171717171717","-14.356902356902356","2","2","2","25.060123349964762","-270.72799048100205","-594.9694184792364","17.83164983164983","28.47138047138047","10.63973063973064","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.5779998302459717","16.63157894736842","0.34210526315789475","-13.921052631578947","2","2","1","-10.835109124275883","566.8750859101523","-166.50388620777844","16.289473684210527","30.55263157894737","14.263157894736842","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.5820000171661377","11.184466019417476","2.3300970873786406","-11.029126213592233","1","1","1","406.5537079831372","-179.9525951972137","1878.94029228614","8.854368932038835","22.21359223300971","13.359223300970873","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.5810000896453857","14.962025316455696","1.3924050632911393","-15.873417721518987","1","2","2","315.43449880972634","-922.1975665216243","1045.2406069916233","13.569620253164556","30.835443037974684","17.265822784810126","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","1.1710000038146973","16.29721362229102","3.071207430340557","-13.746130030959753","2","2","2","-17.50597243037392","14.801694184375","220.9457404609121","13.226006191950464","30.043343653250773","16.81733746130031","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.7420001029968262","8.609756097560975","-0.024390243902439025","-8.731707317073171","1","1","0","-1095.7115135346448","1558.6511567016178","712.3868957802839","8.634146341463415","17.341463414634145","8.707317073170731","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.5799999237060547","-2.2994011976047903","17.48502994011976","7.3532934131736525","0","1","1","-619.7205168134383","-521.6396336729485","-88.28970670947024","-19.78443113772455","-9.652694610778443","10.131736526946108","Brush Teeth","Lower Hand"
"data\Raw Data Cleaned\Austin brush 1.csv","0.5910000801086426","-10.838709677419354","16.821114369501466","9.407624633431086","0","2","1","209.83756788267752","165.29544657367123","403.61022200469125","-27.65982404692082","-20.24633431085044","7.413489736070381","Lower Hand","Inactive"
"data\Raw Data Cleaned\Austin brush 2.csv","0.5709998607635498","-573.0","776.0","384.0","2","1","0","-69.51271498795363","34.17936302617865","63.13572820419048","-1349.0","-957.0","392.0","Inactive","Inactive"
"data\Raw Data Cleaned\Austin brush 2.csv","0.5810000896453857","-294.93333333333334","421.3333333333333","212.26666666666668","1","1","1","29.777177552129007","1364.2998340796821","750.385640564045","-716.2666666666667","-507.2","209.06666666666666","Inactive","Raise Hand"
"data\Raw Data Cleaned\Austin brush 2.csv","0.6640000343322754","97.0909090909091","184.72727272727272","-91.27272727272727","1","1","0","1657.649667693485","-3007.977119933664","-2738.7721339609448","-87.63636363636364","188.36363636363637","276.0","Raise Hand","Raise Hand"
"data\Raw Data Cleaned\Austin brush 2.csv","0.5820000171661377","184.57142857142858","85.71428571428571","-86.85714285714286","1","1","1","-114.04305694987707","-931.4758827905086","-1528.3730705633811","98.85714285714286","271.42857142857144","172.57142857142858","Raise Hand","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.5809998512268066","150.62857142857143","2.5142857142857142","-119.08571428571429","2","2","2","-670.0848787267008","269.98061125979774","-1149.4214229268787","148.11428571428573","269.7142857142857","121.6","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.5810000896453857","137.33333333333334","32.0","-90.47619047619048","2","2","2","-874.4483111893782","-975.220794155692","-2174.5996317491513","105.33333333333333","227.8095238095238","122.47619047619048","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.5820000171661377","109.83333333333333","28.666666666666668","-56.666666666666664","1","1","2","56.32263800452715","821.8121722277037","-421.4218150836494","81.16666666666667","166.5","85.33333333333333","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.5829999446868896","60.46153846153846","12.615384615384615","-45.38461538461539","1","0","0","635.7432971850859","1924.3874585510273","2154.7224476611304","47.84615384615385","105.84615384615384","58.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.5799999237060547","28.14814814814815","8.296296296296296","-20.296296296296298","0","0","0","-3358.030859073757","-8888.905215195238","-6617.296104645345","19.85185185185185","48.44444444444444","28.59259259259259","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.5810000896453857","92.06557377049181","-15.081967213114755","-72.26229508196721","3","2","2","-49.90606599381628","1255.2315558658638","-1140.7603209027911","107.14754098360656","164.327868852459","57.18032786885246","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.5810000896453857","60.36363636363637","10.303030303030303","-32.84848484848485","1","1","1","968.7169801935345","842.1147119098275","1711.9571640697716","50.06060606060606","93.21212121212122","43.15151515151515","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.5899999141693115","59.888888888888886","23.22222222222222","-47.44444444444444","2","1","2","1038.0530681765285","509.1194680895147","3051.0840596859243","36.666666666666664","107.33333333333333","70.66666666666667","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.5739998817443848","65.41772151898734","21.974683544303797","-54.379746835443036","2","2","2","-204.56791291960675","-272.7023000914516","612.3373394293114","43.44303797468354","119.79746835443038","76.35443037974683","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.5810000896453857","64.37209302325581","8.930232558139535","-44.372093023255815","2","2","2","-677.6974619471503","-798.8445001861952","-1368.8177368232348","55.44186046511628","108.74418604651163","53.30232558139535","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.5810000896453857","58.494623655913976","2.5806451612903225","-45.763440860215056","1","3","1","-1206.3729285894667","183.1759851672579","-2016.6765563915567","55.913978494623656","104.25806451612904","48.344086021505376","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.5820000171661377","56.96","22.8","-29.28","2","2","2","-98.07659033397674","-889.2340437151814","-1808.4336849137514","34.16","86.24","52.08","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.5809998512268066","55.177570093457945","22.2803738317757","-25.7196261682243","2","2","2","-404.64393924790943","-758.242875431784","-1369.4739088540946","32.89719626168224","80.89719626168224","48.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.8300001621246338","24.145454545454545","4.945454545454545","-7.636363636363637","0","0","0","-106.77924788990777","-4076.7458473657366","-1703.7275960964025","19.2","31.78181818181818","12.581818181818182","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.5809998512268066","50.87179487179487","-9.094017094017094","-25.572649572649574","2","2","2","294.8435922701239","918.0333471169685","1138.8513121279937","59.965811965811966","76.44444444444444","16.478632478632477","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.5820000171661377","48.32258064516129","3.6129032258064515","-25.806451612903224","2","2","2","421.20129426410267","1164.2211232495622","1895.7306654192319","44.70967741935484","74.12903225806451","29.419354838709676","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.5810000896453857","24.3125","1.6875","-19.25","1","0","1","559.8231365399464","613.6155166808653","1852.0614031560306","22.625","43.5625","20.9375","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.5","36.417910447761194","16.47761194029851","-21.91044776119403","1","1","2","149.3308364586208","311.0115875086925","651.1897005122922","19.940298507462686","58.32835820895522","38.38805970149254","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.5799999237060547","34.4","13.6","-10.17142857142857","2","2","2","599.9606923542206","407.16379382122136","2462.971813074494","20.8","44.57142857142857","23.771428571428572","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.5810000896453857","39.23809523809524","13.82312925170068","-20.462585034013607","1","2","1","-342.69227339428744","-640.0659970336538","487.4636629591907","25.41496598639456","59.70068027210884","34.285714285714285","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.5820000171661377","38.753246753246756","11.948051948051948","-15.376623376623376","2","2","2","-124.859841782656","-1061.7925400880142","-882.0340529774222","26.805194805194805","54.12987012987013","27.324675324675326","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.5809998512268066","32.65","7.9","-18.9","1","1","1","-199.99217398092904","-767.470378788735","-921.3989130942124","24.75","51.55","26.8","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","1.0810000896453857","31.132530120481928","5.349397590361446","-18.265060240963855","2","2","2","423.3677726802136","-158.33356642102618","-222.93535744748655","25.783132530120483","49.397590361445786","23.6144578313253","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.5799999237060547","35.3757225433526","3.005780346820809","-15.07514450867052","2","2","2","104.34277314683925","656.8735465089865","909.1328208008013","32.369942196531795","50.45086705202312","18.08092485549133","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.5810000896453857","33.46666666666667","7.2444444444444445","-19.866666666666667","2","1","2","171.8765710730961","151.87556607620718","534.9361634375106","26.22222222222222","53.333333333333336","27.11111111111111","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.5809998512268066","28.129032258064516","5.67741935483871","-14.10752688172043","2","2","1","-244.75414728141413","-864.1442028293392","-1951.6798339465295","22.451612903225808","42.236559139784944","19.78494623655914","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.5810000896453857","31.792746113989637","2.901554404145078","-17.036269430051814","3","3","3","132.1896186692236","265.03020077184556","-696.6441396616302","28.89119170984456","48.829015544041454","19.93782383419689","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.5820000171661377","31.0","2.4","-14.96","3","2","2","339.55694684685454","841.2512987261707","-598.5871571198217","28.6","45.96","17.36","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.5820000171661377","26.174757281553397","3.145631067961165","-11.883495145631068","2","2","1","-26.194035229949158","793.4566996574284","-384.6516503659445","23.02912621359223","38.05825242718446","15.029126213592233","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.8310000896453857","28.619718309859156","0.26291079812206575","-12.394366197183098","2","2","3","-77.77653668222051","16.706423160607226","-643.5186395997156","28.356807511737088","41.014084507042256","12.657276995305164","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.5819997787475586","27.418181818181818","7.454545454545454","-14.0","1","3","2","-216.28289971453088","78.84110511969727","-305.9747939853211","19.963636363636365","41.41818181818182","21.454545454545453","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.7460000514984131","6.990990990990991","3.81981981981982","-2.4504504504504503","0","0","0","197.53122700433863","6320.999264138836","3950.624540086773","3.171171171171171","9.441441441441441","6.27027027027027","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.5810000896453857","24.489082969432314","10.759825327510917","-11.353711790393014","2","2","2","525.8826524315192","443.7267116573464","1386.9384637487265","13.729257641921397","35.842794759825324","22.11353711790393","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.5869998931884766","18.632478632478634","6.666666666666667","-6.871794871794871","1","0","1","-634.4882417165879","-1985.9632139105947","-1840.639074112077","11.965811965811966","25.504273504273506","13.538461538461538","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.5759999752044678","22.37344398340249","1.6597510373443984","-18.65560165975104","2","3","2","-313.35651410123006","244.1078816783901","-890.9489215729312","20.713692946058092","41.02904564315353","20.315352697095435","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.5820000171661377","20.516129032258064","2.806451612903226","-18.580645161290324","2","2","2","256.0314935368678","1020.0763417448619","33.60435020371998","17.70967741935484","39.096774193548384","21.387096774193548","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.5810000896453857","20.580392156862747","5.67843137254902","-16.470588235294116","2","2","2","-291.64939577074296","2.3641827437344696","-340.94445266168236","14.901960784313726","37.050980392156866","22.149019607843137","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.5810000896453857","20.549618320610687","4.213740458015267","-16.427480916030536","2","2","2","-129.83083176418137","-709.0390674123154","-374.16131162773814","16.33587786259542","36.97709923664122","20.641221374045802","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.5809998512268066","19.00371747211896","2.379182156133829","-16.594795539033456","2","2","2","94.13196263388598","1335.1319147935837","247.2202806764607","16.62453531598513","35.59851301115241","18.973977695167285","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.7480001449584961","18.347826086956523","1.1884057971014492","-19.304347826086957","1","2","1","281.3027652313634","397.02830503028025","692.3690969085375","17.159420289855074","37.65217391304348","20.492753623188406","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 2.csv","0.1659998893737793","6.043165467625899","0.7769784172661871","-3.6258992805755397","0","0","0","-790.1249080173545","1679.0154295368784","-197.53122700433863","5.266187050359712","9.66906474820144","4.402877697841727","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin chin 1.csv","0.6460001468658447","-956.5714285714286","432.0","131.42857142857142","1","2","2","-34.37458954345484","215.70083510676295","-15.594759642629606","-1388.5714285714287","-1088.0","300.57142857142856","Inactive","Inactive"
"data\Raw Data Cleaned\Austin chin 1.csv","0.5820000171661377","-284.57142857142856","436.57142857142856","209.14285714285714","0","1","1","1778.0065032628665","179.40975814707943","-223.60825526250824","-721.1428571428571","-493.7142857142857","227.42857142857142","Inactive","Raise Hand"
"data\Raw Data Cleaned\Austin chin 1.csv","0.5820000171661377","204.4","121.6","-114.8","1","0","1","876.2806456060032","108.17605342071995","-218.97815593534628","82.8","319.2","236.4","Raise Hand","Raise Hand"
"data\Raw Data Cleaned\Austin chin 1.csv","0.500999927520752","186.46153846153845","108.61538461538461","-86.46153846153847","0","1","1","47.48496396540734","59.71106549272507","94.48185282993686","77.84615384615384","272.9230769230769","195.07692307692307","Raise Hand","Scratch Chin"
