"FileName"," Time"," Number of Points"," Average X"," Average Y"," Average Z"," Number of Peaks X"," Number of Peaks Y"," Number of Peaks Z"," Average Jerk X"," Average Jerk Y"," Average Jerk Z"," Average XY"," Average XZ"," Average YZ"," Previous Gesture"," Gesture"
"data\Raw Data Cleaned\Austin chin 1.csv","2.059000015258789","23","-182.2608695652174","562.4347826086956","19.130434782608695","2","5","6","914.2610044861017","13.140762052204172","-197.07393517722733","-744.695652173913","-201.3913043478261","543.304347826087","Inactive","Raise Hand"
"data\Raw Data Cleaned\Austin chin 1.csv","1.9110000133514404","23","641.0434782608696","480.3478260869565","-265.39130434782606","4","3","6","651.975740326465","-321.0278612470865","-392.178640654076","160.69565217391303","906.4347826086956","745.7391304347826","Raise Hand","Raise Hand"
"data\Raw Data Cleaned\Austin chin 1.csv","1.9110000133514404","22","708.8695652173913","447.30434782608694","-173.2173913043478","5","5","7","-354.9040019221641","80.38527454763803","310.112927622775","261.5652173913044","882.0869565217391","620.5217391304348","Raise Hand","Scratch Chin"
"data\Raw Data Cleaned\Austin chin 1.csv","1.495999813079834","17","-49.04347826086956","362.0869565217391","4.869565217391305","1","5","4","-1288.6078941549715","-116.2882513863232","333.17031171538633","-411.1304347826087","-53.91304347826087","357.2173913043478","Scratch Chin","Inactive"
"data\Raw Data Cleaned\Austin chin 2.csv","2.0","18","-623.1111111111111","410.22222222222223","61.77777777777778","3","3","5","NaN","NaN","NaN","-1033.3333333333333","-684.8888888888889","348.44444444444446","Inactive","Raise Hand"
"data\Raw Data Cleaned\Austin chin 2.csv","2.0","31","600.4444444444445","782.6666666666666","-150.22222222222223","5","8","7","NaN","NaN","NaN","-182.22222222222223","750.6666666666666","932.8888888888889","Raise Hand","Raise Hand"
"data\Raw Data Cleaned\Austin chin 2.csv","2.0","33","1554.6666666666667","766.2222222222222","-247.55555555555554","7","8","10","NaN","NaN","NaN","788.4444444444445","1802.2222222222222","1013.7777777777778","Raise Hand","Scratch Chin"
"data\Raw Data Cleaned\Austin chin 2.csv","2.0","23","1088.4444444444443","560.8888888888889","-70.22222222222223","5","5","6","NaN","NaN","NaN","527.5555555555555","1158.6666666666667","631.1111111111111","Scratch Chin","Scratch Chin"
"data\Raw Data Cleaned\Austin draw 1.csv","2.065000057220459","25","-450.56","852.8","-217.28","6","7","7","118.91397892798058","158.52611156524236","252.77192033521533","-1303.36","-233.28","1070.08","Inactive","Draw"
"data\Raw Data Cleaned\Austin draw 1.csv","1.9090001583099365","24","-422.4","866.56","-184.64","8","9","9","-70.09263641076122","-29.560466686630534","-114.50029696540162","-1288.96","-237.76","1051.2","Draw","Draw"
"data\Raw Data Cleaned\Austin draw 1.csv","1.9100000858306885","24","-432.64","874.24","-184.64","8","9","10","7.882661516078176","8.731275780788392","3.2442439797164893","-1306.88","-248.0","1058.88","Draw","Draw"
"data\Raw Data Cleaned\Austin draw 1.csv","1.6610000133514404","21","-373.12","774.72","-182.08","6","7","8","-0.689843300880176","-48.720604973981025","-124.66253088678661","-1147.84","-191.04","956.8","Draw","Draw"
"data\Raw Data Cleaned\Austin draw 1.csv","1.9090001583099365","18","-295.04","670.72","-130.88","6","4","7","114.13462202505282","11.516390424093","492.65903968785597","-965.76","-164.16","801.6","Draw","Draw"
"data\Raw Data Cleaned\Austin draw 1.csv","1.6619999408721924","21","-305.28","800.32","-47.36","7","5","7","67.05092951764064","-37.52946185566706","333.3567110582766","-1105.6","-257.92","847.68","Draw","Draw"
"data\Raw Data Cleaned\Austin draw 1.csv","1.744999885559082","21","-297.92","809.92","-11.52","8","7","9","-0.7397567760207678","57.63340495361507","-68.10230981015032","-1107.84","-286.4","821.44","Draw","Draw"
"data\Raw Data Cleaned\Austin draw 1.csv","1.9100000858306885","20","-286.72","773.12","17.92","8","8","7","69.05317133797438","-101.96093056334207","220.40737908004715","-1059.84","-304.64","755.2","Draw","Draw"
"data\Raw Data Cleaned\Austin draw 1.csv","1.8280000686645508","22","-303.68","856.96","42.24","8","8","8","74.92894191686355","-44.97629894223072","96.96461621674169","-1160.64","-345.92","814.72","Draw","Draw"
"data\Raw Data Cleaned\Austin draw 1.csv","1.9079999923706055","16","-213.12","623.68","30.08","4","6","5","30.358049548380322","-37.75750059857994","248.63274566350358","-836.8","-243.2","593.6","Draw","Draw"
"data\Raw Data Cleaned\Austin draw 1.csv","1.7430000305175781","15","-241.6","560.96","1.92","2","3","3","-280.0260728552609","-302.91901711500014","-562.3852501911257","-802.56","-243.52","559.04","Draw","Draw"
"data\Raw Data Cleaned\Austin draw 2.csv","2.0759999752044678","22","-340.0","874.9090909090909","-429.45454545454544","7","9","8","-24.73196147278905","-45.39670959828516","-51.72555650314615","-1214.909090909091","89.45454545454545","1304.3636363636363","Inactive","Draw"
"data\Raw Data Cleaned\Austin draw 2.csv","1.7440001964569092","22","-340.0","872.7272727272727","-437.8181818181818","6","9","9","-15.987570355856784","-9.575756327270591","11.65705620590632","-1212.7272727272727","97.81818181818181","1310.5454545454545","Draw","Draw"
"data\Raw Data Cleaned\Austin draw 2.csv","1.9110000133514404","24","-368.0","960.0","-454.1818181818182","7","9","10","19.27714548911481","53.86718868774246","107.52695476853776","-1328.0","86.18181818181819","1414.1818181818182","Draw","Draw"
"data\Raw Data Cleaned\Austin draw 2.csv","1.744999885559082","22","-332.0","875.6363636363636","-398.90909090909093","5","9","9","-13.279004368695832","11.901932069773077","-114.16833437185646","-1207.6363636363637","66.9090909090909","1274.5454545454545","Draw","Draw"
"data\Raw Data Cleaned\Austin draw 2.csv","0.747999906539917","10","-148.36363636363637","392.0","-186.1818181818182","2","4","4","-52.910133404228276","-23.84173354618075","-145.088862338213","-540.3636363636364","37.81818181818182","578.1818181818181","Draw","Draw"
"data\Raw Data Cleaned\Austin draw 2.csv","1.3459999561309814","17","-252.36363636363637","688.0","-324.72727272727275","4","5","6","1.8682603004321976","30.654102048672858","110.69004516670512","-940.3636363636364","72.36363636363636","1012.7272727272727","Draw","Draw"
"data\Raw Data Cleaned\Austin draw 2.csv","1.9099998474121094","24","-368.3636363636364","977.0909090909091","-446.90909090909093","8","8","9","-26.183404134601094","57.99597353297337","227.76249755873425","-1345.4545454545455","78.54545454545455","1424.0","Draw","Draw"
"data\Raw Data Cleaned\Austin draw 2.csv","1.9100000858306885","24","-373.8181818181818","976.7272727272727","-419.27272727272725","9","9","9","-1.4888849119888619","46.42438014363938","196.4712765048903","-1350.5454545454545","45.45454545454545","1396.0","Draw","Draw"
"data\Raw Data Cleaned\Austin draw 2.csv","1.9090001583099365","24","-372.3636363636364","965.0909090909091","-450.90909090909093","8","9","10","26.923395173406988","12.534638541662048","-17.179859236673753","-1337.4545454545455","78.54545454545455","1416.0","Draw","Draw"
"data\Raw Data Cleaned\Austin draw 2.csv","1.49399995803833","19","-297.8181818181818","780.0","-350.54545454545456","7","6","7","4.650281780362464","88.4326050594543","307.3927252568223","-1077.8181818181818","52.72727272727273","1130.5454545454545","Draw","Draw"
"data\Raw Data Cleaned\Austin draw 3.csv","2.059000015258789","24","-420.0","828.0","-458.0","6","3","6","-8.499740832687872","-13.977071408808738","80.76970496496905","-1248.0","38.0","1286.0","Inactive","Inactive"
"data\Raw Data Cleaned\Austin draw 3.csv","1.9090001583099365","23","-401.0","753.3333333333334","-493.6666666666667","8","8","8","-3.892687283292666","-198.7242127406537","-281.19791380080153","-1154.3333333333333","92.66666666666667","1247.0","Inactive","Inactive"
"data\Raw Data Cleaned\Austin draw 3.csv","1.9090001583099365","23","-394.0","743.3333333333334","-499.0","8","9","9","-16.125130621873662","-134.0682793585179","-361.55582660972163","-1137.3333333333333","105.0","1242.3333333333333","Inactive","Draw"
"data\Raw Data Cleaned\Austin draw 3.csv","1.74399995803833","20","-339.6666666666667","652.0","-445.3333333333333","7","7","7","-8.134568753889301","-21.69979288412913","-165.68880225267674","-991.6666666666666","105.66666666666667","1097.3333333333333","Draw","Draw"
"data\Raw Data Cleaned\Austin draw 3.csv","1.9099998474121094","18","-306.0","606.3333333333334","-391.6666666666667","6","6","6","-11.254309256768549","-34.02711252301341","-351.3135390770381","-912.3333333333334","85.66666666666667","998.0","Draw","Draw"
"data\Raw Data Cleaned\Austin draw 3.csv","1.7960000038146973","19","-329.0","641.3333333333334","-418.6666666666667","4","6","7","-49.35806858544785","-134.94627797950722","-347.9998261568691","-970.3333333333334","89.66666666666667","1060.0","Draw","Draw"
"data\Raw Data Cleaned\Austin draw 3.csv","1.9089999198913574","20","-334.6666666666667","661.3333333333334","-466.0","5","7","7","63.9638209913195","8.495103559707248","-108.52900966467887","-996.0","131.33333333333334","1127.3333333333333","Draw","Draw"
"data\Raw Data Cleaned\Austin draw 3.csv","1.9079999923706055","23","-341.3333333333333","766.0","-484.6666666666667","9","9","8","3.8874860893124916","157.64859798096492","163.6948172063339","-1107.3333333333333","143.33333333333334","1250.6666666666667","Draw","Draw"
"data\Raw Data Cleaned\Austin draw 3.csv","1.9130001068115234","24","-324.6666666666667","881.0","-384.0","8","7","8","92.43051813874773","87.39407370022445","31.039278073860498","-1205.6666666666667","59.333333333333336","1265.0","Draw","Draw"
"data\Raw Data Cleaned\Austin draw 3.csv","1.9089999198913574","17","-218.66666666666666","667.0","-201.33333333333334","6","4","6","116.0252705123525","-97.51443789267374","100.96661399583724","-885.6666666666666","-17.333333333333332","868.3333333333334","Draw","Draw"
"data\Raw Data Cleaned\Austin draw 3.csv","1.9090001583099365","15","-180.0","578.6666666666666","-157.33333333333334","5","4","5","-8.17305930584295","160.04665202452946","-176.71714133559493","-758.6666666666666","-22.666666666666668","736.0","Draw","Draw"
"data\Raw Data Cleaned\Austin draw 3.csv","1.9090001583099365","22","-267.0","865.0","-226.0","8","8","8","-40.65587896148093","86.8484367646788","-256.44354979640514","-1132.0","-41.0","1091.0","Draw","Draw"
