"FileName"," Time"," Average X"," Average Y"," Average Z"," Number of Peaks X"," Number of Peaks Y"," Number of Peaks Z"," Average Jerk X"," Average Jerk Y"," Average Jerk Z"," Average XY"," Average XZ"," Average YZ "
"data/Raw Data Cleaned/Harsh comb 2.csv","2.0299999713897705","190.46153846153845","48.1025641025641","-178.46153846153845","13","8","13","-405.5335020046644","-160.90040849080202","162.23553243855184","142.35897435897436","368.9230769230769","226.56410256410257"
"data/Raw Data Cleaned/Harsh comb 2.csv","2.075000047683716","70.11764705882354","-1.6470588235294117","-123.05882352941177","14","12","12","-479.51811188690226","600.0538922423225","148.6872644114583","71.76470588235294","193.1764705882353","121.41176470588235"
"data/Raw Data Cleaned/Harsh comb 2.csv","0.1659998893737793","-21.0","11.692307692307692","-7.769230769230769","0","1","0","847.0584433798202","-941.1760481998003","470.58802409990017","-32.69230769230769","-13.23076923076923","19.46153846153846"
"data/Raw Data Cleaned/Harsh draw 1.csv","2.0759999752044678","-260.57142857142856","883.8095238095239","-475.04761904761904","9","10","7","-23.78876923110995","1.439714962727237","-16.75485671578672","-1144.3809523809523","214.47619047619048","1358.857142857143"
"data/Raw Data Cleaned/Harsh draw 1.csv","2.0759999752044678","-133.8181818181818","458.0","-258.1818181818182","8","10","10","14.263126768342111","25.174769884480973","22.178988732256503","-591.8181818181819","124.36363636363636","716.1818181818181"
"data/Raw Data Cleaned/Harsh draw 1.csv","2.684000015258789","-44.679245283018865","146.71698113207546","-81.20754716981132","4","3","4","-181.8353764879524","58.23223557510204","13.883053549660985","-191.39622641509433","36.528301886792455","227.9245283018868"
"data/Raw Data Cleaned/Harsh draw 1.csv","2.0490000247955322","-75.28767123287672","236.3835616438356","-135.34246575342465","8","8","8","19.79325548192649","24.320006830753343","114.81899177518453","-311.67123287671234","60.054794520547944","371.7260273972603"
"data/Raw Data Cleaned/Harsh draw 1.csv","1.9930000305175781","-65.97938144329896","223.58762886597938","-107.21649484536083","10","11","10","-44.80319704935068","-32.97251927293432","171.06650010373616","-289.5670103092784","41.23711340206186","330.8041237113402"
"data/Raw Data Cleaned/Harsh draw 2.csv","2.062999963760376","-261.12","862.08","-514.88","11","10","12","-13.063113972249305","-34.040722982298945","-81.74824495924042","-1123.2","253.76","1376.96"
"data/Raw Data Cleaned/Harsh draw 2.csv","2.0759999752044678","-130.5","403.3333333333333","-258.0","7","8","9","39.62665967425628","98.14240697189847","40.35190552415373","-533.8333333333334","127.5","661.3333333333334"
"data/Raw Data Cleaned/Harsh draw 2.csv","2.075000047683716","-83.39393939393939","241.0909090909091","-125.81818181818181","9","7","9","-146.4421896384415","44.76206350999634","-25.592092767661324","-324.4848484848485","42.42424242424242","366.90909090909093"
"data/Raw Data Cleaned/Harsh draw 2.csv","2.0759999752044678","-84.57142857142857","242.37362637362637","-129.05494505494505","12","10","11","23.7689515344353","3.535275977071412","3.8131197722966124","-326.94505494505495","44.48351648351648","371.42857142857144"
"data/Raw Data Cleaned/Harsh draw 2.csv","1.24399995803833","-32.76923076923077","115.3076923076923","-38.84615384615385","5","6","6","64.38287439347302","98.624712639577","34.12890931617468","-148.07692307692307","6.076923076923077","154.15384615384616"
"data/Raw Data Cleaned/Jeff brush 1.csv","2.06499981880188","740.6666666666666","-49.666666666666664","-589.3333333333334","13","12","11","-412.1491307893698","299.98752896933473","-135.596491905217","790.3333333333334","1330.0","539.6666666666666"
"data/Raw Data Cleaned/Jeff brush 1.csv","2.075000047683716","82.12244897959184","165.3877551020408","-245.0612244897959","12","12","10","-698.590001406164","171.72939978873697","-58.76980186000287","-83.26530612244898","327.18367346938777","410.44897959183675"
"data/Raw Data Cleaned/Jeff brush 1.csv","0.5850000381469727","-88.0","49.74545454545454","-42.18181818181818","5","3","3","-363.3861647962215","26.662541551393407","-14.770840541882285","-137.74545454545455","-45.81818181818182","91.92727272727272"
"data/Raw Data Cleaned/Jeff brush 2.csv","2.062000036239624","-378.94736842105266","682.1052631578947","-200.42105263157896","6","8","11","830.1328818054304","-127.14217833900112","-217.227202888045","-1061.0526315789473","-178.52631578947367","882.5263157894736"
"data/Raw Data Cleaned/Jeff brush 2.csv","2.0769999027252197","361.2972972972973","-196.54054054054055","-262.05405405405406","10","9","9","122.02356515855517","-20.017389726353777","-238.85428307982997","557.8378378378378","623.3513513513514","65.51351351351352"
"data/Raw Data Cleaned/Jeff brush 2.csv","2.0759999752044678","232.46153846153845","-77.53846153846153","-143.69230769230768","8","9","8","-468.9699019511609","-758.2442809262026","-595.0914636348925","310.0","376.15384615384613","66.15384615384616"
"data/Raw Data Cleaned/Jeff brush 2.csv","2.077000141143799","254.64935064935065","20.77922077922078","-177.45454545454547","11","16","10","181.83800076445223","27.41493073203166","253.79093805215612","233.87012987012986","432.1038961038961","198.23376623376623"
"data/Raw Data Cleaned/Jeff brush 2.csv","2.0759999752044678","166.02061855670104","-19.1340206185567","-133.77319587628867","9","10","9","-136.4409076802023","-75.1237320372898","145.84165156974996","185.15463917525773","299.7938144329897","114.63917525773196"
"data/Raw Data Cleaned/Jeff brush 2.csv","2.0759999752044678","114.24561403508773","51.85964912280702","-72.35087719298245","7","9","6","289.8887587819509","592.5818746541878","37.87759918159654","62.3859649122807","186.59649122807016","124.21052631578948"
"data/Raw Data Cleaned/Jeff brush 2.csv","2.0759999752044678","136.52173913043478","52.231884057971016","-82.4927536231884","11","11","10","-128.28226458775717","95.70728843726492","-227.5453277958394","84.28985507246377","219.0144927536232","134.7246376811594"
"data/Raw Data Cleaned/Jeff brush 2.csv","2.2720000743865967","94.87898089171975","37.910828025477706","-56.86624203821656","10","8","9","-151.9317986660684","-258.3850651064437","-330.19541017996085","56.968152866242036","151.74522292993632","94.77707006369427"
"data/Raw Data Cleaned/Jeff brush 2.csv","2.045999765396118","85.87570621468926","33.03954802259887","-58.16949152542373","9","10","7","62.27087813927284","87.14954918879944","21.70026384267191","52.836158192090394","144.045197740113","91.2090395480226"
"data/Raw Data Cleaned/Jeff brush 2.csv","2.076000213623047","100.27722772277228","24.554455445544555","-66.81188118811882","11","13","11","-87.77026255130859","-94.14744137324537","-330.31352527577326","75.72277227722772","167.0891089108911","91.36633663366337"
"data/Raw Data Cleaned/Jeff brush 2.csv","2.0759999752044678","58.89908256880734","14.495412844036696","-38.678899082568805","8","7","7","156.25522548224845","102.05943190798035","-16.355753420299166","44.403669724770644","97.57798165137615","53.174311926605505"
"data/Raw Data Cleaned/Jeff brush 2.csv","2.1579999923706055","73.16666666666667","14.733333333333333","-49.9","8","8","8","-69.82982107896068","86.50030610215457","-72.05647826108932","58.43333333333333","123.06666666666666","64.63333333333334"
"data/Raw Data Cleaned/Jeff brush 2.csv","2.0759999752044678","67.01886792452831","17.630188679245283","-62.91320754716981","9","13","12","-61.77899550105777","-135.64606003659927","-22.834892582990154","49.38867924528302","129.9320754716981","80.5433962264151"
"data/Raw Data Cleaned/Jeff brush 2.csv","2.0769999027252197","42.03533568904594","8.904593639575971","-47.85865724381625","7","10","8","54.09013019016253","-296.84568192328953","184.1612065916273","33.130742049469966","89.89399293286219","56.763250883392224"
"data/Raw Data Cleaned/Jeff brush 2.csv","2.265000104904175","9.477351916376307","1.3937282229965158","-11.428571428571429","1","1","2","310.316027890646","805.9716675202008","-2408.80356629488","8.08362369337979","20.905923344947734","12.822299651567944"
"data/Raw Data Cleaned/Jeff brush 3.csv","2.064000129699707","-366.6666666666667","604.4444444444445","-244.0","4","9","11","906.2287153483397","-259.4990406321677","-347.014055545862","-971.1111111111111","-122.66666666666667","848.4444444444445"
"data/Raw Data Cleaned/Jeff brush 3.csv","2.0779998302459717","443.1219512195122","-17.365853658536587","-307.7073170731707","12","12","11","431.7569139822181","294.10999388606473","-216.82800753942564","460.4878048780488","750.829268292683","290.3414634146341"
"data/Raw Data Cleaned/Jeff brush 3.csv","2.078000068664551","172.83018867924528","-96.75471698113208","-106.56603773584905","6","6","5","-339.2460983298793","-111.18088343460036","-175.55625284194534","269.58490566037733","279.39622641509436","9.81132075471698"
"data/Raw Data Cleaned/Jeff brush 3.csv","2.078000068664551","223.57333333333332","16.96","-171.09333333333333","11","11","12","-51.55277351259381","-151.04013739205342","-270.8282128445039","206.61333333333334","394.6666666666667","188.05333333333334"
"data/Raw Data Cleaned/Jeff brush 3.csv","2.0769999027252197","163.78947368421052","-67.53684210526316","-106.61052631578947","10","8","11","66.71766892595018","58.13146759686551","-232.95717426252295","231.32631578947368","270.4","39.07368421052632"
"data/Raw Data Cleaned/Jeff brush 3.csv","2.00600004196167","112.07272727272728","-20.145454545454545","-75.85454545454546","7","7","7","18.14621224941937","-79.9061987713318","-145.81418983655996","132.21818181818182","187.92727272727274","55.70909090909091"
"data/Raw Data Cleaned/Jeff brush 3.csv","2.065000057220459","124.57142857142857","-35.18796992481203","-121.56390977443608","10","11","11","168.28282312857598","336.07943578959356","-380.6362800692578","159.7593984962406","246.13533834586465","86.37593984962406"
"data/Raw Data Cleaned/Jeff brush 3.csv","2.0769999027252197","58.83870967741935","67.14838709677419","-88.0516129032258","14","8","12","-201.60276263380524","115.15614727313398","-106.13682270727315","-8.30967741935484","146.89032258064515","155.2"
"data/Raw Data Cleaned/Jeff brush 3.csv","2.077000141143799","73.77777777777777","14.830409356725147","-57.16959064327485","7","7","8","-140.89214050680178","34.27987418747577","-197.71548661569315","58.94736842105263","130.94736842105263","72.0"
"data/Raw Data Cleaned/Jeff brush 3.csv","2.0779998302459717","91.87628865979381","14.515463917525773","-69.36082474226804","11","11","8","-67.81287648405153","-79.31631248156074","0.176476351420733","77.36082474226804","161.23711340206185","83.87628865979381"
"data/Raw Data Cleaned/Jeff brush 3.csv","3.2990000247955322","67.32075471698113","5.735849056603773","-50.9811320754717","9","9","7","-53.34654070899457","-91.99693825401154","-323.1377334659134","61.58490566037736","118.30188679245283","56.716981132075475"
"data/Raw Data Cleaned/Jeff brush 3.csv","2.0169999599456787","72.61538461538461","8.17094017094017","-58.76923076923077","9","9","9","116.875044664119","188.4387487423113","141.5247373946704","64.44444444444444","131.3846153846154","66.94017094017094"
"data/Raw Data Cleaned/Jeff brush 3.csv","2.077000141143799","72.40310077519379","4.124031007751938","-59.84496124031008","11","13","12","5.649582309151267","-13.9655268083559","-163.13628916868612","68.27906976744185","132.24806201550388","63.968992248062015"
"data/Raw Data Cleaned/Jeff brush 3.csv","2.0","44.42181818181818","6.225454545454546","-43.43272727272727","8","8","7","-0.5912923041407012","37.94118496232931","-3.600680105771536","38.196363636363635","87.85454545454546","49.658181818181816"
"data/Raw Data Cleaned/Jeff brush 3.csv","2.069999933242798","53.387205387205384","4.30976430976431","-52.013468013468014","10","11","10","45.13150302343138","-90.30649397645945","161.0998223341135","49.07744107744108","105.4006734006734","56.323232323232325"
"data/Raw Data Cleaned/Jeff brush 3.csv","2.0769999027252197","51.9","-2.55","-50.725","10","10","11","-61.484794570889996","191.75917907905432","-405.88478376795194","54.45","102.625","48.175"
"data/Raw Data Cleaned/Jeff brush 3.csv","2.076000213623047","29.802985074626864","-0.6925373134328359","-34.364179104477614","6","7","7","-40.672590644323826","228.54111401939934","-366.06251084116184","30.4955223880597","64.16716417910447","33.67164179104478"
"data/Raw Data Cleaned/Jeff brush 3.csv","2.0799999237060547","40.92134831460674","-1.595505617977528","-44.38202247191011","9","10","11","-9.249121722081071","15.2406494159477","-74.76935574958058","42.51685393258427","85.30337078651685","42.78651685393258"
"data/Raw Data Cleaned/Jeff brush 3.csv","2.496999979019165","37.94164456233422","1.039787798408488","-42.97082228116711","8","11","9","-6.857017483681079","119.43983553564752","-193.68840106358866","36.90185676392573","80.91246684350132","44.0106100795756"
"data/Raw Data Cleaned/Jeff brush 3.csv","2.069000005722046","38.84","6.86","-42.26","12","11","8","-9.492349268758316","123.78360921922113","-154.5171749598765","31.98","81.1","49.12"
"data/Raw Data Cleaned/Jeff brush 3.csv","2.0759999752044678","40.113207547169814","12.81132075471698","-34.9811320754717","14","9","10","-18.021589835613714","129.78728960642118","273.8814754384963","27.30188679245283","75.09433962264151","47.79245283018868"
"data/Raw Data Cleaned/Jeff brush 3.csv","2.0769999027252197","24.329519450800916","9.31807780320366","-13.766590389016018","4","6","5","18.66026446411253","-161.3370208557597","-114.29886504529593","15.011441647597254","38.09610983981693","23.08466819221968"
"data/Raw Data Cleaned/Jeff brush 3.csv","2.1600000858306885","13.310195227765727","36.65075921908894","-16.93709327548807","11","13","10","-91.47155243767196","-290.12884702273413","162.24277075902447","-23.34056399132321","30.247288503253795","53.58785249457701"
"data/Raw Data Cleaned/Jeff brush 3.csv","2.0769999027252197","40.31275720164609","-12.576131687242798","-31.358024691358025","14","16","11","-81.12802003739209","-91.8322031365437","-72.3985781552496","52.888888888888886","71.67078189300412","18.781893004115226"
"data/Raw Data Cleaned/Jeff brush 3.csv","2.075000047683716","23.297405189620758","-8.223552894211577","-16.734530938123754","8","8","7","-3.746818690286787","-18.937833262311365","26.266234423437645","31.520958083832337","40.03193612774451","8.510978043912175"
"data/Raw Data Cleaned/Jeff brush 3.csv","2.0759999752044678","34.163809523809526","-17.15809523809524","-26.27047619047619","12","13","9","-147.49939054251135","-97.23750706344015","32.14014060861658","51.32190476190476","60.434285714285714","9.112380952380953"
"data/Raw Data Cleaned/Jeff brush 3.csv","3.381999969482422","25.029411764705884","5.602941176470588","-15.867647058823529","7","6","8","-35.47552475095605","556.7373338011625","228.82803478179827","19.426470588235293","40.89705882352941","21.470588235294116"
"data/Raw Data Cleaned/Jeff brush 3.csv","2.0180001258850098","27.45486725663717","20.927433628318585","-11.780530973451327","10","9","9","120.61581057565031","30.679947753353396","138.5802138383558","6.527433628318584","39.23539823008849","32.70796460176991"
"data/Raw Data Cleaned/Jeff brush 3.csv","2.0769999027252197","6.859083191850594","30.370118845500848","-4.033955857385399","19","10","9","-617.7220468765952","312.4093750264938","178.81682380294885","-23.511035653650254","10.893039049235993","34.40407470288625"
"data/Raw Data Cleaned/Jeff brush 3.csv","2.0759999752044678","-15.28830313014827","25.25205930807249","-1.0807248764415156","5","9","8","-117.59284362083979","353.4671360368062","-117.26204856781922","-40.54036243822076","-14.207578253706755","26.332784184514004"
"data/Raw Data Cleaned/Jeff brush 3.csv","1.4120001792907715","-16.67948717948718","21.666666666666668","-4.705128205128205","8","11","12","362.1838450213093","-237.34880100232164","-952.0451633366686","-38.34615384615385","-11.974358974358974","26.371794871794872"
"data/Raw Data Cleaned/Jeff brush 4.csv","2.0759999752044678","588.8695652173913","22.956521739130434","-779.4782608695652","8","11","9","220.01923905134072","303.19052625105496","420.2969074484262","565.9130434782609","1368.3478260869565","802.4347826086956"
"data/Raw Data Cleaned/Jeff brush 4.csv","2.075000047683716","361.5652173913044","128.52173913043478","-295.30434782608694","11","10","12","62.29680562204819","10.398653795301367","218.11338652234144","233.04347826086956","656.8695652173913","423.82608695652175"
"data/Raw Data Cleaned/Jeff brush 4.csv","2.0759999752044678","138.9206349206349","43.682539682539684","-214.34920634920636","8","6","6","-198.77176033035937","458.61525554296463","-8.432696515169965","95.23809523809524","353.26984126984127","258.031746031746"
"data/Raw Data Cleaned/Jeff brush 4.csv","2.0759999752044678","123.52380952380952","172.66666666666666","-128.28571428571428","11","12","9","-27.050896723052574","175.76095821260373","69.63757440251734","-49.142857142857146","251.8095238095238","300.95238095238096"
"data/Raw Data Cleaned/Jeff brush 4.csv","2.671999931335449","120.73394495412845","169.1743119266055","-97.76146788990826","12","13","11","360.03269969753796","-130.75898237534173","75.72836579344191","-48.440366972477065","218.4954128440367","266.9357798165138"
"data/Raw Data Cleaned/Jeff brush 4.csv","2.059999942779541","89.38345864661655","66.22556390977444","-134.31578947368422","15","13","9","-237.21413825142008","391.63607477430423","-225.39350292783408","23.157894736842106","223.69924812030075","200.54135338345864"
"data/Raw Data Cleaned/Jeff brush 4.csv","1.5780000686645508","63.31578947368421","104.57894736842105","-42.31578947368421","9","11","8","-98.36660268820303","-162.13893782159204","14.829060109678771","-41.26315789473684","105.63157894736842","146.89473684210526"
"data/Raw Data Cleaned/Jeff brush 5.csv","2.075000047683716","483.6666666666667","814.3333333333334","-264.3333333333333","11","11","11","301.3911961800909","235.69998591823415","322.3706410787584","-330.6666666666667","748.0","1078.6666666666667"
"data/Raw Data Cleaned/Jeff brush 5.csv","2.0759999752044678","-15.166666666666666","459.5","-100.0","8","13","10","-268.7189838001941","152.0398323442396","380.5424728749421","-474.6666666666667","84.83333333333333","559.5"
"data/Raw Data Cleaned/Jeff brush 5.csv","2.075000047683716","-136.38709677419354","179.3548387096774","33.16129032258065","6","9","7","-438.5858684795355","-123.44531911672824","-129.83500912016888","-315.741935483871","-169.5483870967742","146.19354838709677"
"data/Raw Data Cleaned/Jeff brush 5.csv","0.41499996185302734","-62.32835820895522","45.014925373134325","-17.91044776119403","2","3","3","72.28878949925081","-385.5419410895258","-1831.3240990453673","-107.34328358208955","-44.417910447761194","62.92537313432836"
"data/Raw Data Cleaned/Jeff chin 1.csv","2.0759999752044678","358.46153846153845","-16.0","-973.2307692307693","13","10","13","67.71749217169283","-83.96773415731239","48.5765760580114","374.46153846153845","1331.6923076923076","957.2307692307693"
"data/Raw Data Cleaned/Jeff chin 1.csv","1.6620001792907715","109.33333333333333","-17.42222222222222","-409.06666666666666","11","10","10","-381.0502804058781","261.555854348776","-46.368807114489115","126.75555555555556","518.4","391.64444444444445"
"data/Raw Data Cleaned/Jeff chin 2.csv","2.0749998092651367","407.2","-106.8","-876.4","8","7","11","312.68783827974875","-115.81101545007158","146.68790783418072","514.0","1283.6","769.6"
"data/Raw Data Cleaned/Jeff chin 2.csv","1.1610000133514404","63.76470588235294","-48.94117647058823","-396.94117647058823","9","8","7","-835.5067896358353","437.8043897124778","-237.43621812710276","112.70588235294117","460.70588235294116","348.0"
"data/Raw Data Cleaned/Jeff comb 1.csv","2.0759999752044678","-465.6666666666667","640.3333333333334","98.0","12","13","17","-389.91828022610247","-243.59494385380253","-527.045072162931","-1106.0","-563.6666666666666","542.3333333333334"
"data/Raw Data Cleaned/Jeff comb 1.csv","2.1589999198913574","122.16666666666667","90.0","-119.66666666666667","9","13","12","288.809754940128","-818.6545924268546","214.03673160648233","32.166666666666664","241.83333333333334","209.66666666666666"
"data/Raw Data Cleaned/Jeff comb 1.csv","0.5810000896453857","25.163636363636364","-115.92727272727272","-60.50909090909091","3","3","4","594.3785983180193","594.3809516985417","706.8282878751265","141.0909090909091","85.67272727272727","-55.41818181818182"
"data/Raw Data Cleaned/Jeff comb 2.csv","2.118000030517578","715.8260869565217","438.60869565217394","33.391304347826086","9","11","11","714.0180646362695","-210.51267152982675","1.9041369413013067","277.2173913043478","682.4347826086956","405.2173913043478"
"data/Raw Data Cleaned/Jeff comb 2.csv","2.0320000648498535","284.69565217391306","-56.69565217391305","-296.3478260869565","14","12","11","-362.296445365085","175.1925619496819","-187.67694525704007","341.39130434782606","581.0434782608696","239.65217391304347"
"data/Raw Data Cleaned/Jeff comb 2.csv","2.075000047683716","158.95081967213116","34.885245901639344","-164.98360655737704","6","8","9","-742.3285153465714","225.75822524292747","-790.6909595968635","124.06557377049181","323.9344262295082","199.86885245901638"
"data/Raw Data Cleaned/Jeff comb 2.csv","2.075000047683716","137.2235294117647","-32.09411764705882","-166.87058823529412","12","16","11","161.24896741436623","-38.6349577004953","388.0033595483363","169.31764705882352","304.09411764705885","134.7764705882353"
"data/Raw Data Cleaned/Jeff comb 2.csv","2.0789999961853027","110.2803738317757","-100.18691588785046","-108.33644859813084","11","11","12","-202.9860273428696","-150.2178647122589","-223.9713367340304","210.46728971962617","218.61682242990653","8.149532710280374"
"data/Raw Data Cleaned/Jeff comb 2.csv","1.738999843597412","-71.26666666666667","49.666666666666664","-14.133333333333333","4","9","6","-1406.8360261718838","1362.9641200031756","364.72454671371565","-120.93333333333334","-57.13333333333333","63.8"
"data/Raw Data Cleaned/Jeff draw 1.csv","2.0769999027252197","88.64","810.88","-637.44","9","11","10","4.061668699013463","6.839875519337331","-2.6109755944347435","-722.24","726.08","1448.32"
"data/Raw Data Cleaned/Jeff draw 1.csv","2.075000047683716","44.57142857142857","408.16326530612247","-291.9183673469388","10","13","11","52.61825430002723","88.87410045960668","16.680224955369734","-363.59183673469386","336.48979591836735","700.0816326530612"
"data/Raw Data Cleaned/Jeff draw 1.csv","2.240999937057495","38.87323943661972","263.5492957746479","-166.64788732394365","9","10","11","42.29496341079566","31.295303696571192","73.40952862739061","-224.67605633802816","205.5211267605634","430.19718309859155"
"data/Raw Data Cleaned/Jeff draw 1.csv","2.0759999752044678","28.0","207.48936170212767","-136.17021276595744","11","11","12","-17.207177324345405","-22.52213714422949","33.346679484650565","-179.48936170212767","164.17021276595744","343.6595744680851"
"data/Raw Data Cleaned/Jeff draw 1.csv","2.184000015258789","10.162162162162161","131.74774774774775","-88.14414414414415","6","7","8","56.66252375617081","-55.306738510932604","121.24800236045289","-121.58558558558559","98.30630630630631","219.8918918918919"
"data/Raw Data Cleaned/Jeff draw 1.csv","2.0490000247955322","14.328358208955224","151.6417910447761","-85.07462686567165","9","11","9","-40.762739700997535","255.0256623325699","-74.70299598291244","-137.3134328358209","99.40298507462687","236.71641791044777"
"data/Raw Data Cleaned/Jeff draw 1.csv","2.0","13.36774193548387","119.79354838709678","-68.43870967741935","12","10","9","-41.56937383609637","-35.63998579437932","-363.5218751855981","-106.4258064516129","81.80645161290323","188.23225806451612"
"data/Raw Data Cleaned/Jeff draw 1.csv","1.820000171661377","6.0","62.42857142857143","-37.904761904761905","6","7","4","-222.2018753066659","-558.4042771837154","-497.95287140867146","-56.42857142857143","43.904761904761905","100.33333333333333"
"data/Raw Data Cleaned/Jeff draw 2.csv","2.069000005722046","119.04","856.32","-560.32","12","13","10","5.907751587596352","43.952240279538586","80.87834834905811","-737.28","679.36","1416.64"
"data/Raw Data Cleaned/Jeff draw 2.csv","2.071000099182129","52.244897959183675","407.0204081632653","-264.6530612244898","11","11","12","-16.44940318744698","-26.989057144378016","-118.02855176358092","-354.7755102040816","316.8979591836735","671.6734693877551"
"data/Raw Data Cleaned/Jeff draw 2.csv","2.075000047683716","26.5","202.75","-116.875","6","7","6","62.63422052971363","-61.780442048705154","17.184016693759336","-176.25","143.375","319.625"
"data/Raw Data Cleaned/Jeff draw 2.csv","2.0789999961853027","36.36363636363637","239.1818181818182","-117.54545454545455","12","12","9","-22.469707093762064","57.14194169753351","-246.38856213504226","-202.8181818181818","153.9090909090909","356.72727272727275"
"data/Raw Data Cleaned/Jeff draw 2.csv","2.072999954223633","14.5","167.42857142857142","-143.92857142857142","9","11","11","19.70628249935545","27.661960459926743","37.606508673084335","-152.92857142857142","158.42857142857142","311.35714285714283"
"data/Raw Data Cleaned/Jeff draw 2.csv","2.0899999141693115","7.433070866141732","94.48818897637796","-70.1732283464567","6","7","5","8.58230515341449","-81.36895498546816","-19.466710582580895","-87.05511811023622","77.60629921259843","164.66141732283464"
"data/Raw Data Cleaned/Jeff draw 2.csv","2.062999963760376","13.333333333333334","127.68","-83.84","10","11","8","-50.08827964531295","-37.30839478488283","-157.0003277513136","-114.34666666666666","97.17333333333333","211.52"
"data/Raw Data Cleaned/Jeff draw 2.csv","1.5750000476837158","14.485207100591715","86.81656804733728","-67.45562130177515","10","13","9","-127.81706967647298","-469.3873487466703","-156.81892394954386","-72.33136094674556","81.94082840236686","154.27218934911244"
"data/Raw Data Cleaned/Kelly brush 3.csv","2.065999984741211","161.6","38.8","-493.2","10","9","7","403.4656099520552","-385.7282821606658","-13.848068166301154","122.8","654.8","532.0"
"data/Raw Data Cleaned/Kelly brush 3.csv","2.0759999752044678","480.5581395348837","8.55813953488372","-182.13953488372093","13","11","13","6.437476536367554","-72.51318817056539","-149.68132130057745","472.0","662.6976744186046","190.69767441860466"
"data/Raw Data Cleaned/Kelly brush 3.csv","2.0759999752044678","224.82758620689654","-14.068965517241379","-72.6896551724138","8","8","6","202.40126329329442","-232.04129613227624","654.0607914965077","238.89655172413794","297.51724137931035","58.62068965517241"
"data/Raw Data Cleaned/Kelly brush 3.csv","2.080000162124634","269.7831325301205","-21.879518072289155","-95.13253012048193","12","11","11","100.58387658218219","725.2623211039612","369.350156591274","291.66265060240966","364.9156626506024","73.25301204819277"
"data/Raw Data Cleaned/Kelly brush 3.csv","2.0739998817443848","168.7766990291262","12.194174757281553","-62.83495145631068","9","9","9","180.41396502174808","379.73977096011924","620.0833288494275","156.58252427184465","231.61165048543688","75.02912621359224"
"data/Raw Data Cleaned/Kelly brush 3.csv","2.0759999752044678","124.56198347107438","-26.84297520661157","-50.578512396694215","8","8","7","363.2055030903827","210.0197767606326","591.4980464406243","151.40495867768595","175.1404958677686","23.735537190082646"
"data/Raw Data Cleaned/Kelly brush 3.csv","2.0759999752044678","137.38888888888889","0.7777777777777778","-59.611111111111114","11","12","10","-71.15010223388745","-223.6349083730621","-11.082028077071259","136.61111111111111","197.0","60.388888888888886"
"data/Raw Data Cleaned/Kelly brush 3.csv","2.439000129699707","88.3","-27.9","-9.4","7","6","8","174.99197953906975","798.5681124259416","-57.0860158177608","116.2","97.7","-18.5"
"data/Raw Data Cleaned/Kelly brush 3.csv","2.044999837875366","112.56521739130434","-11.782608695652174","-39.56521739130435","12","13","10","98.64535711045328","476.9188169936369","530.5619137245998","124.34782608695652","152.1304347826087","27.782608695652176"
"data/Raw Data Cleaned/Kelly brush 3.csv","2.076000213623047","96.23188405797102","-14.29951690821256","-39.61352657004831","11","11","10","-115.61012595757438","-562.8926896508517","48.88347076423427","110.53140096618357","135.84541062801932","25.314009661835748"
"data/Raw Data Cleaned/Kelly brush 3.csv","2.0759999752044678","57.55656108597285","5.067873303167421","-18.02714932126697","7","7","8","-14.486329986217592","-63.77630336973443","737.2364507332497","52.48868778280543","75.58371040723982","23.09502262443439"
"data/Raw Data Cleaned/Kelly brush 3.csv","2.0759999752044678","81.95918367346938","-7.673469387755102","-35.755102040816325","11","10","13","179.7940308004168","402.2667334590009","-46.28755130232502","89.63265306122449","117.71428571428571","28.081632653061224"
"data/Raw Data Cleaned/Kelly brush 3.csv","1.0820000171661377","-0.34108527131782945","16.124031007751938","-32.62015503875969","9","5","4","-1125.6772898792465","246.37198975670069","609.8820781933002","-16.46511627906977","32.27906976744186","48.74418604651163"
"data/Raw Data Cleaned/Kelly brush.csv","2.077000000004773","337.2631578947368","159.1578947368421","-610.1052631578947","5","9","7","858.0292525158354","9.592993866910344","352.87630272577275","178.10526315789474","947.3684210526316","769.2631578947369"
"data/Raw Data Cleaned/Kelly brush.csv","2.076999999990221","420.63157894736844","21.894736842105264","-278.10526315789474","10","8","8","-8.266095810103915","729.4711368910124","-360.14080682412055","398.7368421052632","698.7368421052631","300.0"
"data/Raw Data Cleaned/Kelly brush.csv","2.0780000000086147","301.06666666666666","53.333333333333336","-146.53333333333333","10","11","9","125.49503116803763","547.0759478976167","87.18668726669767","247.73333333333332","447.6","199.86666666666667"
"data/Raw Data Cleaned/Kelly brush.csv","2.077999999994063","238.36144578313252","1.5421686746987953","-105.06024096385542","12","12","11","-175.2745967869415","-1148.2822071513044","-307.26136333709104","236.81927710843374","343.421686746988","106.60240963855422"
"data/Raw Data Cleaned/Kelly brush.csv","2.415999999997439","159.84313725490196","23.058823529411764","-68.0","9","9","11","160.66971892498492","-478.9523479959545","-149.76951693143","136.7843137254902","227.84313725490196","91.05882352941177"
"data/Raw Data Cleaned/Kelly brush.csv","2.069000000003143","151.67741935483872","-25.29032258064516","-79.93548387096774","10","12","11","38.36353866572584","-122.49449856484965","326.0764054410055","176.96774193548387","231.61290322580646","54.645161290322584"
