"FileName"," Time"," Average X"," Average Y"," Average Z"," Number of Peaks X"," Number of Peaks Y"," Number of Peaks Z"," Average Jerk X"," Average Jerk Y"," Average Jerk Z"," Average XY"," Average XZ"," Average YZ"," Previous Gesture"," Gesture"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1066.0","-50.0","-1020.0","1","2","1","-705.881391198678","259.7462157064939","-893.0962630393917","1116.0","2086.0","970.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1040.0","-72.0","-1110.0","1","1","1","628.8022437026195","26.39246814189259","36.26214282066485","1112.0","2150.0","1038.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1240.0","-32.0","-1242.0","2","1","1","443.68076180721255","536.0488142993879","480.0166568423885","1272.0","2482.0","1210.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1436.0","58.0","-1326.0","2","1","1","352.75905114839327","803.7047208361226","741.9077849583716","1378.0","2762.0","1384.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1282.0","132.0","-1206.0","1","1","1","-562.3828534163613","110.62959129091011","-1129.4326316901106","1150.0","2488.0","1338.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1478.0","276.0","-1256.0","1","1","1","-58.76124506186976","786.1846584788225","358.1959827233217","1202.0","2734.0","1532.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1432.0","326.0","-1410.0","2","2","2","33.69027971006676","794.8728267851027","15.602764400142926","1106.0","2842.0","1736.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1450.0","472.0","-1230.0","2","2","2","61.229024396427135","1015.1827842759855","1241.0769029431783","978.0","2680.0","1702.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1468.0","634.0","-1184.0","1","2","3","-117.77281606491512","1125.337763021427","70.68025377286332","834.0","2652.0","1818.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1198.0","702.0","-1014.0","2","2","2","-395.32269891342713","12.046720141011747","-486.21341305247853","496.0","2212.0","1716.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1410.0","884.0","-1040.0","2","2","2","202.50383417074843","747.1657942522733","515.5738524070014","526.0","2450.0","1924.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1240.0","800.0","-944.0","2","2","2","-165.7742207417708","-574.645024011551","-1253.137123989531","440.0","2184.0","1744.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1476.0","946.0","-956.0","2","2","2","400.0318756774974","196.09120469695634","493.64665279145385","530.0","2432.0","1902.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1448.0","888.0","-1128.0","3","3","3","171.52610831740907","201.0084606494914","414.4717190913619","560.0","2576.0","2016.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1446.0","876.0","-1026.0","3","3","2","6.293640199246909","-129.4564755868328","-329.0743874403675","570.0","2472.0","1902.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","888.0","332.0","-830.0","1","1","2","48.83285982057643","33.01094789013149","936.3623441974364","556.0","1718.0","1162.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","924.0","348.0","-766.0","0","0","1","-466.14902491752457","-63.68172272086417","-1036.140132953814","576.0","1690.0","1114.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","696.0","190.0","-686.0","1","0","0","256.75770208750333","1182.2581366952284","818.6460881539618","506.0","1382.0","876.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","880.0","358.0","-824.0","1","0","0","241.05313625987364","1456.3907039288138","710.9542855039637","522.0","1704.0","1182.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1012.0","348.0","-1058.0","2","1","1","-340.4903548246458","-660.5268553606599","-415.851089441527","664.0","2070.0","1406.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1198.0","478.0","-1202.0","2","1","1","144.83011822037756","560.6737553549107","367.74422642247595","720.0","2400.0","1680.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1194.0","396.0","-1236.0","3","2","2","-100.14926966391037","-371.0506815045995","259.3110854340162","798.0","2430.0","1632.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1214.0","452.0","-1164.0","2","2","2","-180.4706083324614","-772.6573748473547","-61.97426924018786","762.0","2378.0","1616.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1194.0","464.0","-1168.0","3","2","3","-47.80511158747311","-432.05877620533033","-218.28497826514317","730.0","2362.0","1632.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1332.0","442.0","-1388.0","3","3","3","-316.3632567957234","-1072.5740833924722","-558.874463207416","890.0","2720.0","1830.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1348.0","520.0","-1392.0","2","2","2","27.703094438570524","-200.18333141742318","-187.43641492185458","828.0","2740.0","1912.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1310.0","366.0","-1472.0","3","3","3","91.95957614010129","153.75813297722394","102.7784989575244","944.0","2782.0","1838.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1350.0","410.0","-1414.0","2","2","2","-100.59808397214933","-664.1705471274852","-227.11451597431991","940.0","2764.0","1824.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1330.0","244.0","-1404.0","3","3","2","63.6137878139878","-194.14531929868645","303.2609819718162","1086.0","2734.0","1648.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1192.0","316.0","-1260.0","2","2","2","143.8859318747922","-7.366013145610093","-133.88544281106624","876.0","2452.0","1576.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1338.0","244.0","-1432.0","3","3","2","-288.09751109967476","-1271.074826201833","7.1457334189369375","1094.0","2770.0","1676.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1348.0","226.0","-1454.0","3","3","3","276.44675497071256","353.711110293428","268.76380793936033","1122.0","2802.0","1680.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1376.0","228.0","-1384.0","3","3","2","-246.7878910708092","-1408.763486899066","103.53181445256398","1148.0","2760.0","1612.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1326.0","34.0","-1444.0","3","3","3","-95.32479529582717","-610.1398909946158","48.454325079843265","1292.0","2770.0","1478.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1344.0","64.0","-1432.0","2","2","3","-118.65153704366529","-152.51060140926816","-151.28225532101578","1280.0","2776.0","1496.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","352.0","54.0","-422.0","0","0","0","53.03867570988805","-75.1381239223414","-22.099448212453353","298.0","774.0","476.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","546.0","102.0","-542.0","0","0","0","144.1663988784142","707.5289911874739","1871.3032522692965","444.0","1088.0","644.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","770.0","234.0","-674.0","0","0","1","256.7534561066966","921.4850599840265","1183.2784921044295","536.0","1444.0","908.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","958.0","262.0","-836.0","1","1","1","-241.17013673015316","-561.8990882413764","526.0128450698425","696.0","1794.0","1098.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1002.0","306.0","-694.0","1","1","1","-13.465789651972074","179.77749075616828","1712.261385550656","696.0","1696.0","1000.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1176.0","364.0","-832.0","2","2","2","-338.482752137057","-145.33399599695895","656.5576698891874","812.0","2008.0","1196.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1172.0","396.0","-660.0","2","2","1","-289.1559701441839","-597.5901875000347","809.6411795202338","776.0","1832.0","1056.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1362.0","504.0","-878.0","2","2","2","-192.77050525235597","32.12901229574118","-722.8903098992599","858.0","2240.0","1382.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1520.0","558.0","-1016.0","3","3","2","-385.5418191357594","-344.23389986951526","-68.84537190072992","962.0","2536.0","1574.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1544.0","650.0","-992.0","2","2","2","-41.308631213520194","55.07638189953371","247.8493350190643","894.0","2536.0","1642.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1458.0","550.0","-1084.0","3","3","3","-344.23482276348415","27.537637213173316","-426.8499097967645","908.0","2542.0","1634.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1492.0","668.0","-864.0","2","2","2","89.50089457037951","389.96785081402817","816.8211108149978","824.0","2356.0","1532.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1472.0","680.0","-1044.0","3","3","3","89.50089457037951","279.81318848949735","-752.8828273095672","792.0","2516.0","1724.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1510.0","744.0","-932.0","3","3","2","185.88650097264076","541.4312630099206","100.81825796760366","766.0","2442.0","1676.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1522.0","786.0","-1094.0","3","3","3","34.423405197658845","-174.57609883544856","59.51014093806303","736.0","2616.0","1880.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1496.0","732.0","-1000.0","3","3","3","34.42340519765877","-9.343630717286358","73.27951328124325","764.0","2496.0","1732.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1556.0","814.0","-920.0","2","2","2","-6.883525253467139","-36.880674641252554","238.51281200429563","742.0","2476.0","1734.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1490.0","714.0","-1054.0","3","3","3","89.50338638505004","45.73745794329183","-64.40997802087986","776.0","2544.0","1768.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1590.0","834.0","-778.0","2","2","2","110.15695637613233","41.31092526512163","-41.29874306006578","756.0","2368.0","1612.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1550.0","752.0","-1032.0","3","3","3","-41.306811793284524","-247.84680365177994","330.4683377611124","798.0","2582.0","1784.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1538.0","704.0","-936.0","2","2","2","-247.3555526878922","-480.9424449796531","-843.8630654339622","834.0","2474.0","1640.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1120.0","452.0","-792.0","1","1","2","-504.12920587886373","-1008.2594084835958","-1163.8836406460068","668.0","1912.0","1244.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1072.0","354.0","-1004.0","1","1","2","214.06517886569355","70.88577345569759","196.5083917392636","718.0","2076.0","1358.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1078.0","406.0","-928.0","1","0","1","-730.5137638764666","-488.1507436774176","-1403.4926745382731","672.0","2006.0","1334.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","870.0","284.0","-940.0","1","0","1","419.94199039291095","614.649324177657","640.4210077950236","586.0","1810.0","1224.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1064.0","300.0","-1050.0","2","1","1","148.94036904588458","-318.67117482113247","990.2594879220429","764.0","2114.0","1350.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1270.0","252.0","-1102.0","2","1","1","224.11677154952227","-798.8915648555754","1308.5485937673584","1018.0","2372.0","1354.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1264.0","128.0","-1156.0","3","1","2","18.293342571453422","-824.9959972026681","346.1529216771725","1136.0","2420.0","1284.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1462.0","20.0","-1280.0","3","1","2","208.45122072291113","-954.9881283509587","833.7080256787461","1442.0","2742.0","1300.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","924.0","-286.0","-648.0","2","0","2","-72.51205746169839","-1420.7883077120878","-250.58005293732305","1210.0","1572.0","362.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","882.0","-408.0","-708.0","1","1","1","-270.7045566797567","-1006.3323545641852","-1096.0605916886334","1290.0","1590.0","300.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","702.0","-274.0","-602.0","0","1","0","441.90321480564535","1461.1572690221092","32.37739549677682","976.0","1304.0","328.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","856.0","-428.0","-766.0","1","2","1","-200.2181841877533","-1030.7144294013674","-178.24860872674589","1284.0","1622.0","338.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1022.0","-492.0","-974.0","1","2","1","-44.511819667489156","42.89891409925731","-566.6955551513462","1514.0","1996.0","482.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1242.0","-528.0","-1122.0","1","2","1","396.6420457539346","260.64884335465734","9.681736051851052","1770.0","2364.0","594.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1460.0","-594.0","-1190.0","2","3","1","326.209563569949","16.873302445496588","559.0719425242411","2054.0","2650.0","596.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1472.0","-546.0","-1094.0","2","2","1","343.2041582408654","-0.16264856028811892","896.2354614252478","2018.0","2566.0","548.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1556.0","-492.0","-1068.0","2","2","2","577.2834880749284","495.5347557941983","235.3055889525992","2048.0","2624.0","576.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1624.0","-384.0","-1076.0","2","1","1","150.5918438535669","-141.1782960387098","-212.11956299214458","2008.0","2700.0","692.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1580.0","-534.0","-1030.0","2","2","1","-13.767988001696592","123.92767350818238","426.8474575347076","2114.0","2610.0","496.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1614.0","-400.0","-1034.0","2","2","2","151.46448011646558","302.92951396952463","275.3843617597259","2014.0","2648.0","634.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1636.0","-362.0","-978.0","1","2","2","-220.30857314939925","68.85018413546156","-27.541829790238175","1998.0","2614.0","616.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1374.0","-166.0","-934.0","1","2","2","-224.6095519005902","752.1374929597458","-1075.8266459061222","1540.0","2308.0","768.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1314.0","-198.0","-1078.0","0","3","2","-674.409048444476","-1063.1247609495076","-224.4204560194811","1512.0","2392.0","880.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1242.0","-260.0","-1162.0","0","2","2","-369.187961503982","-1159.5103673517685","-240.48472375319125","1502.0","2404.0","902.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1202.0","-208.0","-1170.0","0","2","1","273.3809020557814","1041.2879903404212","-593.8975987110612","1410.0","2372.0","962.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1014.0","-162.0","-1070.0","1","2","0","-270.6165315965178","-1284.853606534642","-86.92884014750148","1176.0","2084.0","908.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1180.0","-166.0","-1262.0","1","2","1","-104.30150198977326","-152.96126162817018","-262.9171312296666","1346.0","2442.0","1096.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1352.0","-212.0","-1438.0","1","3","1","-48.093170390265115","-420.26647203092955","-115.20256230855851","1564.0","2790.0","1226.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1314.0","-236.0","-1510.0","2","2","2","-156.69211516569564","-858.0845412639256","-373.29820773422887","1550.0","2824.0","1274.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1124.0","-266.0","-1406.0","2","2","2","-227.07757186682184","583.0996328336128","-190.06747508128595","1390.0","2530.0","1140.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1302.0","-244.0","-1592.0","2","2","2","105.36236735957762","856.942883027106","222.79967491934204","1546.0","2894.0","1348.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","344.0","16.0","-358.0","0","0","0","-71.4285787271001","-166.6666836965669","83.33334184828345","328.0","702.0","374.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","464.0","2.0","-566.0","0","0","1","-1262.3801761370494","-296.66653954802246","-918.3327187246838","462.0","1030.0","568.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","640.0","-44.0","-768.0","0","0","1","26.63061677544268","-693.901922098763","-519.1985195331073","684.0","1408.0","724.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","812.0","-44.0","-986.0","1","0","2","-29.409698814371943","47.47416447939827","-586.9295352336462","856.0","1798.0","942.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","962.0","-142.0","-1132.0","1","1","2","-228.17900354153107","-873.6489393266309","200.22408105319283","1104.0","2094.0","990.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1196.0","-116.0","-1316.0","1","1","3","476.5166190640018","256.0849052821065","-134.73350352607602","1312.0","2512.0","1200.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1348.0","-182.0","-1510.0","2","2","3","-162.98563546337053","-421.61350098073734","-185.17225672666456","1530.0","2858.0","1328.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1380.0","-248.0","-1464.0","2","2","2","261.5045565916659","-240.66096773226374","188.63763371259637","1628.0","2844.0","1216.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1392.0","-232.0","-1438.0","3","2","3","391.67056675035434","192.06442773352651","421.61505658272023","1624.0","2830.0","1206.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1426.0","-320.0","-1408.0","2","3","2","-145.65507316786878","-366.3957538845286","161.43797354183084","1746.0","2834.0","1088.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1498.0","-204.0","-1348.0","2","2","2","529.7222316435809","493.2522340736237","522.1606183913487","1702.0","2846.0","1144.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1480.0","-286.0","-1334.0","3","3","2","28.741191864136585","97.94298664203701","-383.09543084731524","1766.0","2814.0","1048.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1544.0","-216.0","-1296.0","2","2","2","-129.60545671069616","-373.8202641386401","536.3375025428219","1760.0","2840.0","1080.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1336.0","-180.0","-1176.0","2","2","2","-240.60072281429552","310.32823307746736","-879.3354196991028","1516.0","2512.0","996.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1532.0","-240.0","-1322.0","2","3","2","-76.03026968768498","-139.06768234654214","56.410547369511605","1772.0","2854.0","1082.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1522.0","-178.0","-1290.0","2","2","2","171.81843248955826","26.164785771619922","359.3367389194756","1700.0","2812.0","1112.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1398.0","-84.0","-926.0","1","2","1","-300.48977471532356","-574.0036586822794","1521.1963918237664","1482.0","2324.0","842.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1544.0","6.0","-1050.0","2","2","2","-706.0256151723619","144.52492365593585","117.62578308859","1538.0","2594.0","1056.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1420.0","-14.0","-1104.0","2","3","2","-210.3282108178755","915.6097748740257","48.778921372689055","1434.0","2524.0","1090.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1486.0","204.0","-938.0","1","3","1","37.520491359367824","1135.9197323649087","475.62946401127465","1282.0","2424.0","1142.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1420.0","266.0","-1070.0","2","3","2","-212.74682816047965","294.36170325930664","91.67219975177042","1154.0","2490.0","1336.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1436.0","348.0","-860.0","2","3","2","-18.431117425921975","1009.8303141611029","636.0414337863364","1088.0","2296.0","1208.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1440.0","510.0","-924.0","2","2","3","-6.560946734147625","630.4604542896146","-689.6173559437235","930.0","2364.0","1434.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1410.0","506.0","-1004.0","2","3","2","-276.1042254013351","99.02254763468174","-1502.5692564094584","904.0","2414.0","1510.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1266.0","570.0","-968.0","2","2","2","677.4176382018236","757.8661621866145","1257.9717800534233","696.0","2234.0","1538.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1426.0","546.0","-1188.0","3","3","3","214.34364604624392","-669.0805902391937","-181.81062505307779","880.0","2614.0","1734.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1486.0","544.0","-1188.0","2","2","2","-281.35375830824245","-765.4661966414549","-1104.3585720461497","942.0","2674.0","1732.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1426.0","464.0","-1316.0","3","2","2","37.44716979063547","-24.67472929459402","460.1645969326936","962.0","2742.0","1780.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1414.0","386.0","-1284.0","3","3","2","-452.2999303580812","-1023.548646656742","-1183.48807770597","1028.0","2698.0","1670.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1408.0","416.0","-1390.0","2","2","2","-133.70619318149042","-134.71501608623734","252.32462284895817","992.0","2798.0","1806.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1338.0","250.0","-1388.0","3","3","3","-316.01978897372084","-682.3529779304146","-278.5804453342362","1088.0","2726.0","1638.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1360.0","342.0","-1362.0","2","2","2","-145.9911147181098","-423.6739615196589","-860.761420781503","1018.0","2722.0","1704.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1298.0","142.0","-1506.0","3","3","3","-82.61726242704029","-137.69672943045185","192.7701448839494","1156.0","2804.0","1648.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1314.0","194.0","-1454.0","2","3","3","-57.37379092178974","-143.59886046759155","190.80276787156959","1120.0","2768.0","1648.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","974.0","170.0","-1102.0","2","1","2","-234.53872707144993","-753.6450309067116","-298.3367003015846","804.0","2076.0","1272.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","908.0","86.0","-1196.0","2","2","2","151.00369853759503","788.5246715294686","-67.01124493615757","822.0","2104.0","1282.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","918.0","182.0","-1188.0","1","1","1","-273.0929696323545","-772.9221521871636","-47.73412365570539","736.0","2106.0","1370.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","898.0","116.0","-1218.0","1","1","1","459.43763902483096","749.9704289685641","318.5311806728874","782.0","2116.0","1334.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","938.0","158.0","-1142.0","0","2","0","346.9878508063965","-340.56133771837256","822.4885575829225","780.0","2080.0","1300.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1090.0","114.0","-1292.0","1","2","1","-2.768681199919835E-4","-621.1507371732249","412.3145798460285","976.0","2382.0","1406.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1120.0","-14.0","-1282.0","1","1","1","505.4758714646196","-1066.8118795005714","485.5773295624772","1134.0","2402.0","1268.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1324.0","-106.0","-1446.0","2","1","1","418.6129861442024","-855.8019962700322","372.25300000570866","1430.0","2770.0","1340.0","Brush Teeth","Brush Teeth"
