"FileName"," Time"," Number of Points"," Average X"," Average Y"," Average Z"," Number of Peaks X"," Number of Peaks Y"," Number of Peaks Z"," Average Jerk X"," Average Jerk Y"," Average Jerk Z"," Average XY"," Average XZ"," Average YZ"," Standard Deviation X"," Standard Deviation Y"," Standard Deviation Z"," Zero-Crossings X"," Zero-Crossings Y"," Zero-Crossings Z"," Correlation XY"," Correlation XZ"," Correlation YZ"," Energy X"," Energy Y"," Energy Z"," Entropy X"," Entropy Y"," Entropy Z"," Previous Gesture"," Gesture"
"data\Raw Data Cleaned\Austin brush 1.csv","0.9140000343322754","8","638.2222222222222","67.55555555555556","-613.3333333333334","2","2","3","-685.0341761372863","-755.3916838960795","-1084.683787843884","570.6666666666666","1251.5555555555557","680.8888888888889","29356.0","48752.0","92300.0","0","2","0","72128.0","-461952.0","-28912.0","4359039.999999999","436223.9999999999","4547200.000000001","2.0063002237459644","3.4062619100782476","2.5764349489914666","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.8289999961853027","10","811.5555555555555","115.55555555555556","-744.0","3","3","4","-176.00760580034117","-704.588302953147","-163.17721182945056","696.0","1555.5555555555557","859.5555555555555","30016.640000000003","53184.0","67456.64","0","5","0","103891.2","-458278.4","-34272.0","5635008.0","639999.9999999998","5158207.999999999","2.5317089029513915","4.82337035004732","3.2096535764429137","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.9149999618530273","10","819.5555555555555","-29.333333333333332","-714.6666666666666","3","3","2","-381.0824978608879","188.1791118024201","-701.984019709828","848.8888888888889","1534.2222222222222","685.3333333333334","23754.24","48999.04","51983.36","0","5","0","1542.4","-451750.4","50713.6","5678079.999999999","496960.0000000001","4656896.000000001","1.751398967074703","4.889930292994246","3.0783562646719584","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.8310000896453857","11","885.3333333333334","253.33333333333334","-724.4444444444445","4","3","3","369.7079372319607","1149.1695302640896","489.0458153137576","632.0","1609.7777777777778","977.7777777777778","21892.23140495868","101125.28925619835","72022.74380165289","0","1","0","167336.72727272726","-406405.8181818182","-75397.81818181818","6012543.999999997","1584959.999999999","4656832.000000002","2.1710159030558986","5.13645130338516","3.545430999756676","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.9140000343322754","12","946.6666666666666","395.55555555555554","-821.3333333333334","4","4","4","-252.07920198784606","-640.2028707093214","-271.53127913704816","551.1111111111111","1768.0","1216.888888888889","18902.666666666668","58063.555555555555","88906.66666666667","0","3","0","237893.33333333334","-405488.0","-126954.66666666667","6276032.0","1752895.9999999995","5620351.999999999","1.9469625386205611","3.8396945402602545","2.6456050036356746","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.8320000171661377","11","886.2222222222222","175.11111111111111","-810.6666666666666","4","4","4","49.447302844049815","-110.69522389672643","609.2108426913808","711.1111111111111","1696.888888888889","985.7777777777778","12907.900826446281","50251.10743801652","65145.652892561986","0","7","0","126754.90909090909","-458181.8181818182","-51176.72727272727","5925311.999999999","778559.9999999997","5555840.000000002","1.7803127032602304","5.048439090208143","3.032640587301213","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.747999906539917","8","640.0","65.77777777777777","-604.4444444444445","2","2","3","-699.0423041655737","-1488.3048946290276","-639.8944657180689","574.2222222222222","1244.4444444444443","670.2222222222222","11184.0","58476.0","31216.0","0","5","0","75496.0","-476824.0","-18328.0","4236672.0","511615.9999999997","3948928.0","1.2864542431967012","3.10763698092378","1.7339071094829999","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.8410000801086426","4","311.1111111111111","13.333333333333334","-318.22222222222223","0","1","1","-487.9730726846332","-529.0500527401535","63.209858681989495","297.77777777777777","629.3333333333334","331.55555555555554","7824.0","33228.0","3632.0","0","3","0","31840.0","-497600.0","-11760.0","1991296.0","136512.0","2065152.0","0.8246022748118849","1.4984410433530757","0.38336038703555586","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.48799991607666016","6","482.6666666666667","79.11111111111111","-444.44444444444446","1","1","2","-448.50478925045024","12.56580630188887","-765.2331673390039","403.55555555555554","927.1111111111111","523.5555555555555","12048.0","7624.888888888888","46030.22222222222","0","0","0","89653.33333333333","-464800.0","-65930.66666666667","3217343.9999999995","130240.00000000003","2942847.999999999","1.2278636403880394","2.5268480418938144","1.8711023273535048","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.9150002002716064","11","851.5555555555555","150.22222222222223","-801.7777777777778","3","3","4","-11.427038950414453","-238.85562401013362","256.0951798221343","701.3333333333334","1653.3333333333333","952.0","14178.380165289256","20157.355371900823","59147.63636363636","0","1","0","91490.90909090909","-432034.9090909091","-63976.72727272727","5495679.999999999","387904.0","5384320.0","1.7534843771366344","4.246607968989187","3.0564317220770514","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.7480001449584961","10","772.4444444444445","77.33333333333333","-707.5555555555555","4","3","4","-184.3122387017963","-252.21204274465657","-51.492105827410946","695.1111111111111","1480.0","784.8888888888889","20664.96","32832.64","50319.35999999999","0","4","0","57011.2","-415513.6","-26950.4","5039679.999999998","376768.00000000023","4558335.999999998","1.3431953229005416","4.538113515129149","2.724325481129426","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.9130001068115234","10","800.0","-32.888888888888886","-765.3333333333334","3","2","2","-65.64911599915973","291.5138416844801","303.8094524495299","832.8888888888889","1565.3333333333333","732.4444444444445","17331.2","20851.840000000004","43410.56","0","6","0","-10886.4","-477113.6","43808.0","5357312.0","217280.00000000006","5178559.999999999","1.956026587985829","4.6958649652821975","2.8263283842024522","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.9140000343322754","12","957.3333333333334","250.66666666666666","-871.1111111111111","3","3","4","207.95208823557013","833.2685416987806","157.84674190347653","706.6666666666666","1828.4444444444443","1121.7777777777778","8769.333333333334","68282.66666666667","83171.55555555555","0","3","0","141802.66666666666","-451701.3333333333","-79056.0","6291519.999999999","1243519.999999999","6120191.999999999","1.8141798927440678","4.957130037158021","3.8590206359427266","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.9140000343322754","12","949.3333333333334","551.1111111111111","-730.6666666666666","4","4","4","-62.17909172717273","55.42980447985567","-68.04631935775879","398.22222222222223","1680.0","1281.7777777777778","12608.0","25432.88888888889","112133.33333333333","0","0","0","309018.6666666667","-361061.3333333333","-185392.0","6234624.0","2355328.0","4949247.999999999","1.8246327357733982","2.927427179457167","2.89751787614749","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.9130001068115234","9","717.3333333333334","328.8888888888889","-587.5555555555555","3","2","3","307.2799113430216","510.52774231475337","578.0886537301764","388.44444444444446","1304.888888888889","916.4444444444445","12956.444444444445","47309.43209876543","91137.58024691358","0","2","0","252074.66666666666","-394816.0","-137393.77777777778","4747711.999999998","1399296.0","3927232.0000000005","1.7735029173553063","3.7301549689477422","2.830196597066569","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.6649999618530273","8","611.5555555555555","190.22222222222223","-617.7777777777778","3","2","2","93.15960932084772","-28.886622082872982","387.49911277589035","421.3333333333333","1229.3333333333333","808.0","6176.0","68252.0","18919.0","0","5","0","161272.0","-469304.0","-119400.0","3836160.0","912383.9999999999","4015552.0","1.166822086553792","3.541785357438313","1.5569169081792942","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.8259999752044678","11","814.2222222222222","236.44444444444446","-853.3333333333334","4","4","3","-109.57152640287828","-1056.7510586054113","-15.307551175568324","577.7777777777778","1667.5555555555557","1089.7777777777778","6214.876033057852","77461.15702479339","17723.239669421488","0","7","0","145949.0909090909","-455924.36363636365","-115461.81818181818","4950143.999999998","1263744.0000000005","5556992.0","1.450976282583296","4.457840084713809","2.3641083953404154","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.9140000343322754","12","888.0","128.0","-975.1111111111111","4","4","4","-104.4735522296462","-300.64975095286485","-144.41276685486548","760.0","1863.111111111111","1103.111111111111","6209.333333333333","63584.0","11962.22222222222","0","8","0","80240.0","-483045.3333333333","-67360.0","5397184.000000001","873600.0000000007","6561727.999999999","1.55124854490481","5.494267063638925","1.8522817440092751","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.4070000648498535","6","447.1111111111111","29.333333333333332","-498.6666666666667","1","1","2","-402.50493315497226","-652.5902363215704","-157.04555570742457","417.77777777777777","945.7777777777778","528.0","6942.222222222223","56634.666666666664","7781.333333333333","0","4","0","47669.333333333336","-500522.6666666667","-36938.666666666664","2740415.9999999995","351424.00000000006","3403712.0","1.102339248396154","2.850298335053096","1.116173715531022","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.6830000877380371","7","604.4444444444445","180.44444444444446","-389.3333333333333","2","2","2","-201.74762144566316","-249.6258052004808","1302.1519750587024","424.0","993.7777777777778","569.7777777777778","3811.2653061224487","22710.85714285714","46113.95918367347","0","0","0","187766.85714285713","-387044.5714285714","-103689.14285714286","4254335.999999999","535743.9999999998","2076800.0000000002","0.8286119208897442","3.0367493081426455","2.3829584760261904","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.8310000896453857","11","929.7777777777778","412.44444444444446","-623.1111111111111","4","4","4","-178.31291913028303","-160.7570964432735","-555.9326366246776","517.3333333333334","1552.888888888889","1035.5555555555557","10640.92561983471","28088.066115702477","114782.14876033057","0","0","2","270772.36363636365","-368733.0909090909","-152698.18181818182","6482816.000000001","1561600.0","4121664.0000000014","1.5825212703835723","3.615083666667999","3.7653465397350776","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.9140000343322754","12","1019.5555555555555","519.1111111111111","-646.2222222222222","4","4","4","205.91551886226273","186.82647413699863","1168.2125475574237","500.44444444444446","1665.7777777777778","1165.3333333333333","15002.222222222224","27854.222222222223","173519.55555555556","0","0","3","317717.3333333333","-332682.6666666667","-138522.66666666666","7196607.999999997","2153215.9999999995","4901056.0","1.5967457208454967","2.9395727940676624","3.2625779139658357","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.9140000343322754","10","827.5555555555555","333.3333333333333","-630.2222222222222","2","2","3","-202.3592401206197","-399.70752283733117","-983.1962315178678","494.22222222222223","1457.7777777777778","963.5555555555555","12063.36","32182.4","151276.16","0","0","2","242528.0","-386752.0","-109683.2","5667904.0","1221824.0","4729919.999999999","1.7717498054968202","4.050975509940907","3.599106626076807","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.9140000343322754","10","808.8888888888889","60.44444444444444","-721.7777777777778","3","1","3","74.82714380588553","-917.3717111190587","740.7912230670775","748.4444444444445","1530.6666666666667","782.2222222222222","5696.0","69066.23999999999","53539.840000000004","0","1","0","36076.8","-461785.6","-51769.6","5356800.0","720255.9999999997","4755200.0","1.3178074135044255","4.719629529555271","3.0344683858501074","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.9179999828338623","9","729.7777777777778","-85.33333333333333","-567.1111111111111","3","2","2","369.1157223486155","-709.1358195397012","228.73767161312475","815.1111111111111","1296.888888888889","481.77777777777777","7762.172839506174","88035.55555555556","25833.876543209877","0","2","0","-54855.11111111111","-405610.6666666667","49116.444444444445","4863039.999999998","857855.9999999995","3127040.0","1.3315057078502404","3.554295472883618","2.618960736091669","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.6640000343322754","9","760.8888888888889","-251.55555555555554","-545.7777777777778","2","2","2","481.02665046499703","240.821698515401","145.65138633211097","1012.4444444444445","1306.6666666666667","294.22222222222223","16162.765432098764","33381.13580246913","43161.28395061728","0","2","0","-175928.88888888888","-400028.44444444444","143168.0","5356032.000000001","869951.9999999999","3069312.000000001","1.6624804606152168","3.413864247658285","2.51101969197992","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.9140000343322754","11","947.5555555555555","-216.0","-676.4444444444445","2","3","3","135.11399447280704","904.2952611689204","9.925028518516205","1163.5555555555557","1624.0","460.44444444444446","12863.471074380166","64587.10743801654","40492.42975206612","0","3","0","-125649.45454545454","-422260.36363636365","83496.72727272728","6753024.0","1054016.0000000007","3814848.0000000014","1.8123631715225121","5.077630650101294","3.3223964321178383","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.9140000343322754","11","849.7777777777778","-162.66666666666666","-838.2222222222222","1","4","3","-187.8812481645947","-429.124468993569","44.65844260742114","1012.4444444444445","1688.0","675.5555555555555","6102.743801652893","70647.53719008264","11753.785123966942","0","5","0","-80709.81818181818","-478522.1818181818","81280.0","5384576.000000002","971968.0000000006","5303104.000000002","1.4891329876704613","5.357290780822253","1.957629671411449","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.6649999618530273","9","645.3333333333334","-149.33333333333334","-784.0","2","2","2","200.6258786421743","810.066026650131","-82.15890285207672","794.6666666666666","1429.3333333333333","634.6666666666666","3185.777777777778","41884.444444444445","9016.888888888889","0","3","0","-89856.0","-503530.6666666667","115640.88888888889","3776768.0","577664.0","5613056.000000001","1.1364797835675735","3.795878333324028","1.4307491753769843","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.9129998683929443","5","333.3333333333333","-33.77777777777778","-457.77777777777777","1","1","1","-268.98035005155776","732.4813818855469","29.787698468405097","367.1111111111111","791.1111111111111","424.0","6835.2","9103.359999999999","9728.0","0","2","0","-32217.6","-489152.0","56870.4","1834176.0","64000.0","3443520.0","1.0624674550970195","2.2970814762290646","0.8685054368957581","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.5740001201629639","8","613.3333333333334","-110.22222222222223","-650.6666666666666","2","2","2","261.5045565916659","-240.66096773226374","188.63763371259637","723.5555555555555","1264.0","540.4444444444445","17852.0","22464.0","11344.0","0","2","0","-77320.0","-500808.0","83448.0","3951616.0","302720.00000000006","4377344.0","1.7159053433512672","3.333327928545815","1.5681492617915156","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.9160001277923584","12","986.6666666666666","-161.77777777777777","-942.2222222222222","4","4","4","21.418830018405473","190.21651881260723","-210.42001652353065","1148.4444444444443","1928.888888888889","780.4444444444445","16560.0","40766.222222222226","25614.22222222222","0","6","0","-69178.66666666667","-514613.3333333333","87093.33333333333","6769919.999999997","665856.0000000002","6299904.0","1.8603435896764138","3.9551595065477265","2.597217871685293","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.9140000343322754","12","986.6666666666666","44.44444444444444","-714.6666666666666","3","4","3","181.59739472239372","556.371617657989","469.15707146295864","942.2222222222222","1701.3333333333333","759.1111111111111","18896.0","73491.55555555555","89802.66666666667","0","4","2","34154.666666666664","-375642.6666666667","11077.333333333334","6797951.999999999","895231.9999999991","4525184.000000001","2.4621925491515193","5.443719631064936","4.613960510397169","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.9140000343322754","12","967.1111111111111","264.8888888888889","-678.2222222222222","4","5","4","-194.40818706008065","78.89343059573979","-400.949104168273","702.2222222222222","1645.3333333333333","943.1111111111111","13774.22222222222","61566.22222222221","114415.55555555556","0","2","2","151173.33333333334","-342314.6666666667","-76528.0","6478591.999999999","1212416.0000000005","4477888.0","2.1339337204182285","5.374607029794306","4.611039548016222","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.9119999408721924","12","920.8888888888889","253.33333333333334","-910.2222222222222","4","4","4","164.02660839953762","203.35418300034738","310.3559923535787","667.5555555555555","1831.111111111111","1163.5555555555557","9912.888888888889","66732.0","57315.555555555584","0","6","0","154677.33333333334","-456106.6666666667","-90944.0","5843199.999999999","1233984.0000000002","6280191.999999998","1.4811013552302679","4.028684477951568","3.316852107160106","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.9140000343322754","10","700.4444444444445","112.88888888888889","-853.3333333333334","3","4","4","-205.26667541653256","-161.66573809664874","-101.48637094870745","587.5555555555555","1553.7777777777778","966.2222222222222","9674.240000000002","52019.84","12697.6","0","6","0","80844.8","-474828.8","-64160.0","4070784.0000000005","623424.0","6025216.0","1.8088624629338828","3.424378197368757","1.894135947556897","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.9140000343322754","10","732.4444444444445","-54.22222222222222","-802.6666666666666","3","2","2","409.47882174415463","-270.39256020576966","327.268224463889","786.6666666666666","1535.111111111111","748.4444444444445","11932.16","41810.560000000005","20211.840000000004","0","2","0","-45900.8","-464633.6","21734.4","4464767.999999999","441919.99999999965","5420736.000000002","1.7780028535156727","3.332274886701956","1.8878970042238044","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.9140000343322754","12","906.6666666666666","-192.0","-864.8888888888889","4","3","3","-47.418686149065586","-293.53191768097304","123.76538669709252","1098.6666666666667","1771.5555555555557","672.8888888888889","14080.0","31808.0","17050.222222222223","0","3","0","-99696.0","-436805.3333333333","86448.0","5717759.999999999","630527.9999999994","5253823.999999999","2.1676137697203997","4.830627322232817","2.486537008964574","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.9079999923706055","12","930.6666666666666","-11.555555555555555","-819.5555555555555","4","4","4","477.84484654336916","796.7807477506702","313.1732434760732","942.2222222222222","1750.2222222222222","808.0","22305.333333333332","44058.222222222226","19475.55555555556","0","5","0","11776.0","-416842.6666666667","11936.0","6114111.999999999","529599.9999999993","4767487.999999999","1.6317681833899058","4.764235515463158","2.493122148835979","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.8300001621246338","11","920.8888888888889","178.66666666666666","-773.3333333333334","4","3","4","-213.57143970801917","57.92509290585046","-244.32414562800113","742.2222222222222","1694.2222222222222","952.0","27948.429752066113","21586.512396694216","64307.834710743795","0","6","0","127377.45454545454","-440064.0","-66618.18181818182","6552063.999999999","472511.9999999998","5111168.000000002","2.227152067846591","4.004965355049539","2.2090376825775597","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.3320000171661377","5","424.8888888888889","72.0","-383.1111111111111","2","1","2","481.9290702674191","795.1804222137653","1084.340979142554","352.8888888888889","808.0","455.1111111111111","32834.560000000005","24202.24","116976.64000000001","0","3","0","124928.0","-466816.0","-43379.2","3088768.0","204992.00000000003","2962624.0","1.2368775725621601","1.6519176126054254","1.6226896471004648","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.8489999771118164","11","927.1111111111111","18.666666666666668","-812.4444444444445","4","3","4","85.76076589947509","505.0163000537644","-148.40822137418863","908.4444444444445","1739.5555555555557","831.1111111111111","10808.06611570248","51589.28925619835","12526.01652892562","0","7","0","28514.909090909092","-501288.7272727273","-16832.0","6448191.999999999","570047.9999999994","4998272.0","1.8835160602085903","4.245404546250286","2.021406039952324","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.9089999198913574","12","900.4444444444445","306.6666666666667","-961.7777777777778","4","4","4","-378.68732017247896","12.97936404875302","-78.4812452690995","593.7777777777778","1862.2222222222222","1268.4444444444443","22159.55555555555","66732.0","24179.55555555556","0","4","0","161552.0","-471920.0","-160144.0","5738816.000000001","1435583.9999999993","6534015.999999997","2.620103717846661","4.991693749770347","2.443379412898552","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.747999906539917","10","696.0","211.55555555555554","-788.4444444444445","1","3","2","-234.88981951216783","-1044.4442055065613","-309.3914867484748","484.44444444444446","1484.4444444444443","1000.0","14234.24","100451.84","27712.640000000003","0","1","0","123494.4","-427340.8","-121177.6","4066112.0000000005","1367039.9999999998","5312447.999999999","2.0747783780665316","4.52253426365746","2.5272950382173867","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.9150002002716064","10","744.0","-199.11111111111111","-790.2222222222222","1","2","3","39.44469115609107","-650.2097768975319","-19.0989012985772","943.1111111111111","1534.2222222222222","591.1111111111111","5287.039999999999","64821.76000000001","12242.560000000001","0","3","0","-106483.2","-472742.4","140985.6","4536511.999999998","969344.0","5180480.000000001","1.5089231746787586","4.490650357748833","1.7754590124307112","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.9919998645782471","12","938.6666666666666","-273.77777777777777","-932.4444444444445","3","4","4","243.96323976408448","448.1105132229337","212.50561604218038","1212.4444444444443","1871.111111111111","658.6666666666666","9120.0","39971.55555555556","25444.88888888889","0","5","0","-128032.0","-482106.6666666667","160272.0","6056831.999999999","985600.0","6174144.0","1.8226954011877814","5.043001749748107","2.7206479645782653","Brush Teeth","Brush Teeth"
