"FileName"," Time"," Number of Points"," Average X"," Average Y"," Average Z"," Number of Peaks X"," Number of Peaks Y"," Number of Peaks Z"," Average Jerk X"," Average Jerk Y"," Average Jerk Z"," Average XY"," Average XZ"," Average YZ"," Standard Deviation X"," Standard Deviation Y"," Standard Deviation Z"," Zero-Crossings X"," Zero-Crossings Y"," Zero-Crossings Z"," Correlation XY"," Correlation XZ"," Correlation YZ"," Energy X"," Energy Y"," Energy Z"," Entropy X"," Entropy Y"," Entropy Z"," Previous Gesture"," Gesture"
"data\Raw Data Cleaned\Austin brush 1.csv","1.1640000343322754","9","-516.4444444444445","835.5555555555555","361.77777777777777","2","3","2","28.88154883985157","14.280998770979071","53.256830869610624","-1352.0","-878.2222222222222","473.77777777777777","300.2469135802469","58.46913580246914","636.8395061728393","0","0","0","-431544.8888888889","-186595.55555555556","302215.1111111111","2403136.0","6283904.0","1183680.0000000002","0.5081988927883424","0.17917852222786881","0.9685609809907332","Inactive","Inactive"
"data\Raw Data Cleaned\Austin brush 1.csv","0.996999979019165","9","-512.0","834.6666666666666","369.77777777777777","2","4","2","36.977950440416876","10.232797970696415","-2.8395707309546943","-1346.6666666666667","-881.7777777777778","464.8888888888889","142.22222222222223","56.888888888888886","352.3950617283951","0","0","0","-427356.44444444444","-189304.88888888888","308593.77777777775","2360576.0","6270527.999999998","1233792.0","0.43271425436685856","0.17660654537578163","0.780609289470117","Inactive","Inactive"
"data\Raw Data Cleaned\Austin brush 1.csv","0.9149999618530273","10","-572.4444444444445","931.5555555555555","419.55555555555554","2","4","2","7.216366837837465","13.174463168814384","23.502440154471557","-1504.0","-992.0","512.0","220.16","74.24","240.64000000000001","0","0","0","-432006.4","-194624.0","316595.2","2656511.999999999","7029888.0","1428224.0000000005","0.5242116787332124","0.2415520411439948","0.5809032337496978","Inactive","Inactive"
"data\Raw Data Cleaned\Austin brush 1.csv","0.9100000858306885","9","-513.7777777777778","840.0","376.8888888888889","1","2","1","25.506046647430544","-7.906055608928931","-24.490880923724504","-1353.7777777777778","-890.6666666666666","463.1111111111111","651.0617283950618","298.6666666666667","304.9876543209876","0","0","0","-431324.44444444444","-193671.11111111112","316700.44444444444","2381567.9999999995","6353088.0","1281151.9999999995","0.773465865042393","0.36027287871972563","0.7614790022167816","Inactive","Inactive"
"data\Raw Data Cleaned\Austin brush 1.csv","0.8329999446868896","9","-522.6666666666666","836.4444444444445","376.0","1","2","1","-46.081433528531946","-31.839716025880342","-38.11928063581332","-1359.111111111111","-898.6666666666666","460.44444444444446","711.1111111111111","342.9135802469136","355.55555555555554","0","0","0","-436835.55555555556","-196480.0","314723.55555555556","2465024.000000001","6299840.0","1275584.0","0.757125471128073","0.39843506082424596","0.8106534776472208","Inactive","Inactive"
"data\Raw Data Cleaned\Austin brush 1.csv","0.9150002002716064","10","-589.3333333333334","930.6666666666666","400.8888888888889","2","3","2","-66.23599148551504","-19.977840645603095","-56.62489331547359","-1520.0","-990.2222222222222","529.7777777777778","755.8400000000001","320.63999999999993","504.9599999999999","0","0","0","-443948.8","-191155.2","302374.4","2820799.9999999995","7018944.0","1306816.0000000002","0.8695928262920297","0.38811553529732656","0.9186636513371693","Inactive","Inactive"
"data\Raw Data Cleaned\Austin brush 1.csv","0.9140000343322754","10","-649.7777777777778","991.1111111111111","416.8888888888889","2","2","3","-143.15052555986358","496.42137402377193","242.57701172860217","-1640.888888888889","-1066.6666666666667","574.2222222222222","9362.560000000001","12483.2","3052.1600000000003","0","0","0","-527833.6","-221216.0","340243.2","3513536.0000000005","8081472.0","1438271.9999999995","1.7438971467750786","1.665521254258569","1.8375140049795142","Inactive","Hand Raise"
"data\Raw Data Cleaned\Austin brush 1.csv","0.8320000171661377","11","-531.5555555555555","1119.111111111111","360.8888888888889","1","2","3","878.8524513146482","-208.4125108619143","-701.1295366072666","-1650.6666666666667","-892.4444444444445","758.2222222222222","93536.26446280992","29083.504132231406","42210.38016528925","1","0","1","-410850.9090909091","-181666.9090909091","292235.63636363635","3109503.999999999","9542208.000000002","1423359.9999999998","3.8921335325768713","1.954583686702193","4.31660589885062","Hand Raise","Hand Raise"
"data\Raw Data Cleaned\Austin brush 1.csv","0.9159998893737793","12","-263.1111111111111","1145.7777777777778","172.44444444444446","1","3","2","1217.2606754781182","-381.21165832538577","-783.400338248018","-1408.888888888889","-435.55555555555554","973.3333333333334","223704.88888888888","45626.222222222226","107400.88888888889","1","0","1","-235674.66666666666","-171642.66666666666","169040.0","3151743.999999999","9408960.000000002","1489535.9999999995","4.597928237526992","2.4682151207533973","4.867080201894994","Hand Raise","Hand Raise"
"data\Raw Data Cleaned\Austin brush 1.csv","0.9140000343322754","12","148.44444444444446","1008.8888888888889","-60.44444444444444","1","3","2","1383.1278784916385","-813.4595100835716","-859.5051345590975","-860.4444444444445","208.88888888888889","1069.3333333333333","294468.88888888893","91386.2222222222","132494.22222222222","1","0","1","-44773.333333333336","-188250.66666666666","62144.0","3682367.999999996","7967168.000000001","1614591.9999999981","4.714877594421313","3.3430625721795377","4.466704376843177","Hand Raise","Hand Raise"
