"FileName"," Time"," Number of Points"," Average X"," Average Y"," Average Z"," Number of Peaks X"," Number of Peaks Y"," Number of Peaks Z"," Average Jerk X"," Average Jerk Y"," Average Jerk Z"," Average XY"," Average XZ"," Average YZ"," Standard Deviation X"," Standard Deviation Y"," Standard Deviation Z"," Zero-Crossings X"," Zero-Crossings Y"," Zero-Crossings Z"," Correlation XY"," Correlation XZ"," Correlation YZ"," Energy X"," Energy Y"," Energy Z"," Entropy X"," Entropy Y"," Entropy Z"," Previous Gesture"," Gesture"
"data\Raw Data Cleaned\Austin brush 1.csv","0.5820000171661377","4","-530.0","834.0","344.0","0","1","1","26.602398932956458","-5.2691117444055235","37.140645494158704","-1364.0","-874.0","490.0","172.0","44.0","544.0","0","0","0","-442064.0","-182080.0","286752.0","1124288.0","2782400.0","475520.0","0.2600844105288506","0.09296074428071956","0.5021268553955249","Inactive","Inactive"
"data\Raw Data Cleaned\Austin brush 1.csv","0.497999906539917","5","-642.0","1042.0","454.0","0","2","0","84.33740560197859","12.04816619169586","60.24109052288027","-1684.0","-1096.0","588.0","138.23999999999998","35.839999999999996","296.96000000000004","0","0","0","-428121.6","-186406.4","302707.2","1319616.0000000002","3474623.999999999","661056.0","0.2810537847549549","0.1151085998328065","0.46145859634808495","Inactive","Inactive"
"data\Raw Data Cleaned\Austin brush 1.csv","0.4159998893737793","5","-632.0","1044.0","458.0","1","2","1","86.0040324639428","8.417464358283773","42.51362713063444","-1676.0","-1090.0","586.0","138.23999999999998","66.56","163.83999999999997","0","0","0","-422284.8","-185139.2","305958.4","1278848.0000000002","3488128.000000001","672064.0","0.29862756577464555","0.14446429212972675","0.37702288907782566","Inactive","Inactive"
"data\Raw Data Cleaned\Austin brush 1.csv","0.41100001335144043","4","-510.0","836.0","378.0","1","1","1","16.46100364736891","-49.38278021819474","33.318397122528545","-1346.0","-888.0","458.0","140.0","80.0","300.0","0","0","0","-426400.0","-192928.0","315952.0","1040960.0","2795904.0","572736.0","0.24915352989978284","0.11972094191395861","0.3591165312942029","Inactive","Inactive"
"data\Raw Data Cleaned\Austin brush 1.csv","0.33299994468688965","5","-656.0","1052.0","486.0","0","1","0","-21.574473094851477","-2.8712892204299223","-25.777687271041195","-1708.0","-1142.0","566.0","117.75999999999999","61.44","66.56000000000002","0","0","0","-441728.0","-204108.8","327232.0","1377664.0000000002","3541759.999999999","756160.0","0.23310419493353451","0.14166054139351297","0.2657276622758428","Inactive","Inactive"
"data\Raw Data Cleaned\Austin brush 1.csv","0.4160001277923584","5","-646.0","1054.0","470.0","0","1","0","38.6663405593344","-2.871427654777108","-49.87415808878009","-1700.0","-1116.0","584.0","1039.3600000000001","450.56000000000006","307.2","0","0","0","-435264.0","-194265.6","317299.2","1340607.9999999998","3557184.0","708416.0","0.6190334249399745","0.31080355362766143","0.5041738695936784","Inactive","Inactive"
"data\Raw Data Cleaned\Austin brush 1.csv","0.41700005531311035","4","-520.0","830.0","360.0","1","1","1","-61.98932314886281","47.436618094573966","125.49004747040858","-1350.0","-880.0","470.0","1440.0","620.0","256.0","0","0","0","-430720.0","-186944.0","299088.0","1087360.0","2758080.0","519424.0","0.5679415010034892","0.29845467802154346","0.19963791539244022","Inactive","Inactive"
"data\Raw Data Cleaned\Austin brush 1.csv","0.33300018310546875","5","-680.0","1040.0","432.0","1","1","1","-79.26351419919935","42.258691804148725","-29.339048669904855","-1720.0","-1112.0","608.0","102.4","128.0","240.64000000000001","0","0","0","-452633.6","-188044.8","287449.6","1480192.0","3461760.0","598400.0","0.23393660145563275","0.1460226659405865","0.4881830239111761","Inactive","Inactive"
"data\Raw Data Cleaned\Austin brush 1.csv","0.4159998893737793","6","-942.0","1400.0","578.0","1","1","1","-220.47735211843684","825.5903732692819","460.10991542114664","-2342.0","-1520.0","822.0","9978.666666666666","16120.88888888889","4659.555555555556","0","0","0","-592576.0","-244064.0","367680.0","2426176.0","5323392.000000001","918848.0000000001","1.1852696436097498","1.1766017665490907","1.426132141836886","Inactive","Hand Raise"
"data\Raw Data Cleaned\Austin brush 1.csv","0.41499996185302734","6","-516.0","1478.0","380.0","0","1","1","2087.7827863459665","-583.9655113458027","-1531.1690184827864","-1994.0","-896.0","1098.0","153216.0","42526.22222222222","73315.55555555556","1","0","1","-376032.0","-176352.0","296224.0","1629312.0","6080448.0","824959.9999999997","2.393094958397639","1.3029951184257667","2.7570010709423416","Hand Raise","Hand Raise"
