"FileName"," Time"," Number of Points"," Average X"," Average Y"," Average Z"," Number of Peaks X"," Number of Peaks Y"," Number of Peaks Z"," Average Jerk X"," Average Jerk Y"," Average Jerk Z"," Average XY"," Average XZ"," Average YZ"," Standard Deviation X"," Standard Deviation Y"," Standard Deviation Z"," Zero-Crossings X"," Zero-Crossings Y"," Zero-Crossings Z"," Correlation XY"," Correlation XZ"," Correlation YZ"," Energy X"," Energy Y"," Energy Z"," Entropy X"," Entropy Y"," Entropy Z"," Previous Gesture"," Gesture"
"data/Filtered Data/Austin brush 1.csv","2.078000068664551","18","-0.5551159444444445","0.686923","0.6001381111111111","3","3","4","-0.010769477298554849","0.07223153143803365","0.07318907667780154","-1.2420389444444446","-1.1552540555555555","0.08678488888888887","0.0015215461043858024","0.0034521577491111134","0.0044962456705432115","0","0","0","-0.3832501062938333","-0.3351308418059444","0.4160003425914444","5.5741546418549985","8.555676582205997","6.563915965414001","1.5189312223414972","1.7603230556977967","2.0654938493322508","Inactive"," Inactive"
"data/Filtered Data/Austin brush 1.csv","1.8299999237060547","21","-0.42230561111111103","0.8234997222222221","0.45002833333333325","2","3","3","0.7091553787939904","-0.11168920045425286","-0.7145258677028167","-1.2458053333333334","-0.8723339444444445","0.37347138888888887","0.17922526786160997","0.01523913400103855","0.2060539437487211","0","0","0","-0.2856098966502857","-0.32544367499666665","0.3113295438582857","6.515293360950998","10.782935184022998","7.451811973965992","6.897906126013746","2.6123124822343087","6.712241492583326"," Inactive"," Inactive"
"data/Filtered Data/Austin brush 1.csv","1.9140000343322754","22","0.3130182222222222","0.6342636111111111","-0.26077927777777776","3","2","2","0.7646423052138764","-0.22029359178636507","-0.7757002012572255","-0.32124538888888887","0.5737975","0.8950428888888887","0.4030088348191488","0.0638355019390434","0.3810263607634814","0","0","0","-0.010003298414545458","-0.4396049107435909","0.0323278587913636","10.309178548366013","7.329020424250998","9.384120367557014","6.626983184828052","4.185908893412312","6.7440974721431095"," Inactive"," Brush Teeth"
"data/Filtered Data/Austin brush 1.csv","1.738999843597412","20","0.9171840000000001","0.18076344444444445","-0.928124777777778","4","2","2","0.03006263366853232","-0.1868191287595203","-0.26897905880116635","0.7364205555555556","1.845308777777778","1.108888222222222","0.00459284702674","0.021768605340789997","0.01989718640530999","0","0","0","0.13155187644385","-0.68983660399965","-0.12087788503005004","13.719726076202","0.9647139569440005","14.352876498732002","1.494618684448983","6.346841134878229","2.7190056787156203"," Brush Teeth"," Brush Teeth"
"data/Filtered Data/Austin brush 1.csv","1.9110000133514404","18","0.8348964444444444","0.12161150000000001","-0.9344233333333334","3","2","2","-0.051731967355687594","-0.0411508096556105","-0.20728583016505864","0.7132849444444445","1.769319777777778","1.0560348333333331","0.002945755902469136","0.015021520492694443","0.029744966792666663","0","0","0","0.10237739679022223","-0.7745011964054443","-0.1084292499245","12.599960919272005","0.5365957936490005","16.252054788068","1.008898408185017","3.941451753975525","2.3578149243414566"," Brush Teeth"," Brush Teeth"
"data/Filtered Data/Austin brush 1.csv","1.3289999961853027","17","0.7738733888888889","0.07481883333333333","-0.9337585555555558","2","3","3","-0.10713528761464841","-0.2268044516521916","-0.26875804043504575","0.6990545555555555","1.7076319444444445","1.0085773888888887","0.002760694568816609","0.025495343647702423","0.05113013888060209","0","0","0","0.06899958044488233","-0.8000144793195884","-0.057438697134529405","11.460880462836998","0.5401094263709998","17.486696654130018","1.252532557643605","5.456137697124128","2.7594213076209275"," Brush Teeth"," Brush Teeth"
"data/Filtered Data/Austin brush 1.csv","1.8250000476837158","19","0.8433172777777779","0.02150272222222223","-1.1277093888888892","2","3","4","-0.04140086779023268","-0.24614900155287955","-0.3525007794551633","0.8218145555555556","1.971026666666667","1.1492121111111109","0.0055058119965540175","0.015933325088631576","0.03176639665408864","0","0","0","0.016725035535210528","-0.8455546365407894","-0.008992494489315793","12.232169693383005","0.3106177518630001","22.289878531973","1.2805173679110446","8.27941118727948","2.627058770685539"," Brush Teeth"," Brush Teeth"
"data/Filtered Data/Austin brush 1.csv","1.9089999198913574","21","0.9127647222222222","0.14329488888888886","-1.2189423333333333","3","3","4","0.06834833868889505","0.1879584474804632","0.1367389874450699","0.7694698333333333","2.1317070555555557","1.3622372222222223","0.003884459512657597","0.03278973718586849","0.029165381364394557","0","0","0","0.09225400390714286","-0.8173159178839524","-0.11093536753476191","12.935724980966993","1.0053858979920003","23.536559365102","1.6624484107871735","6.596781239583888","2.1799206671480706"," Brush Teeth"," Brush Teeth"
"data/Filtered Data/Austin brush 1.csv","1.746000051498413","22","0.9586804999999998","0.17883999999999997","-1.2724964444444444","3","2","4","-0.04415533373727428","0.11003179352125594","0.04415759032353826","0.7798404999999999","2.231176944444444","1.4513364444444443","0.0014177068837706614","0.027631081545231414","0.023701128258884298","0","0","0","0.11215871027199999","-0.8173530540296817","-0.14069931380227274","13.566559076442996","1.0789171382859999","24.368519965518","1.1620799353185198","5.444118824163172","2.170677360067079"," Brush Teeth"," Brush Teeth"
"data/Filtered Data/Austin brush 1.csv","1.9220001697540283","15","0.6517709444444444","0.08349855555555555","-0.9195617777777778","1","2","3","-0.001626785769522274","-0.19393956278137403","0.04643364942221251","0.568272388888889","1.5713327222222224","1.0030603333333332","0.0017480312381155565","0.008269100093928889","0.012265089522915551","0","0","0","0.07965040645733333","-0.8608031922761333","-0.10465975458933333","9.202016331446998","0.274631891054","18.448803786880006","0.7129078620057576","5.43840717981333","1.1525981333853978"," Brush Teeth"," Brush Teeth"
